,회사명,회계년도,거래소코드_x,매출원가율,매출원가율여부,거래소코드_y,매출원가감소율,산업중간값
408,금강공업,15-Dec,14280,0.82,,14280,-2.43902439,90.055
409,금강공업,16-Dec,14280,0.78,,14280,-5.128205128,89.125
410,금강공업,17-Dec,14280,0.79,,14280,1.265822785,90.23
411,금강공업,18-Dec,14280,0.82,,14280,3.658536585,91.965
412,금강공업,19-Dec,14280,0.84,,14280,2.380952381,92.405
413,금호건설,11-Dec,2990,0.91,,2990,-3.296703297,90.885
414,금호건설,12-Dec,2990,0.93,,2990,2.150537634,91.785
415,금호건설,13-Dec,2990,0.93,,2990,0,93.005
416,금호건설,14-Dec,2990,0.94,,2990,1.063829787,92.97
417,금호건설,15-Dec,2990,0.94,,2990,0,91.755
418,금호건설,16-Dec,2990,0.92,,2990,-2.173913043,90.575
419,금호건설,17-Dec,2990,0.92,,2990,0,90.275
420,금호건설,18-Dec,2990,0.93,,2990,1.075268817,89.78
421,금호건설,19-Dec,2990,0.93,,2990,0,90.355
422,금호에이치티,15-Dec,214330,0.84,,214330,,86.72
423,금호에이치티,16-Dec,214330,0.88,,214330,4.545454545,87.335
424,금호에이치티,17-Dec,214330,0.9,,214330,2.222222222,88.505
425,금호에이치티,18-Dec,214330,0.9,,214330,0,89.65
426,금호에이치티,19-Dec,214330,0.94,,214330,4.255319149,89.98
427,금호전기,11-Dec,1210,0.8,,1210,2.5,79.665
428,금호전기,12-Dec,1210,0.89,,1210,10.11235955,81.545
429,금호전기,13-Dec,1210,0.89,,1210,0,81.135
430,금호전기,14-Dec,1210,0.88,,1210,-1.136363636,81.835
431,금호전기,15-Dec,1210,0.9,,1210,2.222222222,82.075
432,금호전기,16-Dec,1210,0.88,,1210,-2.272727273,81.51
433,금호전기,17-Dec,1210,0.88,,1210,0,83.595
434,금호전기,18-Dec,1210,1.19,,1210,26.05042017,84.085
435,금호전기,19-Dec,1210,0.73,,1210,-63.01369863,86.18
436,금호타이어,11-Dec,73240,0.79,,73240,3.797468354,82.36
437,금호타이어,12-Dec,73240,0.75,,73240,-5.333333333,81.89
438,금호타이어,13-Dec,73240,0.74,,73240,-1.351351351,80.455
439,금호타이어,14-Dec,73240,0.71,,73240,-4.225352113,81.39
440,금호타이어,15-Dec,73240,0.74,,73240,4.054054054,80.885
441,금호타이어,16-Dec,73240,0.75,,73240,1.333333333,79.14
442,금호타이어,17-Dec,73240,0.84,,73240,10.71428571,82.615
443,금호타이어,18-Dec,73240,0.86,,73240,2.325581395,83.27
444,금호타이어,19-Dec,73240,0.77,,73240,-11.68831169,81.665
445,기가레인,13-Dec,49080,0.79,,49080,,81.65
446,기가레인,14-Dec,49080,0.81,,49080,2.469135802,81.58
447,기가레인,15-Dec,49080,1.17,,49080,30.76923077,81.36
448,기가레인,16-Dec,49080,0.99,,49080,-18.18181818,82.3
449,기가레인,17-Dec,49080,0.83,,49080,-19.27710843,81.2
450,기가레인,18-Dec,49080,0.85,,49080,2.352941176,81.97
451,기가레인,19-Dec,49080,1.17,,49080,27.35042735,81.8
452,기산텔레콤,11-Dec,35460,0.89,,35460,10.11235955,78.63
453,기산텔레콤,12-Dec,35460,0.82,,35460,-8.536585366,79.75
454,기산텔레콤,13-Dec,35460,0.78,,35460,-5.128205128,81.65
455,기산텔레콤,14-Dec,35460,0.8,,35460,2.5,81.58
456,기산텔레콤,15-Dec,35460,0.83,,35460,3.614457831,81.36
457,기산텔레콤,16-Dec,35460,0.84,,35460,1.19047619,82.3
458,기산텔레콤,17-Dec,35460,0.86,,35460,2.325581395,81.2
459,기산텔레콤,18-Dec,35460,0.84,,35460,-2.380952381,81.97
460,기산텔레콤,19-Dec,35460,0.79,,35460,-6.329113924,81.8
461,까뮤이앤씨,11-Dec,13700,1,,13700,,90.885
462,까뮤이앤씨,12-Dec,13700,1,,13700,,91.785
463,까뮤이앤씨,13-Dec,13700,1,,13700,,93.005
464,까뮤이앤씨,14-Dec,13700,1,,13700,,92.97
465,까뮤이앤씨,15-Dec,13700,1,,13700,,91.755
466,까뮤이앤씨,16-Dec,13700,1,,13700,,90.575
467,까뮤이앤씨,17-Dec,13700,1,,13700,,90.275
468,까뮤이앤씨,18-Dec,13700,1,,13700,,89.78
469,까뮤이앤씨,19-Dec,13700,1,,13700,,90.355
470,깨끗한나라,11-Dec,4540,0.85,,4540,0,87.015
471,깨끗한나라,12-Dec,4540,0.83,,4540,-2.409638554,83.365
472,깨끗한나라,13-Dec,4540,0.81,,4540,-2.469135802,84.915
473,깨끗한나라,14-Dec,4540,0.83,,4540,2.409638554,85.41
474,깨끗한나라,15-Dec,4540,0.83,,4540,0,85.895
475,깨끗한나라,16-Dec,4540,0.81,,4540,-2.469135802,85.305
476,깨끗한나라,17-Dec,4540,0.86,,4540,5.813953488,88.34
477,깨끗한나라,18-Dec,4540,0.92,,4540,6.52173913,84.105
478,깨끗한나라,19-Dec,4540,0.86,,4540,-6.976744186,84.59
479,나노신소재,11-Dec,121600,0.56,,121600,,77.91
480,나노신소재,12-Dec,121600,0.69,,121600,18.84057971,80.41
481,나노신소재,13-Dec,121600,0.64,,121600,-7.8125,80.36
482,나노신소재,14-Dec,121600,0.56,,121600,-14.28571429,79.71
483,나노신소재,15-Dec,121600,0.54,,121600,-3.703703704,77.5
484,나노신소재,16-Dec,121600,0.57,,121600,5.263157895,77.25
485,나노신소재,17-Dec,121600,0.55,,121600,-3.636363636,78.45
486,나노신소재,18-Dec,121600,0.57,,121600,3.50877193,81.48
487,나노신소재,19-Dec,121600,0.6,,121600,5,79.49
488,나노캠텍,11-Dec,91970,0.88,,91970,7.954545455,82.36
489,나노캠텍,12-Dec,91970,0.86,,91970,-2.325581395,81.89
490,나노캠텍,13-Dec,91970,0.83,,91970,-3.614457831,80.455
491,나노캠텍,14-Dec,91970,0.82,,91970,-1.219512195,81.39
492,나노캠텍,15-Dec,91970,0.87,,91970,5.747126437,80.885
493,나노캠텍,16-Dec,91970,0.84,,91970,-3.571428571,79.14
494,나노캠텍,17-Dec,91970,0.9,,91970,6.666666667,82.615
495,나노캠텍,18-Dec,91970,0.79,,91970,-13.92405063,83.27
496,나노캠텍,19-Dec,91970,0.65,,91970,-21.53846154,81.665
497,나무가,15-Dec,190510,0.88,,190510,,81.36
498,나무가,16-Dec,190510,0.94,,190510,6.382978723,82.3
499,나무가,17-Dec,190510,1.05,,190510,10.47619048,81.2
500,나무가,18-Dec,190510,0.94,,190510,-11.70212766,81.97
501,나무가,19-Dec,190510,0.94,,190510,0,81.8
502,나이벡,11-Dec,138610,1,,138610,,41.73
503,나이벡,12-Dec,138610,1,,138610,,41.84
504,나이벡,13-Dec,138610,1,,138610,,43.25
505,나이벡,14-Dec,138610,1,,138610,,44.93
506,나이벡,15-Dec,138610,1,,138610,,48.21
507,나이벡,16-Dec,138610,1,,138610,,52.51
508,나이벡,17-Dec,138610,1,,138610,,52.32
509,나이벡,18-Dec,138610,1,,138610,,54.69
510,나이벡,19-Dec,138610,1,,138610,,57.6
511,남광토건,11-Dec,1260,0.98,,1260,0,90.885
512,남광토건,12-Dec,1260,1.01,,1260,2.97029703,91.785
513,남광토건,13-Dec,1260,1.02,,1260,0.980392157,93.005
514,남광토건,14-Dec,1260,1.1,,1260,7.272727273,92.97
515,남광토건,15-Dec,1260,1.13,,1260,2.654867257,91.755
516,남광토건,16-Dec,1260,1.01,,1260,-11.88118812,90.575
517,남광토건,17-Dec,1260,0.91,,1260,-10.98901099,90.275
518,남광토건,18-Dec,1260,0.84,,1260,-8.333333333,89.78
519,남광토건,19-Dec,1260,0.91,,1260,7.692307692,90.355
520,남성,11-Dec,4270,0.78,,4270,0,80.81
521,남성,12-Dec,4270,0.76,,4270,-2.631578947,81.77
522,남성,13-Dec,4270,0.76,,4270,0,80.31
523,남성,14-Dec,4270,0.75,,4270,-1.333333333,80.28
524,남성,15-Dec,4270,0.75,,4270,0,81.66
525,남성,16-Dec,4270,0.74,,4270,-1.351351351,82.9
526,남성,17-Dec,4270,0.73,,4270,-1.369863014,82.45
527,남성,18-Dec,4270,0.77,,4270,5.194805195,83.32
528,남성,19-Dec,4270,0.74,,4270,-4.054054054,83.47
529,남양유업,11-Dec,3920,0.7,,3920,0,72.41
530,남양유업,12-Dec,3920,0.7,,3920,0,73.05
531,남양유업,13-Dec,3920,0.74,,3920,5.405405405,72.785
532,남양유업,14-Dec,3920,0.75,,3920,1.333333333,72.72
533,남양유업,15-Dec,3920,0.72,,3920,-4.166666667,72.09
534,남양유업,16-Dec,3920,0.73,,3920,1.369863014,71.455
535,남양유업,17-Dec,3920,0.74,,3920,1.351351351,72.655
536,남양유업,18-Dec,3920,0.75,,3920,1.333333333,74.955
537,남양유업,19-Dec,3920,0.76,,3920,1.315789474,79.39
538,남해화학,11-Dec,25860,1,,25860,,77.91
539,남해화학,12-Dec,25860,1,,25860,,80.41
540,남해화학,13-Dec,25860,1,,25860,,80.36
541,남해화학,14-Dec,25860,1,,25860,,79.71
542,남해화학,15-Dec,25860,1,,25860,,77.5
543,남해화학,16-Dec,25860,0.91,,25860,,77.25
544,남해화학,17-Dec,25860,0.9,,25860,-1.111111111,78.45
545,남해화학,18-Dec,25860,1,,25860,,81.48
546,남해화학,19-Dec,25860,1,,25860,,79.49
547,남화토건,12-Dec,91590,0.89,,91590,,91.785
548,남화토건,13-Dec,91590,0.92,,91590,3.260869565,93.005
549,남화토건,14-Dec,91590,0.92,,91590,0,92.97
550,남화토건,15-Dec,91590,0.95,,91590,3.157894737,91.755
551,남화토건,16-Dec,91590,0.88,,91590,-7.954545455,90.575
552,남화토건,17-Dec,91590,0.86,,91590,-2.325581395,90.275
553,남화토건,18-Dec,91590,0.91,,91590,5.494505495,89.78
554,남화토건,19-Dec,91590,0.91,,91590,0,90.355
555,내츄럴엔도텍,13-Dec,168330,1,,168330,,0.0
556,내츄럴엔도텍,14-Dec,168330,1,,168330,,0.0
557,내츄럴엔도텍,15-Dec,168330,0.31,,168330,,0.0
558,내츄럴엔도텍,16-Dec,168330,0.65,,168330,52.30769231,3.42
559,내츄럴엔도텍,17-Dec,168330,0.64,,168330,-1.5625,27.81
560,내츄럴엔도텍,18-Dec,168330,1.35,,168330,52.59259259,50.99
561,내츄럴엔도텍,19-Dec,168330,1.51,,168330,10.59602649,50.43
562,네오리진,11-Dec,94860,0.83,,94860,2.409638554,76.05
563,네오리진,12-Dec,94860,1,,94860,,72.2
564,네오리진,13-Dec,94860,1,,94860,,75.75
565,네오리진,14-Dec,94860,1,,94860,,79.68
566,네오리진,15-Dec,94860,1,,94860,,81.79
567,네오리진,16-Dec,94860,1,,94860,,82.04
568,네오리진,17-Dec,94860,0.44,,94860,,83.55
569,네오리진,18-Dec,94860,1,,94860,,84.35
570,네오리진,19-Dec,94860,1,,94860,,82.22
571,네오오토,15-Dec,212560,1,,212560,,86.72
572,네오오토,16-Dec,212560,1,,212560,,87.335
573,네오오토,17-Dec,212560,1,,212560,,88.505
574,네오오토,18-Dec,212560,1,,212560,,89.65
575,네오오토,19-Dec,212560,1,,212560,,89.98
576,네오펙트,18-Dec,290660,0.26,,290660,,63.41
577,네오펙트,19-Dec,290660,0.74,,290660,64.86486486,64.46
578,네이블커뮤니케이션즈,12-Dec,153460,1,,153460,,9.16
579,네이블커뮤니케이션즈,13-Dec,153460,1,,153460,,9.26
580,네이블커뮤니케이션즈,14-Dec,153460,0.5,,153460,,9.49
581,네이블커뮤니케이션즈,15-Dec,153460,1,,153460,,26.25
582,네이블커뮤니케이션즈,16-Dec,153460,1,,153460,,32.73
583,네이블커뮤니케이션즈,17-Dec,153460,1,,153460,,35.91
584,네이블커뮤니케이션즈,18-Dec,153460,1,,153460,,40.29
585,네이블커뮤니케이션즈,19-Dec,153460,1,,153460,,47.1
586,네이처셀,11-Dec,7390,1,,7390,,59.36
587,네이처셀,12-Dec,7390,1,,7390,,59.41
588,네이처셀,13-Dec,7390,1,,7390,,58.53
589,네이처셀,14-Dec,7390,1,,7390,,60.8
590,네이처셀,15-Dec,7390,1,,7390,,64.89
591,네이처셀,16-Dec,7390,1,,7390,,65.23
592,네이처셀,17-Dec,7390,1,,7390,,68.2
593,네이처셀,18-Dec,7390,1,,7390,,66.59
594,네이처셀,19-Dec,7390,1,,7390,,68.22
595,네패스,11-Dec,33640,0.83,,33640,2.409638554,78.63
596,네패스,12-Dec,33640,0.73,,33640,-13.69863014,79.75
597,네패스,13-Dec,33640,0.89,,33640,17.97752809,81.65
598,네패스,14-Dec,33640,0.86,,33640,-3.488372093,81.58
599,네패스,15-Dec,33640,0.81,,33640,-6.172839506,81.36
600,네패스,16-Dec,33640,0.81,,33640,0,82.3
601,네패스,17-Dec,33640,0.78,,33640,-3.846153846,81.2
602,네패스,18-Dec,33640,0.77,,33640,-1.298701299,81.97
603,네패스,19-Dec,33640,0.68,,33640,-13.23529412,81.8
604,넥스턴바이오사이언스,11-Dec,89140,1,,89140,,73.85
605,넥스턴바이오사이언스,12-Dec,89140,1,,89140,,75.13
606,넥스턴바이오사이언스,13-Dec,89140,1,,89140,,74.77
607,넥스턴바이오사이언스,14-Dec,89140,1,,89140,,76.93
608,넥스턴바이오사이언스,15-Dec,89140,1,,89140,,77.48
609,넥스턴바이오사이언스,16-Dec,89140,1,,89140,,78.73
610,넥스턴바이오사이언스,17-Dec,89140,1,,89140,,80.02
611,넥스턴바이오사이언스,18-Dec,89140,1,,89140,,81.15
612,넥스턴바이오사이언스,19-Dec,89140,1,,89140,,80.98
613,넥스트아이,11-Dec,137940,1,,137940,,0.0
614,넥스트아이,12-Dec,137940,0.58,,137940,,35.05
615,넥스트아이,13-Dec,137940,0.63,,137940,7.936507937,48.57
616,넥스트아이,14-Dec,137940,0.68,,137940,7.352941176,50.39
617,넥스트아이,15-Dec,137940,0.67,,137940,-1.492537313,49.29
618,넥스트아이,16-Dec,137940,0.72,,137940,6.944444444,56.81
619,넥스트아이,17-Dec,137940,0.68,,137940,-5.882352941,64.32
620,넥스트아이,18-Dec,137940,0.64,,137940,-6.25,63.41
621,넥스트아이,19-Dec,137940,0.73,,137940,12.32876712,64.46
622,넥스트엔터테인먼트월드,14-Dec,160550,0.77,,160550,,77.07
623,넥스트엔터테인먼트월드,15-Dec,160550,0.89,,160550,13.48314607,68.27
624,넥스트엔터테인먼트월드,16-Dec,160550,0.79,,160550,-12.65822785,74.71
625,넥스트엔터테인먼트월드,17-Dec,160550,0.78,,160550,-1.282051282,83.56
626,넥스트엔터테인먼트월드,18-Dec,160550,0.83,,160550,6.024096386,84.29
627,넥스트엔터테인먼트월드,19-Dec,160550,0.81,,160550,-2.469135802,89.85
628,노블엠앤비,12-Dec,106520,0.82,,106520,,35.05
629,노블엠앤비,13-Dec,106520,0.81,,106520,-1.234567901,48.57
630,노블엠앤비,14-Dec,106520,0.87,,106520,6.896551724,50.39
631,노블엠앤비,15-Dec,106520,0.94,,106520,7.446808511,49.29
632,노블엠앤비,16-Dec,106520,0.98,,106520,4.081632653,56.81
633,노블엠앤비,17-Dec,106520,1.02,,106520,3.921568627,64.32
634,노블엠앤비,18-Dec,106520,1.02,,106520,0,63.41
635,노블엠앤비,19-Dec,106520,0.85,,106520,-20,64.46
636,녹십자엠에스,14-Dec,142280,1,,142280,,44.93
637,녹십자엠에스,15-Dec,142280,0.85,,142280,,48.21
638,녹십자엠에스,16-Dec,142280,0.86,,142280,1.162790698,52.51
639,녹십자엠에스,17-Dec,142280,0.84,,142280,-2.380952381,52.32
640,녹십자엠에스,18-Dec,142280,0.91,,142280,7.692307692,54.69
641,녹십자엠에스,19-Dec,142280,0.9,,142280,-1.111111111,57.6
642,녹원씨엔아이,11-Dec,65560,0.67,,65560,-2.985074627,5.55
643,녹원씨엔아이,12-Dec,65560,0.71,,65560,5.633802817,9.16
644,녹원씨엔아이,13-Dec,65560,0.86,,65560,17.44186047,9.26
645,녹원씨엔아이,14-Dec,65560,0.92,,65560,6.52173913,9.49
646,녹원씨엔아이,15-Dec,65560,0.53,,65560,-73.58490566,26.25
647,녹원씨엔아이,16-Dec,65560,0.82,,65560,35.36585366,32.73
648,녹원씨엔아이,17-Dec,65560,0.37,,65560,-121.6216216,35.91
649,녹원씨엔아이,18-Dec,65560,0.66,,65560,43.93939394,40.29
650,녹원씨엔아이,19-Dec,65560,0.69,,65560,4.347826087,47.1
651,누리플랜,11-Dec,69140,0.77,,69140,2.597402597,82.3
652,누리플랜,12-Dec,69140,0.81,,69140,4.938271605,81.985
653,누리플랜,13-Dec,69140,0.88,,69140,7.954545455,81.55
654,누리플랜,14-Dec,69140,1,,69140,,81.985
655,누리플랜,15-Dec,69140,1,,69140,,83.13
656,누리플랜,16-Dec,69140,1,,69140,,82.425
657,누리플랜,17-Dec,69140,0.79,,69140,,84.185
658,누리플랜,18-Dec,69140,0.82,,69140,3.658536585,84.755
659,누리플랜,19-Dec,69140,0.82,,69140,0,85.49
660,누리플렉스,11-Dec,40160,0.69,,40160,8.695652174,5.55
661,누리플렉스,12-Dec,40160,0.66,,40160,-4.545454545,9.16
662,누리플렉스,13-Dec,40160,0.58,,40160,-13.79310345,9.26
663,누리플렉스,14-Dec,40160,0.56,,40160,-3.571428571,9.49
664,누리플렉스,15-Dec,40160,0.57,,40160,1.754385965,26.25
665,누리플렉스,16-Dec,40160,0.53,,40160,-7.547169811,32.73
666,누리플렉스,17-Dec,40160,0.75,,40160,29.33333333,35.91
667,누리플렉스,18-Dec,40160,0.72,,40160,-4.166666667,40.29
668,누리플렉스,19-Dec,40160,0.72,,40160,0,47.1
669,뉴로스,12-Dec,126870,0.54,,126870,,75.13
670,뉴로스,13-Dec,126870,0.57,,126870,5.263157895,74.77
671,뉴로스,14-Dec,126870,0.56,,126870,-1.785714286,76.93
672,뉴로스,15-Dec,126870,0.69,,126870,18.84057971,77.48
673,뉴로스,16-Dec,126870,0.62,,126870,-11.29032258,78.73
674,뉴로스,17-Dec,126870,0.68,,126870,8.823529412,80.02
675,뉴로스,18-Dec,126870,0.67,,126870,-1.492537313,81.15
676,뉴로스,19-Dec,126870,0.76,,126870,11.84210526,80.98
677,뉴보텍,11-Dec,60260,1,,60260,,82.36
678,뉴보텍,12-Dec,60260,1,,60260,,81.89
679,뉴보텍,13-Dec,60260,1,,60260,,80.455
680,뉴보텍,14-Dec,60260,1,,60260,,81.39
681,뉴보텍,15-Dec,60260,1,,60260,,80.885
682,뉴보텍,16-Dec,60260,1,,60260,,79.14
683,뉴보텍,17-Dec,60260,1,,60260,,82.615
684,뉴보텍,18-Dec,60260,1,,60260,,83.27
685,뉴보텍,19-Dec,60260,1,,60260,,81.665
686,뉴인텍,11-Dec,12340,0.88,,12340,2.272727273,78.63
687,뉴인텍,12-Dec,12340,1.01,,12340,12.87128713,79.75
688,뉴인텍,13-Dec,12340,0.93,,12340,-8.602150538,81.65
689,뉴인텍,14-Dec,12340,0.97,,12340,4.12371134,81.58
690,뉴인텍,15-Dec,12340,0.89,,12340,-8.988764045,81.36
691,뉴인텍,16-Dec,12340,1.02,,12340,12.74509804,82.3
692,뉴인텍,17-Dec,12340,0.92,,12340,-10.86956522,81.2
693,뉴인텍,18-Dec,12340,0.93,,12340,1.075268817,81.97
694,뉴인텍,19-Dec,12340,0.89,,12340,-4.494382022,81.8
695,뉴지랩파마,15-Dec,214870,1,,214870,,81.36
696,뉴지랩파마,16-Dec,214870,1,,214870,,82.3
697,뉴지랩파마,17-Dec,214870,0.99,,214870,,81.2
698,뉴지랩파마,18-Dec,214870,1,,214870,1,81.97
699,뉴지랩파마,19-Dec,214870,0.72,,214870,-38.88888889,81.8
700,뉴프렉스,11-Dec,85670,0.9,,85670,-2.222222222,78.63
701,뉴프렉스,12-Dec,85670,0.87,,85670,-3.448275862,79.75
702,뉴프렉스,13-Dec,85670,0.91,,85670,4.395604396,81.65
703,뉴프렉스,14-Dec,85670,0.89,,85670,-2.247191011,81.58
704,뉴프렉스,15-Dec,85670,0.92,,85670,3.260869565,81.36
705,뉴프렉스,16-Dec,85670,0.92,,85670,0,82.3
706,뉴프렉스,17-Dec,85670,0.89,,85670,-3.370786517,81.2
707,뉴프렉스,18-Dec,85670,0.88,,85670,-1.136363636,81.97
708,뉴프렉스,19-Dec,85670,0.97,,85670,9.278350515,81.8
709,다날,11-Dec,64260,1,,64260,,9.49
710,다날,12-Dec,64260,1.02,,64260,,39.415
711,다날,13-Dec,64260,0.78,,64260,,36.13
712,다날,14-Dec,64260,0.85,,64260,,32.89
713,다날,15-Dec,64260,0.86,,64260,,8.75
714,다날,16-Dec,64260,0.8,,64260,,8.05
715,다날,17-Dec,64260,0.69,,64260,,7.08
716,다날,18-Dec,64260,0.53,,64260,,0.0
717,다날,19-Dec,64260,0.75,,64260,,0.0
718,다믈멀티미디어,11-Dec,93640,1,,93640,,78.63
719,다믈멀티미디어,12-Dec,93640,1,,93640,,79.75
720,다믈멀티미디어,13-Dec,93640,1,,93640,,81.65
721,다믈멀티미디어,14-Dec,93640,1,,93640,,81.58
722,다믈멀티미디어,15-Dec,93640,1,,93640,,81.36
723,다믈멀티미디어,16-Dec,93640,1,,93640,,82.3
724,다믈멀티미디어,17-Dec,93640,1,,93640,,81.2
725,다믈멀티미디어,18-Dec,93640,1,,93640,,81.97
726,다믈멀티미디어,19-Dec,93640,1,,93640,,81.8
727,다산네트웍스,11-Dec,39560,0.67,,39560,5.970149254,78.63
728,다산네트웍스,12-Dec,39560,0.62,,39560,-8.064516129,79.75
729,다산네트웍스,13-Dec,39560,0.66,,39560,6.060606061,81.65
730,다산네트웍스,14-Dec,39560,0.7,,39560,5.714285714,81.58
731,다산네트웍스,15-Dec,39560,0.78,,39560,10.25641026,81.36
732,다산네트웍스,16-Dec,39560,0.73,,39560,-6.849315068,82.3
733,다산네트웍스,17-Dec,39560,0.66,,39560,-10.60606061,81.2
734,다산네트웍스,18-Dec,39560,0.66,,39560,0,81.97
735,다산네트웍스,19-Dec,39560,0.66,,39560,0,81.8
736,다이나믹디자인,15-Dec,145210,0.83,,145210,,77.48
737,다이나믹디자인,16-Dec,145210,0.84,,145210,1.19047619,78.73
738,다이나믹디자인,17-Dec,145210,0.86,,145210,2.325581395,80.02
739,다이나믹디자인,18-Dec,145210,0.95,,145210,9.473684211,81.15
740,다이나믹디자인,19-Dec,145210,0.9,,145210,-5.555555556,80.98
741,대구백화점,18-Dec,6370,0.32,,6370,-12.5,45.165
742,대구백화점,19-Dec,6370,0,,6370,#NAME?,41.78
743,대동,11-Dec,490,0.78,,490,1.282051282,73.85
744,대동,12-Dec,490,0.78,,490,0,75.13
745,대동,13-Dec,490,0.78,,490,0,74.77
746,대동,14-Dec,490,0.81,,490,3.703703704,76.93
747,대동,15-Dec,490,0.77,,490,-5.194805195,77.48
748,대동,16-Dec,490,0.79,,490,2.53164557,78.73
749,대동,17-Dec,490,0.79,,490,0,80.02
750,대동,18-Dec,490,0.81,,490,2.469135802,81.15
751,대동,19-Dec,490,0.77,,490,-5.194805195,80.98
752,대동금속,11-Dec,20400,1,,20400,,90.89
753,대동금속,12-Dec,20400,1,,20400,,91.46
754,대동금속,13-Dec,20400,1,,20400,,91.98
755,대동금속,14-Dec,20400,1,,20400,,91.175
756,대동금속,15-Dec,20400,1,,20400,,90.055
757,대동금속,16-Dec,20400,1,,20400,,89.125
758,대동금속,17-Dec,20400,1,,20400,,90.23
759,대동금속,18-Dec,20400,1,,20400,,91.965
760,대동금속,19-Dec,20400,1,,20400,,92.405
761,대동기어,11-Dec,8830,1,,8830,,73.85
762,대동기어,12-Dec,8830,1,,8830,,75.13
763,대동기어,13-Dec,8830,1,,8830,,74.77
764,대동기어,14-Dec,8830,1,,8830,,76.93
765,대동기어,15-Dec,8830,1,,8830,,77.48
766,대동기어,16-Dec,8830,1,,8830,,78.73
767,대동기어,17-Dec,8830,1,,8830,,80.02
768,대동기어,18-Dec,8830,1,,8830,,81.15
769,대동기어,19-Dec,8830,1,,8830,,80.98
770,대동스틸,11-Dec,48470,1,,48470,,90.89
771,대동스틸,12-Dec,48470,1,,48470,,91.46
772,대동스틸,13-Dec,48470,1,,48470,,91.98
773,대동스틸,14-Dec,48470,1,,48470,,91.175
774,대동스틸,15-Dec,48470,1,,48470,,90.055
775,대동스틸,16-Dec,48470,1,,48470,,89.125
776,대동스틸,17-Dec,48470,1,,48470,,90.23
777,대동스틸,18-Dec,48470,1,,48470,,91.965
778,대동스틸,19-Dec,48470,1,,48470,,92.405
779,대림비앤코,11-Dec,5750,0.8,,5750,1.25,83.085
780,대림비앤코,12-Dec,5750,0.81,,5750,1.234567901,80.49
781,대림비앤코,13-Dec,5750,0.8,,5750,-1.25,79.905
782,대림비앤코,14-Dec,5750,0.79,,5750,-1.265822785,80.78
783,대림비앤코,15-Dec,5750,0.76,,5750,-3.947368421,77.97
784,대림비앤코,16-Dec,5750,0.77,,5750,1.298701299,79.26
785,대림비앤코,17-Dec,5750,0.79,,5750,2.53164557,81.73
786,대림비앤코,18-Dec,5750,0.8,,5750,1.25,82.22
787,대림비앤코,19-Dec,5750,0.79,,5750,-1.265822785,84.125
788,대림제지,11-Dec,17650,1,,17650,,87.015
789,대림제지,12-Dec,17650,1,,17650,,83.365
790,대림제지,13-Dec,17650,1,,17650,,84.915
791,대림제지,14-Dec,17650,1,,17650,,85.41
792,대림제지,15-Dec,17650,1,,17650,,85.895
793,대림제지,16-Dec,17650,1,,17650,,85.305
794,대림제지,17-Dec,17650,0.88,,17650,,88.34
795,대림제지,18-Dec,17650,0.81,,17650,-8.641975309,84.105
796,대림제지,19-Dec,17650,1,,17650,,84.59
797,대림통상,11-Dec,6570,0.84,,6570,2.380952381,82.3
798,대림통상,12-Dec,6570,0.87,,6570,3.448275862,81.985
799,대림통상,13-Dec,6570,0.87,,6570,0,81.55
800,대림통상,14-Dec,6570,0.86,,6570,-1.162790698,81.985
801,대림통상,15-Dec,6570,0.86,,6570,0,83.13
802,대림통상,16-Dec,6570,0.85,,6570,-1.176470588,82.425
803,대림통상,17-Dec,6570,0.85,,6570,0,84.185
804,대림통상,18-Dec,6570,0.89,,6570,4.494382022,84.755
805,대림통상,19-Dec,6570,0.87,,6570,-2.298850575,85.49
806,대명소노시즌,11-Dec,7720,0.84,,7720,13.0952381,80.81
807,대명소노시즌,12-Dec,7720,0.76,,7720,-10.52631579,81.77
808,대명소노시즌,13-Dec,7720,0.81,,7720,6.172839506,80.31
809,대명소노시즌,14-Dec,7720,0.77,,7720,-5.194805195,80.28
810,대명소노시즌,15-Dec,7720,0.81,,7720,4.938271605,81.66
811,대명소노시즌,16-Dec,7720,0.8,,7720,-1.25,82.9
812,대명소노시즌,17-Dec,7720,0.82,,7720,2.43902439,82.45
813,대명소노시즌,18-Dec,7720,0.8,,7720,-2.5,83.32
