,회사,코드,년도,2011,2012,2013,2014,2015,2016,2017,2018,2019,2012년 감소율,2013년 감소율,2014년 감소율,2015년 감소율,2016년 감소율,2017년 감소율,2018년 감소율,2019년 감소율,2012년 감소율여부,2013년 감소율여부,2014년 감소율여부,2015년 감소율여부,2016년 감소율여부,2017년 감소율여부,2018년 감소율여부,2019년 감소율여부
1417,국제약품(주),2720,      비유동금융부채(*)(IFRS)(천원),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,206226.0,,,,,,,,-inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1418,그랜드코리아레저(주),114090,      비유동금융부채(*)(IFRS)(천원),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76352075.0,,,,,,,,-inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1419,그레이트리치과기유한공사,900290,      비유동금융부채(*)(IFRS)(천원),,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1420,그린케미칼(주),83420,      비유동금융부채(*)(IFRS)(천원),0.0,0.0,0.0,59340.0,51600.0,43860.0,289420.0,602466.0,2341628.0,,,-inf,13.04,15.0,-559.87,-108.16,-288.67,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
1421,극동유화(주),14530,      비유동금융부채(*)(IFRS)(천원),0.0,0.0,0.0,0.0,0.0,0.0,45000000.0,0.0,109135.0,,,,,,-inf,100.0,-inf,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1422,글로벌에스엠테크리미티드,900070,      비유동금융부채(*)(IFRS)(천원),,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1423,글로벌텍스프리(주),204620,      비유동금융부채(*)(IFRS)(천원),,,,,,,0.0,9151200.0,8756123.0,,,,,,,-inf,4.32,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1424,글로본(주),19660,      비유동금융부채(*)(IFRS)(천원),,,,,,,107185.0,0.0,1147525.0,,,,,,,100.0,-inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1425,금강공업(주),14280,      비유동금융부채(*)(IFRS)(천원),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30262.0,,,,,,,,-inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1426,금강철강(주),53260,      비유동금융부채(*)(IFRS)(천원),558688.0,0.0,13000.0,13000.0,13000.0,13000.0,13000.0,13000.0,142024.0,100.0,-inf,0.0,0.0,0.0,0.0,0.0,-992.49,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1427,금호건설(주),2990,      비유동금융부채(*)(IFRS)(천원),12197578.0,9336000.0,5676299.0,0.0,0.0,0.0,0.0,2536016.0,23323362.0,23.46,39.2,100.0,,,,-inf,-819.69,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
1428,금호석유화학(주),11780,      비유동금융부채(*)(IFRS)(천원),4226314.0,2979135.0,2572938.0,1319741.0,1829668.0,927785.0,2103759.0,283135.0,13412326.0,29.51,13.63,48.71,-38.64,49.29,-126.75,86.54,-4637.08,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
1429,금호전기(주),1210,      비유동금융부채(*)(IFRS)(천원),4833318.0,4087435.0,4960449.0,66849.0,46330.0,157160.0,101216.0,0.0,3005867.0,15.43,-21.36,98.65,30.69,-239.22,35.6,100.0,-inf,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
1430,금호타이어(주),73240,      비유동금융부채(*)(IFRS)(천원),13794911.0,7834523.0,1560143.0,23910763.0,29369277.0,23848496.0,17787981.0,185439831.0,176080412.0,43.21,80.09,-1432.6,-22.83,18.8,25.41,-942.5,5.05,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
1431,기신정기(주),92440,      비유동금융부채(*)(IFRS)(천원),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1432,기아(주),270,      비유동금융부채(*)(IFRS)(천원),7681000.0,5261000.0,4442000.0,5112000.0,9984000.0,10644000.0,88906000.0,59557000.0,67992000.0,31.51,15.57,-15.08,-95.31,-6.61,-735.27,33.01,-14.16,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1433,깨끗한나라(주),4540,      비유동금융부채(*)(IFRS)(천원),11619647.0,6147712.0,16160001.0,11304105.0,6551315.0,1659191.0,11733476.0,27563543.0,29780860.0,47.09,-162.86,30.05,42.04,74.67,-607.18,-134.91,-8.04,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
1434,나노씨엠에스(주),247660,      비유동금융부채(*)(IFRS)(천원),,,,,,0.0,0.0,0.0,3629.0,,,,,,,,-inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1435,나노캠텍(주),91970,      비유동금융부채(*)(IFRS)(천원),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1436,나라엠앤디(주),51490,      비유동금융부채(*)(IFRS)(천원),20000.0,0.0,0.0,300000.0,300000.0,300000.0,300000.0,300000.0,405929.0,100.0,,-inf,0.0,0.0,0.0,0.0,-35.31,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1437,나무기술(주),242040,      비유동금융부채(*)(IFRS)(천원),,,,,,,,0.0,101976.0,,,,,,,,-inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1438,나이스정보통신(주),36800,      비유동금융부채(*)(IFRS)(천원),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1147655.0,,,,,,,,-inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1439,나이스평가정보(주),30190,      비유동금융부채(*)(IFRS)(천원),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12065813.0,,,,,,,,-inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1440,남광토건(주),1260,      비유동금융부채(*)(IFRS)(천원),16393262.0,62019485.0,127954698.0,359514630.0,8499909.0,8499909.0,8499909.0,323294.0,1522935.0,-278.32,-106.31,-180.97,97.64,0.0,0.0,96.2,-371.07,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
1441,남양유업(주),3920,      비유동금융부채(*)(IFRS)(천원),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107789511.0,,,,,,,,-inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1442,남해화학(주),25860,      비유동금융부채(*)(IFRS)(천원),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4791996.0,,,,,,,,-inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1443,남화산업(주),111710,      비유동금융부채(*)(IFRS)(천원),,,,,,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1444,남화토건(주),91590,      비유동금융부채(*)(IFRS)(천원),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1445,네이버(주),35420,      비유동금융부채(*)(IFRS)(천원),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38637306.0,,,,,,,,-inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1446,넥센타이어(주),2350,      비유동금융부채(*)(IFRS)(천원),2132980.0,2030199.0,1986572.0,3124812.0,4962946.0,5368151.0,17202841.0,15723353.0,24890777.0,4.82,2.15,-57.3,-58.82,-8.16,-220.46,8.6,-58.3,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
1447,넷마블(주),251270,      비유동금융부채(*)(IFRS)(천원),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129460.0,,,,,,,,-inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1448,농업회사법인(주)농우바이오,54050,      비유동금융부채(*)(IFRS)(천원),0.0,,0.0,0.0,0.0,0.0,0.0,0.0,924000.0,,,,,,,,-inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1449,농업회사법인아시아종묘(주),154030,      비유동금융부채(*)(IFRS)(천원),0.0,0.0,0.0,,3433221.0,0.0,0.0,0.0,3638183.0,,,,,100.0,,,-inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1450,뉴지랩파마(주),214870,      비유동금융부채(*)(IFRS)(천원),,0.0,0.0,0.0,1576879.0,0.0,0.0,0.0,96395.0,,,,-inf,100.0,,,-inf,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1451,다믈멀티미디어(주),93640,      비유동금융부채(*)(IFRS)(천원),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,183608.0,,,,,,,,-inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1452,다스코(주),58730,      비유동금융부채(*)(IFRS)(천원),0.0,0.0,42210.0,14070.0,5843.0,408912.0,0.0,0.0,84369.0,,-inf,66.67,58.47,-6898.32,100.0,,-inf,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
1453,대동금속(주),20400,      비유동금융부채(*)(IFRS)(천원),0.0,0.0,0.0,0.0,0.0,0.0,0.0,2267977.0,0.0,,,,,,,-inf,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1454,대동기어(주),8830,      비유동금융부채(*)(IFRS)(천원),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1455,대동전자(주),8110,      비유동금융부채(*)(IFRS)(천원),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1456,대림비앤코(주),5750,      비유동금융부채(*)(IFRS)(천원),669762.0,702160.0,478405.0,280000.0,160000.0,100000.0,0.0,0.0,3583291.0,-4.84,31.87,41.47,42.86,37.5,100.0,,-inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1457,대림통상(주),6570,      비유동금융부채(*)(IFRS)(천원),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1135092.0,,,,,,,,-inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1458,대명에너지(주),389260,      비유동금융부채(*)(IFRS)(천원),,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1459,대모엔지니어링(주),317850,      비유동금융부채(*)(IFRS)(천원),,,,,,,,10000.0,17535.0,,,,,,,,-75.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1460,대보마그네틱(주),290670,      비유동금융부채(*)(IFRS)(천원),,,,,,,0.0,0.0,2056011.0,,,,,,,,-inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1461,대봉엘에스(주),78140,      비유동금융부채(*)(IFRS)(천원),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,278148.0,,,,,,,,-inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1462,대상(주),1680,      비유동금융부채(*)(IFRS)(천원),0.0,0.0,0.0,0.0,302000.0,413000.0,495000.0,156000.0,32079988.0,,,,-inf,-36.75,-19.85,68.48,-20464.09,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
1463,대상홀딩스(주),84690,      비유동금융부채(*)(IFRS)(천원),0.0,2231008.0,1988779.0,1545849.0,2015508.0,1364935.0,496459.0,960572.0,2508839.0,-inf,10.86,22.27,-30.38,32.28,63.63,-93.48,-161.18,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
1464,대성산업(주),128820,      비유동금융부채(*)(IFRS)(천원),0.0,0.0,0.0,0.0,433919.0,380330.0,3832883.0,6873243.0,31658800.0,,,,-inf,12.35,-907.78,-79.32,-360.61,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0
1465,대성에너지(주),117580,      비유동금융부채(*)(IFRS)(천원),42192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20954555.0,100.0,,,,,,,-inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1466,대성홀딩스(주),16710,      비유동금융부채(*)(IFRS)(천원),1045500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,451822.0,100.0,,,,,,,-inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1467,대신정보통신(주),20180,      비유동금융부채(*)(IFRS)(천원),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1468,대아티아이(주),45390,      비유동금융부채(*)(IFRS)(천원),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1125777.0,,,,,,,,-inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1469,대양전기공업(주),108380,      비유동금융부채(*)(IFRS)(천원),11312.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,342582.0,100.0,,,,,,,-inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1470,대양제지공업(주),6580,      비유동금융부채(*)(IFRS)(천원),385304.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46782.0,100.0,,,,,,,-inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1471,대영포장(주),14160,      비유동금융부채(*)(IFRS)(천원),25000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45083.0,100.0,,,,,,,-inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1472,대우전자부품(주),9320,      비유동금융부채(*)(IFRS)(천원),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1473,대우조선해양(주),42660,      비유동금융부채(*)(IFRS)(천원),258634760.0,189730943.0,218787766.0,216205620.0,460408786.0,351796035.0,68139528.0,36489631.0,57636840.0,26.64,-15.31,1.18,-112.95,23.59,80.63,46.45,-57.95,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1474,대원강업(주),430,      비유동금융부채(*)(IFRS)(천원),1191748.0,900466.0,837583.0,897201.0,839370.0,912379.0,1471854.0,1076174.0,2585485.0,24.44,6.98,-7.12,6.45,-8.7,-61.32,26.88,-140.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1475,대원미디어(주),48910,      비유동금융부채(*)(IFRS)(천원),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2456141.0,,,,,,,,-inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1476,대원산업(주),5710,      비유동금융부채(*)(IFRS)(천원),2399076.0,830376.0,0.0,0.0,0.0,0.0,0.0,2533897.0,2485493.0,65.39,100.0,,,,,-inf,1.91,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1477,대원전선(주),6340,      비유동금융부채(*)(IFRS)(천원),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145267.0,,,,,,,,-inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1478,대원제약(주),3220,      비유동금융부채(*)(IFRS)(천원),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316118.0,,,,,,,,-inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1479,대원화성(주),24890,      비유동금융부채(*)(IFRS)(천원),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64378.0,,,,,,,,-inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1480,대정화금(주),120240,      비유동금융부채(*)(IFRS)(천원),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,701305.0,,,,,,,,-inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1481,대주산업(주),3310,      비유동금융부채(*)(IFRS)(천원),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1482,대주전자재료(주),78600,      비유동금융부채(*)(IFRS)(천원),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103036.0,,,,,,,,-inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1483,대창단조(주),15230,      비유동금융부채(*)(IFRS)(천원),204657.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47940.0,100.0,,,,,,,-inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1484,대한광통신(주),10170,      비유동금융부채(*)(IFRS)(천원),0.0,1064266.0,0.0,0.0,0.0,0.0,0.0,0.0,98015.0,-inf,100.0,,,,,,-inf,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1485,대한그린파워(주),60900,      비유동금융부채(*)(IFRS)(천원),5000.0,0.0,0.0,0.0,624696.0,743210.0,0.0,0.0,279561.0,100.0,,,-inf,-18.97,100.0,,-inf,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1486,대한뉴팜(주),54670,      비유동금융부채(*)(IFRS)(천원),0.0,0.0,0.0,0.0,0.0,0.0,0.0,5605.0,256305.0,,,,,,,-inf,-4472.79,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
1487,대한방직(주),1070,      비유동금융부채(*)(IFRS)(천원),17689.0,1880887.0,1551619.0,3988158.0,2741845.0,1204782.0,446.0,0.0,260378.0,-10533.09,17.51,-157.03,31.25,56.06,99.96,100.0,-inf,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1488,대한약품공업(주),23910,      비유동금융부채(*)(IFRS)(천원),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1489,대한유화(주),6650,      비유동금융부채(*)(IFRS)(천원),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10354618.0,,,,,,,,-inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1490,대한전선(주),1440,      비유동금융부채(*)(IFRS)(천원),68158000.0,6333735.0,1917983.0,836153.0,2213000.0,0.0,0.0,2183169.0,795148.0,90.71,69.72,56.4,-164.66,100.0,,-inf,63.58,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1491,대한제강(주),84010,      비유동금융부채(*)(IFRS)(천원),1160000.0,0.0,0.0,0.0,0.0,772284.0,0.0,0.0,216748.0,100.0,,,,-inf,100.0,,-inf,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1492,대한제당(주),1790,      비유동금융부채(*)(IFRS)(천원),788096.0,58500.0,32500.0,397380.0,479425.0,767950.0,3836243.0,3724920.0,6112729.0,92.58,44.44,-1122.71,-20.65,-60.18,-399.54,2.9,-64.1,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0
1493,대한제분(주),1130,      비유동금융부채(*)(IFRS)(천원),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1601510.0,,,,,,,,-inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1494,대한해운(주),5880,      비유동금융부채(*)(IFRS)(천원),1995101952.0,1744259288.0,486297151.0,506515142.0,0.0,748480482.0,1137992058.0,1017263817.0,1358226817.0,12.57,72.12,-4.16,100.0,-inf,-52.04,10.61,-33.52,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
1495,대한화섬(주),3830,      비유동금융부채(*)(IFRS)(천원),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2829745.0,,,,,,,,-inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1496,대화제약(주),67080,      비유동금융부채(*)(IFRS)(천원),301308.0,313308.0,387036.0,385995.0,245980.0,256400.0,116400.0,98400.0,434220.0,-3.98,-23.53,0.27,36.27,-4.24,54.6,15.46,-341.28,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1497,더이앤엠(주),89230,      비유동금융부채(*)(IFRS)(천원),18508855.0,14070895.0,9865237.0,4499987.0,0.0,0.0,0.0,0.0,1763484.0,23.98,29.89,54.39,100.0,,,,-inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1498,덕산네오룩스(주),213420,      비유동금융부채(*)(IFRS)(천원),,,,0.0,0.0,0.0,0.0,0.0,150744.0,,,,,,,,-inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1499,덕산하이메탈(주),77360,      비유동금융부채(*)(IFRS)(천원),170000.0,0.0,0.0,300000.0,658855.0,637586.0,621091.0,389183.0,421312.0,100.0,,-inf,-119.62,3.23,2.59,37.34,-8.26,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
1500,덕양산업(주),24900,      비유동금융부채(*)(IFRS)(천원),0.0,0.0,0.0,0.0,0.0,0.0,0.0,1863000.0,1209092.0,,,,,,,-inf,35.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1501,덕우전자(주),263600,      비유동금융부채(*)(IFRS)(천원),,,,,20000.0,20000.0,0.0,0.0,115786.0,,,,,0.0,100.0,,-inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1502,데브시스터즈(주),194480,      비유동금융부채(*)(IFRS)(천원),,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1503,도이치모터스(주),67990,      비유동금융부채(*)(IFRS)(천원),0.0,23363.0,57554.0,0.0,0.0,0.0,369120.0,0.0,27848458.0,-inf,-146.35,100.0,,,-inf,100.0,-inf,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
1504,동국산업(주),5160,      비유동금융부채(*)(IFRS)(천원),0.0,0.0,0.0,1085400.0,0.0,0.0,0.0,0.0,180678.0,,,-inf,100.0,,,,-inf,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1505,동국제강(주),1230,      비유동금융부채(*)(IFRS)(천원),95550000.0,100724000.0,149767000.0,219880000.0,162068000.0,168556484.0,132259471.0,93283926.0,116683373.0,-5.41,-48.69,-46.81,26.29,-4.0,21.53,29.47,-25.08,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
1506,동국제약(주),86450,      비유동금융부채(*)(IFRS)(천원),0.0,0.0,32046.0,32798.0,17968.0,0.0,0.0,0.0,1435162.0,,-inf,-2.35,45.22,100.0,,,-inf,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1507,동부건설(주),5960,      비유동금융부채(*)(IFRS)(천원),65697852.0,75904730.0,63159989.0,21862209.0,196900985.0,106803767.0,92626678.0,66663110.0,51966007.0,-15.54,16.79,65.39,-800.65,45.76,13.27,28.03,22.05,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1508,동성제약(주),2210,      비유동금융부채(*)(IFRS)(천원),3768000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21410.0,100.0,,,,,,,-inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1509,동신건설(주),25950,      비유동금융부채(*)(IFRS)(천원),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1510,동아쏘시오홀딩스(주),640,      비유동금융부채(*)(IFRS)(천원),52018126.0,110000.0,558398.0,277354.0,144992.0,53829.0,69262.0,0.0,2120025.0,99.79,-407.63,50.33,47.72,62.87,-28.67,100.0,-inf,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
1511,동아에스티(주),170900,      비유동금융부채(*)(IFRS)(천원),,,872601.0,340493.0,220065.0,56758.0,0.0,0.0,3876698.0,,,60.98,35.37,74.21,100.0,,-inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1512,동아타이어공업(주),282690,      비유동금융부채(*)(IFRS)(천원),,,,,,,346968.0,0.0,0.0,,,,,,,100.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1513,동아화성(주),41930,      비유동금융부채(*)(IFRS)(천원),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130185.0,,,,,,,,-inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1514,동양이엔피(주),79960,      비유동금융부채(*)(IFRS)(천원),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1515,동양철관(주),8970,      비유동금융부채(*)(IFRS)(천원),15007.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102605.0,100.0,,,,,,,-inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1516,동양파일(주),228340,      비유동금융부채(*)(IFRS)(천원),,,,0.0,0.0,0.0,0.0,0.0,61876.0,,,,,,,,-inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1517,동양피스톤(주),92780,      비유동금융부채(*)(IFRS)(천원),,,,37198.0,214816.0,150620.0,163616.0,359537.0,654527.0,,,,-477.49,29.88,-8.63,-119.74,-82.05,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
1518,동원금속(주),18500,      비유동금융부채(*)(IFRS)(천원),164223.0,97903.0,224199.0,506439.0,1027033.0,471962.0,81242.0,388774.0,258134.0,40.38,-129.0,-125.89,-102.8,54.05,82.79,-378.54,33.6,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0
1519,동원산업(주),6040,      비유동금융부채(*)(IFRS)(천원),0.0,0.0,0.0,0.0,388681.0,1765555.0,5793149.0,3212358.0,9201979.0,,,,-inf,-354.24,-228.12,44.55,-186.46,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0
1520,동원수산(주),30720,      비유동금융부채(*)(IFRS)(천원),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1617717.0,,,,,,,,-inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1521,동원시스템즈(주),14820,      비유동금융부채(*)(IFRS)(천원),32000000.0,21329183.0,8000000.0,17809076.0,13948423.0,4087664.0,0.0,0.0,730757.0,33.35,62.49,-122.61,21.68,70.69,100.0,,-inf,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1522,동일고무벨트(주),163560,      비유동금융부채(*)(IFRS)(천원),,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170940.0,,,,,,,,-inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1523,동일금속(주),109860,      비유동금융부채(*)(IFRS)(천원),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1524,동일산업(주),4890,      비유동금융부채(*)(IFRS)(천원),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1525,동일제강(주),2690,      비유동금융부채(*)(IFRS)(천원),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2825.0,,,,,,,,-inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1526,동일철강(주),23790,      비유동금융부채(*)(IFRS)(천원),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,143901.0,,,,,,,,-inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1527,동화기업(주),25900,      비유동금융부채(*)(IFRS)(천원),713064.0,475049.0,765228.0,1691321.0,475712.0,393087.0,109826.0,14514.0,3974578.0,33.38,-61.08,-121.02,71.87,17.37,72.06,86.78,-27284.44,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
