,회사명,회계년도,거래소코드,매출원가율
7729,이건산업,13-Dec,8250,0.80 
7730,이건산업,14-Dec,8250,0.79 
7731,이건산업,15-Dec,8250,0.83 
7732,이건산업,16-Dec,8250,0.84 
7733,이건산업,17-Dec,8250,0.86 
7734,이건산업,18-Dec,8250,0.85 
7735,이건산업,19-Dec,8250,0.88 
7736,이구산업,11-Dec,25820,1.00 
7737,이구산업,12-Dec,25820,1.00 
7738,이구산업,13-Dec,25820,1.00 
7739,이구산업,14-Dec,25820,1.00 
7740,이구산업,15-Dec,25820,1.00 
7741,이구산업,16-Dec,25820,1.00 
7742,이구산업,17-Dec,25820,1.00 
7743,이구산업,18-Dec,25820,1.00 
7744,이구산업,19-Dec,25820,1.00 
7745,이노시스,15-Dec,56090,1.00 
7746,이노시스,16-Dec,56090,0.46 
7747,이노시스,17-Dec,56090,0.69 
7748,이노시스,18-Dec,56090,0.66 
7749,이노시스,19-Dec,56090,0.61 
7750,이엠코리아,11-Dec,95190,0.82 
7751,이엠코리아,12-Dec,95190,0.88 
7752,이엠코리아,13-Dec,95190,0.87 
7753,이엠코리아,14-Dec,95190,0.87 
7754,이엠코리아,15-Dec,95190,0.87 
7755,이엠코리아,16-Dec,95190,0.94 
7756,이엠코리아,17-Dec,95190,0.92 
7757,이엠코리아,18-Dec,95190,0.90 
7758,이엠코리아,19-Dec,95190,1.01 
7759,이원다이애그노믹스,18-Dec,245620,0.88 
7760,이원다이애그노믹스,19-Dec,245620,0.90 
7761,이원컴포텍,11-Dec,88290,0.89 
7762,이원컴포텍,12-Dec,88290,1.00 
7763,이원컴포텍,13-Dec,88290,1.02 
7764,이원컴포텍,14-Dec,88290,0.94 
7765,이원컴포텍,15-Dec,88290,0.96 
7766,이원컴포텍,16-Dec,88290,1.06 
7767,이원컴포텍,17-Dec,88290,1.01 
7768,이원컴포텍,18-Dec,88290,0.92 
7769,이원컴포텍,19-Dec,88290,0.92 
7770,이트론,11-Dec,96040,1.02 
7771,이트론,12-Dec,96040,0.80 
7772,이트론,13-Dec,96040,0.82 
7773,이트론,14-Dec,96040,1.00 
7774,이트론,15-Dec,96040,1.00 
7775,이트론,16-Dec,96040,1.00 
7776,이트론,17-Dec,96040,1.00 
7777,이트론,18-Dec,96040,1.00 
7778,이트론,19-Dec,96040,0.91 
7779,이화공영,11-Dec,1840,1.00 
7780,이화공영,12-Dec,1840,1.00 
7781,이화공영,13-Dec,1840,1.00 
7782,이화공영,14-Dec,1840,1.00 
7783,이화공영,15-Dec,1840,1.00 
7784,이화공영,16-Dec,1840,1.00 
7785,이화공영,17-Dec,1840,1.00 
7786,이화공영,18-Dec,1840,1.00 
7787,이화공영,19-Dec,1840,1.00 
7788,이화산업,17-Dec,760,0.81 
7789,이화산업,18-Dec,760,0.82 
7790,이화산업,19-Dec,760,0.82 
7791,이화전기공업,11-Dec,24810,0.79 
7792,이화전기공업,12-Dec,24810,0.92 
7793,이화전기공업,13-Dec,24810,0.92 
7794,이화전기공업,14-Dec,24810,0.96 
7795,이화전기공업,15-Dec,24810,1.00 
7796,이화전기공업,16-Dec,24810,1.00 
7797,이화전기공업,17-Dec,24810,1.00 
7798,이화전기공업,18-Dec,24810,1.00 
7799,이화전기공업,19-Dec,24810,1.00 
7800,인베니아,11-Dec,79950,1.00 
7801,인베니아,12-Dec,79950,1.04 
7802,인베니아,13-Dec,79950,0.79 
7803,인베니아,14-Dec,79950,0.87 
7804,인베니아,15-Dec,79950,0.77 
7805,인베니아,16-Dec,79950,0.85 
7806,인베니아,17-Dec,79950,0.86 
7807,인베니아,18-Dec,79950,0.84 
7808,인베니아,19-Dec,79950,0.83 
7809,인선이엔티,11-Dec,60150,0.77 
7810,인선이엔티,12-Dec,60150,0.79 
7811,인선이엔티,13-Dec,60150,0.75 
7812,인선이엔티,14-Dec,60150,0.79 
7813,인선이엔티,15-Dec,60150,0.76 
7814,인선이엔티,16-Dec,60150,0.75 
7815,인선이엔티,17-Dec,60150,0.76 
7816,인선이엔티,18-Dec,60150,0.77 
7817,인선이엔티,19-Dec,60150,0.75 
7818,인지컨트롤스,11-Dec,23800,0.88 
7819,인지컨트롤스,12-Dec,23800,0.88 
7820,인지컨트롤스,13-Dec,23800,0.91 
7821,인지컨트롤스,14-Dec,23800,0.90 
7822,인지컨트롤스,15-Dec,23800,0.90 
7823,인지컨트롤스,16-Dec,23800,0.88 
7824,인지컨트롤스,17-Dec,23800,0.90 
7825,인지컨트롤스,18-Dec,23800,0.89 
7826,인지컨트롤스,19-Dec,23800,0.88 
7827,인탑스,11-Dec,49070,0.89 
7828,인탑스,12-Dec,49070,0.89 
7829,인탑스,13-Dec,49070,0.91 
7830,인탑스,14-Dec,49070,0.94 
7831,인탑스,15-Dec,49070,0.89 
7832,인탑스,16-Dec,49070,0.89 
7833,인탑스,17-Dec,49070,0.88 
7834,인탑스,18-Dec,49070,0.88 
7835,인탑스,19-Dec,49070,0.85 
7836,인터지스,11-Dec,129260,0.91 
7837,인터지스,12-Dec,129260,0.93 
7838,인터지스,13-Dec,129260,0.93 
7839,인터지스,14-Dec,129260,0.92 
7840,인터지스,15-Dec,129260,0.92 
7841,인터지스,16-Dec,129260,0.93 
7842,인터지스,17-Dec,129260,0.93 
7843,인터지스,18-Dec,129260,0.93 
7844,인터지스,19-Dec,129260,0.93 
7845,인포뱅크,11-Dec,39290,1.00 
7846,인포뱅크,12-Dec,39290,1.00 
7847,인포뱅크,13-Dec,39290,0.88 
7848,인포뱅크,14-Dec,39290,0.88 
7849,인포뱅크,15-Dec,39290,0.85 
7850,인포뱅크,16-Dec,39290,0.88 
7851,인포뱅크,17-Dec,39290,0.87 
7852,인포뱅크,18-Dec,39290,0.88 
7853,인포뱅크,19-Dec,39290,0.88 
7854,인화정공,11-Dec,101930,0.78 
7855,인화정공,12-Dec,101930,0.84 
7856,인화정공,13-Dec,101930,0.86 
7857,인화정공,14-Dec,101930,0.85 
7858,인화정공,15-Dec,101930,0.86 
7859,인화정공,16-Dec,101930,0.91 
7860,인화정공,17-Dec,101930,0.92 
7861,인화정공,18-Dec,101930,0.93 
7862,인화정공,19-Dec,101930,0.90 
7863,일동제약,16-Dec,249420,0.52 
7864,일동제약,17-Dec,249420,0.51 
7865,일동제약,18-Dec,249420,0.49 
7866,일동제약,19-Dec,249420,0.55 
7867,일동홀딩스,11-Dec,230,0.43 
7868,일동홀딩스,12-Dec,230,0.47 
7869,일동홀딩스,13-Dec,230,0.49 
7870,일동홀딩스,14-Dec,230,0.51 
7871,일동홀딩스,15-Dec,230,0.50 
7872,일동홀딩스,16-Dec,230,0.57 
7873,일동홀딩스,17-Dec,230,0.56 
7874,일동홀딩스,18-Dec,230,0.57 
7875,일동홀딩스,19-Dec,230,0.60 
7876,일성건설,11-Dec,13360,0.92 
7877,일성건설,12-Dec,13360,0.99 
7878,일성건설,13-Dec,13360,0.92 
7879,일성건설,14-Dec,13360,1.05 
7880,일성건설,15-Dec,13360,0.91 
7881,일성건설,16-Dec,13360,0.91 
7882,일성건설,17-Dec,13360,0.92 
7883,일성건설,18-Dec,13360,0.92 
7884,일성건설,19-Dec,13360,0.93 
7885,일성신약,11-Dec,3120,1.00 
7886,일성신약,12-Dec,3120,1.00 
7887,일성신약,13-Dec,3120,1.00 
7888,일성신약,14-Dec,3120,1.00 
7889,일성신약,15-Dec,3120,1.00 
7890,일성신약,16-Dec,3120,1.00 
7891,일성신약,17-Dec,3120,1.00 
7892,일성신약,18-Dec,3120,1.00 
7893,일성신약,19-Dec,3120,1.00 
7894,일양약품,16-Dec,7570,0.53 
7895,일양약품,17-Dec,7570,0.50 
7896,일양약품,18-Dec,7570,0.49 
7897,일양약품,19-Dec,7570,0.45 
7898,일정실업,11-Dec,8500,0.91 
7899,일정실업,12-Dec,8500,0.85 
7900,일정실업,13-Dec,8500,0.86 
7901,일정실업,14-Dec,8500,0.84 
7902,일정실업,15-Dec,8500,0.82 
7903,일정실업,16-Dec,8500,0.81 
7904,일정실업,17-Dec,8500,0.93 
7905,일정실업,18-Dec,8500,0.98 
7906,일정실업,19-Dec,8500,1.17 
7907,일진디스플레이,11-Dec,20760,1.00 
7908,일진디스플레이,12-Dec,20760,1.00 
7909,일진디스플레이,13-Dec,20760,1.00 
7910,일진디스플레이,14-Dec,20760,1.00 
7911,일진디스플레이,15-Dec,20760,1.00 
7912,일진디스플레이,16-Dec,20760,1.00 
7913,일진디스플레이,17-Dec,20760,1.00 
7914,일진디스플레이,18-Dec,20760,1.00 
7915,일진디스플레이,19-Dec,20760,1.15 
7916,일진머티리얼즈,11-Dec,20150,0.91 
7917,일진머티리얼즈,12-Dec,20150,0.96 
7918,일진머티리얼즈,13-Dec,20150,0.98 
7919,일진머티리얼즈,14-Dec,20150,0.97 
7920,일진머티리얼즈,15-Dec,20150,0.96 
7921,일진머티리얼즈,16-Dec,20150,0.86 
7922,일진머티리얼즈,17-Dec,20150,0.82 
7923,일진머티리얼즈,18-Dec,20150,0.84 
7924,일진머티리얼즈,19-Dec,20150,0.86 
7925,일진전기,11-Dec,103590,0.91 
7926,일진전기,12-Dec,103590,0.92 
7927,일진전기,13-Dec,103590,0.90 
7928,일진전기,14-Dec,103590,0.88 
7929,일진전기,15-Dec,103590,0.89 
7930,일진전기,16-Dec,103590,0.89 
7931,일진전기,17-Dec,103590,0.90 
7932,일진전기,18-Dec,103590,0.91 
7933,일진전기,19-Dec,103590,0.91 
7934,일진홀딩스,11-Dec,15860,0.89 
7935,일진홀딩스,12-Dec,15860,0.90 
7936,일진홀딩스,13-Dec,15860,0.87 
7937,일진홀딩스,14-Dec,15860,0.83 
7938,일진홀딩스,15-Dec,15860,0.83 
7939,일진홀딩스,16-Dec,15860,0.84 
7940,일진홀딩스,17-Dec,15860,0.86 
7941,일진홀딩스,18-Dec,15860,0.85 
7942,일진홀딩스,19-Dec,15860,0.84 
7943,자이글,16-Dec,234920,1.00 
7944,자이글,17-Dec,234920,0.28 
7945,자이글,18-Dec,234920,0.30 
7946,자이글,19-Dec,234920,1.00 
7947,자화전자,11-Dec,33240,0.82 
7948,자화전자,12-Dec,33240,0.73 
7949,자화전자,13-Dec,33240,0.76 
7950,자화전자,14-Dec,33240,0.77 
7951,자화전자,15-Dec,33240,0.73 
7952,자화전자,16-Dec,33240,0.74 
7953,자화전자,17-Dec,33240,0.79 
7954,자화전자,18-Dec,33240,0.86 
7955,자화전자,19-Dec,33240,0.89 
7956,재영솔루텍,11-Dec,49630,0.84 
7957,재영솔루텍,12-Dec,49630,0.87 
7958,재영솔루텍,13-Dec,49630,0.91 
7959,재영솔루텍,14-Dec,49630,0.86 
7960,재영솔루텍,15-Dec,49630,0.88 
7961,재영솔루텍,16-Dec,49630,0.89 
7962,재영솔루텍,17-Dec,49630,1.05 
7963,재영솔루텍,18-Dec,49630,0.85 
7964,재영솔루텍,19-Dec,49630,0.80 
7965,전방,11-Dec,950,1.04 
7966,전방,12-Dec,950,1.04 
7967,전방,13-Dec,950,0.93 
7968,전방,14-Dec,950,1.00 
7969,전방,15-Dec,950,0.99 
7970,전방,16-Dec,950,1.01 
7971,전방,17-Dec,950,1.05 
7972,전방,18-Dec,950,1.02 
7973,전방,19-Dec,950,1.16 
7974,전진바이오팜,18-Dec,110020,1.00 
7975,전진바이오팜,19-Dec,110020,1.00 
7976,제너셈,15-Dec,217190,1.00 
7977,제너셈,16-Dec,217190,1.00 
7978,제너셈,17-Dec,217190,1.00 
7979,제너셈,18-Dec,217190,1.00 
7980,제너셈,19-Dec,217190,1.00 
7981,제룡전기,11-Dec,33100,1.00 
7982,제룡전기,12-Dec,33100,1.00 
7983,제룡전기,13-Dec,33100,1.00 
7984,제룡전기,14-Dec,33100,1.00 
7985,제룡전기,15-Dec,33100,1.00 
7986,제룡전기,16-Dec,33100,1.00 
7987,제룡전기,17-Dec,33100,1.00 
7988,제룡전기,18-Dec,33100,1.00 
7989,제룡전기,19-Dec,33100,1.00 
7990,제이더블유신약,11-Dec,67290,0.47 
7991,제이더블유신약,12-Dec,67290,0.48 
7992,제이더블유신약,13-Dec,67290,0.47 
7993,제이더블유신약,14-Dec,67290,0.43 
7994,제이더블유신약,15-Dec,67290,0.42 
7995,제이더블유신약,16-Dec,67290,0.44 
7996,제이더블유신약,17-Dec,67290,0.50 
7997,제이더블유신약,18-Dec,67290,0.52 
7998,제이더블유신약,19-Dec,67290,0.54 
7999,제이더블유중외제약,11-Dec,1060,0.66 
8000,제이더블유중외제약,12-Dec,1060,0.68 
8001,제이더블유중외제약,13-Dec,1060,0.63 
8002,제이더블유중외제약,14-Dec,1060,0.63 
8003,제이더블유중외제약,15-Dec,1060,0.63 
8004,제이더블유중외제약,16-Dec,1060,0.63 
8005,제이더블유중외제약,17-Dec,1060,0.62 
8006,제이더블유중외제약,18-Dec,1060,0.63 
8007,제이더블유중외제약,19-Dec,1060,0.68 
8008,제이더블유홀딩스,11-Dec,96760,0.59 
8009,제이더블유홀딩스,12-Dec,96760,0.61 
8010,제이더블유홀딩스,13-Dec,96760,0.58 
8011,제이더블유홀딩스,14-Dec,96760,0.59 
8012,제이더블유홀딩스,15-Dec,96760,0.59 
8013,제이더블유홀딩스,16-Dec,96760,0.59 
8014,제이더블유홀딩스,17-Dec,96760,0.57 
8015,제이더블유홀딩스,18-Dec,96760,0.57 
8016,제이더블유홀딩스,19-Dec,96760,0.61 
8017,제이스코홀딩스,11-Dec,23440,1.00 
8018,제이스코홀딩스,12-Dec,23440,1.00 
8019,제이스코홀딩스,13-Dec,23440,1.00 
8020,제이스코홀딩스,14-Dec,23440,1.00 
8021,제이스코홀딩스,15-Dec,23440,1.00 
8022,제이스코홀딩스,16-Dec,23440,1.00 
8023,제이스코홀딩스,17-Dec,23440,1.00 
8024,제이스코홀딩스,18-Dec,23440,1.00 
8025,제이스코홀딩스,19-Dec,23440,1.00 
8026,제이씨케미칼,11-Dec,137950,1.00 
8027,제이씨케미칼,12-Dec,137950,0.95 
8028,제이씨케미칼,13-Dec,137950,0.92 
8029,제이씨케미칼,14-Dec,137950,0.93 
8030,제이씨케미칼,15-Dec,137950,0.89 
8031,제이씨케미칼,16-Dec,137950,0.83 
8032,제이씨케미칼,17-Dec,137950,0.91 
8033,제이씨케미칼,18-Dec,137950,0.89 
8034,제이씨케미칼,19-Dec,137950,0.87 
8035,제이씨현시스템,11-Dec,33320,0.87 
8036,제이씨현시스템,12-Dec,33320,0.88 
8037,제이씨현시스템,13-Dec,33320,0.88 
8038,제이씨현시스템,14-Dec,33320,0.89 
8039,제이씨현시스템,15-Dec,33320,0.89 
8040,제이씨현시스템,16-Dec,33320,0.88 
8041,제이씨현시스템,17-Dec,33320,0.89 
8042,제이씨현시스템,18-Dec,33320,0.89 
8043,제이씨현시스템,19-Dec,33320,0.90 
8044,제이엔케이히터,11-Dec,126880,0.84 
8045,제이엔케이히터,12-Dec,126880,0.90 
8046,제이엔케이히터,13-Dec,126880,0.90 
8047,제이엔케이히터,14-Dec,126880,0.90 
8048,제이엔케이히터,15-Dec,126880,0.88 
8049,제이엔케이히터,16-Dec,126880,0.88 
8050,제이엔케이히터,17-Dec,126880,0.90 
8051,제이엔케이히터,18-Dec,126880,0.90 
8052,제이엔케이히터,19-Dec,126880,0.87 
8053,제이엠아이,11-Dec,33050,0.98 
8054,제이엠아이,12-Dec,33050,1.05 
8055,제이엠아이,13-Dec,33050,1.00 
8056,제이엠아이,14-Dec,33050,0.95 
8057,제이엠아이,15-Dec,33050,0.93 
8058,제이엠아이,16-Dec,33050,0.92 
8059,제이엠아이,17-Dec,33050,0.95 
8060,제이엠아이,18-Dec,33050,1.00 
8061,제이엠아이,19-Dec,33050,0.96 
8062,제이엠티,11-Dec,94970,0.95 
8063,제이엠티,12-Dec,94970,0.90 
8064,제이엠티,13-Dec,94970,0.90 
8065,제이엠티,14-Dec,94970,0.91 
8066,제이엠티,15-Dec,94970,0.95 
8067,제이엠티,16-Dec,94970,0.94 
8068,제이엠티,17-Dec,94970,0.85 
8069,제이엠티,18-Dec,94970,0.84 
8070,제이엠티,19-Dec,94970,0.89 
8071,제이준코스메틱,11-Dec,25620,1.00 
8072,제이준코스메틱,12-Dec,25620,1.00 
8073,제이준코스메틱,13-Dec,25620,1.31 
8074,제이준코스메틱,14-Dec,25620,1.00 
8075,제이준코스메틱,15-Dec,25620,1.63 
8076,제이준코스메틱,16-Dec,25620,0.67 
8077,제이준코스메틱,17-Dec,25620,1.00 
8078,제이준코스메틱,18-Dec,25620,0.52 
8079,제이준코스메틱,19-Dec,25620,0.85 
8080,제일약품,17-Dec,271980,1.00 
8081,제일약품,18-Dec,271980,1.00 
8082,제일약품,19-Dec,271980,1.00 
8083,조광페인트,11-Dec,4910,0.86 
8084,조광페인트,12-Dec,4910,0.85 
8085,조광페인트,13-Dec,4910,0.83 
8086,조광페인트,14-Dec,4910,0.80 
8087,조광페인트,15-Dec,4910,0.78 
8088,조광페인트,16-Dec,4910,0.78 
8089,조광페인트,17-Dec,4910,0.83 
8090,조광페인트,18-Dec,4910,0.85 
8091,조광페인트,19-Dec,4910,0.85 
8092,조선내화,11-Dec,480,0.87 
8093,조선내화,12-Dec,480,0.87 
8094,조선내화,13-Dec,480,0.87 
8095,조선내화,14-Dec,480,0.86 
8096,조선내화,15-Dec,480,0.88 
8097,조선내화,16-Dec,480,0.86 
8098,조선내화,17-Dec,480,0.90 
8099,조선내화,18-Dec,480,0.85 
8100,조선내화,19-Dec,480,0.86 
8101,조아제약,11-Dec,34940,1.00 
8102,조아제약,12-Dec,34940,1.00 
8103,조아제약,13-Dec,34940,0.47 
8104,조아제약,14-Dec,34940,0.52 
8105,조아제약,15-Dec,34940,0.51 
8106,조아제약,16-Dec,34940,0.52 
8107,조아제약,17-Dec,34940,0.52 
8108,조아제약,18-Dec,34940,0.54 
8109,조아제약,19-Dec,34940,0.56 
8110,조일알미늄,11-Dec,18470,1.00 
8111,조일알미늄,12-Dec,18470,1.00 
8112,조일알미늄,13-Dec,18470,1.00 
8113,조일알미늄,14-Dec,18470,1.00 
8114,조일알미늄,15-Dec,18470,1.00 
8115,조일알미늄,16-Dec,18470,1.00 
8116,조일알미늄,17-Dec,18470,1.00 
8117,조일알미늄,18-Dec,18470,1.00 
8118,조일알미늄,19-Dec,18470,1.00 
8119,성엔지니어링,11-Dec,36930,0.70 
8120,성엔지니어링,12-Dec,36930,0.75 
8121,성엔지니어링,13-Dec,36930,0.63 
8122,성엔지니어링,14-Dec,36930,0.61 
8123,성엔지니어링,15-Dec,36930,0.56 
8124,성엔지니어링,16-Dec,36930,0.59 
8125,성엔지니어링,17-Dec,36930,0.58 
8126,성엔지니어링,18-Dec,36930,0.56 
8127,성엔지니어링,19-Dec,36930,0.58 
8128,지나인제약,11-Dec,78650,0.96 
8129,지나인제약,12-Dec,78650,0.87 
8130,지나인제약,13-Dec,78650,0.82 
8131,지나인제약,14-Dec,78650,0.98 
8132,지나인제약,15-Dec,78650,0.91 
8133,지나인제약,16-Dec,78650,0.94 
8134,지나인제약,17-Dec,78650,0.99 
8135,지나인제약,18-Dec,78650,0.83 
8136,지나인제약,19-Dec,78650,0.84 
8137,지더블유바이텍,11-Dec,36180,1.00 
8138,지더블유바이텍,12-Dec,36180,1.00 
8139,지더블유바이텍,13-Dec,36180,1.00 
8140,지더블유바이텍,14-Dec,36180,1.00 
8141,지더블유바이텍,15-Dec,36180,1.00 
8142,지더블유바이텍,16-Dec,36180,1.00 
8143,지더블유바이텍,17-Dec,36180,1.00 
8144,지더블유바이텍,18-Dec,36180,1.00 
8145,지더블유바이텍,19-Dec,36180,0.79 
8146,지에스건설,11-Dec,6360,0.89 
8147,지에스건설,12-Dec,6360,0.92 
8148,지에스건설,13-Dec,6360,1.04 
8149,지에스건설,14-Dec,6360,0.95 
8150,지에스건설,15-Dec,6360,0.95 
8151,지에스건설,16-Dec,6360,0.96 
8152,지에스건설,17-Dec,6360,0.93 
8153,지에스건설,18-Dec,6360,0.88 
8154,지에스건설,19-Dec,6360,0.87 
8155,진양제약,11-Dec,7370,1.00 
8156,진양제약,12-Dec,7370,1.00 
8157,진양제약,13-Dec,7370,1.00 
8158,진양제약,14-Dec,7370,1.00 
8159,진양제약,15-Dec,7370,1.00 
8160,진양제약,16-Dec,7370,1.00 
8161,진양제약,17-Dec,7370,1.00 
8162,진양제약,18-Dec,7370,1.00 
8163,진양제약,19-Dec,7370,1.00 
8164,진양폴리우레탄,11-Dec,10640,1.00 
8165,진양폴리우레탄,12-Dec,10640,1.00 
8166,진양폴리우레탄,13-Dec,10640,1.00 
8167,진양폴리우레탄,14-Dec,10640,1.00 
8168,진양폴리우레탄,15-Dec,10640,1.00 
8169,진양폴리우레탄,16-Dec,10640,1.00 
8170,진양폴리우레탄,17-Dec,10640,1.00 
8171,진양폴리우레탄,18-Dec,10640,1.00 
8172,진양폴리우레탄,19-Dec,10640,0.81 
8173,진양화학,11-Dec,51630,1.00 
8174,진양화학,12-Dec,51630,1.00 
8175,진양화학,13-Dec,51630,1.00 
8176,진양화학,14-Dec,51630,1.00 
8177,진양화학,15-Dec,51630,1.00 
8178,진양화학,16-Dec,51630,1.00 
8179,진양화학,17-Dec,51630,1.00 
8180,진양화학,18-Dec,51630,1.00 
8181,진양화학,19-Dec,51630,1.00 
8182,진원생명과학,11-Dec,11000,0.84 
8183,진원생명과학,12-Dec,11000,0.90 
8184,진원생명과학,13-Dec,11000,0.80 
8185,진원생명과학,14-Dec,11000,0.84 
8186,진원생명과학,15-Dec,11000,0.73 
8187,진원생명과학,16-Dec,11000,0.74 
8188,진원생명과학,17-Dec,11000,0.79 
8189,진원생명과학,18-Dec,11000,0.69 
8190,진원생명과학,19-Dec,11000,0.69 
8191,진흥기업,11-Dec,2780,0.94 
8192,진흥기업,12-Dec,2780,0.95 
8193,진흥기업,13-Dec,2780,0.95 
8194,진흥기업,14-Dec,2780,0.92 
8195,진흥기업,15-Dec,2780,0.94 
8196,진흥기업,16-Dec,2780,0.89 
8197,진흥기업,17-Dec,2780,0.90 
8198,진흥기업,18-Dec,2780,1.00 
8199,진흥기업,19-Dec,2780,1.00 
8200,참엔지니어링,11-Dec,9310,0.78 
8201,참엔지니어링,12-Dec,9310,0.90 
8202,참엔지니어링,13-Dec,9310,0.73 
8203,참엔지니어링,14-Dec,9310,0.79 
8204,참엔지니어링,15-Dec,9310,0.73 
8205,참엔지니어링,16-Dec,9310,0.65 
8206,참엔지니어링,17-Dec,9310,0.73 
8207,참엔지니어링,18-Dec,9310,0.71 
8208,참엔지니어링,19-Dec,9310,0.75 
8209,참존글로벌,13-Dec,158310,1.00 
8210,참존글로벌,14-Dec,158310,1.00 
8211,참존글로벌,15-Dec,158310,1.57 
8212,참존글로벌,16-Dec,158310,0.84 
8213,참존글로벌,17-Dec,158310,0.61 
8214,참존글로벌,18-Dec,158310,0.64 
8215,참존글로벌,19-Dec,158310,0.46 
8216,커머스마이너 ,15-Dec,223310,1.00 
8217,커머스마이너 ,16-Dec,223310,1.00 
8218,커머스마이너 ,17-Dec,223310,1.07 
8219,커머스마이너 ,18-Dec,223310,0.82 
8220,커머스마이너 ,19-Dec,223310,0.76 
8221,컨버즈,11-Dec,109070,1.00 
8222,컨버즈,12-Dec,109070,1.00 
8223,컨버즈,13-Dec,109070,1.00 
8224,컨버즈,14-Dec,109070,1.00 
8225,컨버즈,15-Dec,109070,1.00 
8226,컨버즈,16-Dec,109070,1.08 
8227,컨버즈,17-Dec,109070,1.01 
8228,컨버즈,18-Dec,109070,1.01 
8229,컨버즈,19-Dec,109070,0.96 
8230,케이비아이동국실업,11-Dec,1620,0.91 
8231,케이비아이동국실업,12-Dec,1620,0.90 
8232,케이비아이동국실업,13-Dec,1620,0.91 
8233,케이비아이동국실업,14-Dec,1620,0.93 
8234,케이비아이동국실업,15-Dec,1620,0.92 
8235,케이비아이동국실업,16-Dec,1620,0.90 
8236,케이비아이동국실업,17-Dec,1620,0.97 
8237,케이비아이동국실업,18-Dec,1620,0.93 
8238,케이비아이동국실업,19-Dec,1620,0.93 
8239,케이비아이메탈,11-Dec,24840,1.00 
8240,케이비아이메탈,12-Dec,24840,1.00 
8241,케이비아이메탈,13-Dec,24840,0.97 
8242,케이비아이메탈,14-Dec,24840,0.99 
8243,케이비아이메탈,15-Dec,24840,1.00 
8244,케이비아이메탈,16-Dec,24840,1.00 
8245,케이비아이메탈,17-Dec,24840,0.94 
8246,케이비아이메탈,18-Dec,24840,0.97 
8247,케이비아이메탈,19-Dec,24840,0.96 
8248,케이씨코트렐,11-Dec,119650,1.00 
8249,케이씨코트렐,12-Dec,119650,1.00 
8250,케이씨코트렐,13-Dec,119650,0.92 
8251,케이씨코트렐,14-Dec,119650,0.95 
8252,케이씨코트렐,15-Dec,119650,0.96 
8253,케이씨코트렐,16-Dec,119650,0.87 
8254,케이씨코트렐,17-Dec,119650,0.87 
8255,케이씨코트렐,18-Dec,119650,0.87 
8256,케이씨코트렐,19-Dec,119650,0.88 
8257,케이알모터스,11-Dec,40,0.88 
8258,케이알모터스,12-Dec,40,0.94 
8259,케이알모터스,13-Dec,40,0.92 
8260,케이알모터스,14-Dec,40,0.98 
