,구분,코드,산업명,2011년.mid,2012년.mid,2013년.mid,2014년.mid,2015년.mid,2016년.mid,2017년.mid,2018년.mid,2019년.mid
1271,(주)세토피아,222810,  기타금융업,0,0,0,0,0,0,0,13.425,43.41
1272,(주)세화피앤씨,252500,  기타금융업,0,0,0,0,0,0,0,13.425,43.41
1273,(주)셀바스헬스케어,208370,  기타금융업,0,0,0,0,0,0,0,13.425,43.41
1274,(주)스튜디오산타클로스엔터테인먼트,204630,  기타금융업,0,0,0,0,0,0,0,13.425,43.41
1275,(주)썸에이지,208640,  기타금융업,0,0,0,0,0,0,0,13.425,43.41
1276,(주)쎄노텍,222420,  기타금융업,0,0,0,0,0,0,0,13.425,43.41
1277,(주)아이비김영,339950,  기타금융업,0,0,0,0,0,0,0,13.425,43.41
1278,(주)아이엘사이언스,307180,  기타금융업,0,0,0,0,0,0,0,13.425,43.41
1279,(주)알로이스,297570,  기타금융업,0,0,0,0,0,0,0,13.425,43.41
1280,(주)애니플러스,310200,  기타금융업,0,0,0,0,0,0,0,13.425,43.41
1281,(주)액션스퀘어,205500,  기타금융업,0,0,0,0,0,0,0,13.425,43.41
1282,(주)에치에프알,230240,  기타금융업,0,0,0,0,0,0,0,13.425,43.41
1283,(주)에프에스엔,214270,  기타금융업,0,0,0,0,0,0,0,13.425,43.41
1284,(주)엑셈,205100,  기타금융업,0,0,0,0,0,0,0,13.425,43.41
1285,(주)엔투텍,227950,  기타금융업,0,0,0,0,0,0,0,13.425,43.41
1286,(주)엔피,291230,  기타금융업,0,0,0,0,0,0,0,13.425,43.41
1287,(주)예선테크,250930,  기타금융업,0,0,0,0,0,0,0,13.425,43.41
1288,(주)오하임아이엔티,309930,  기타금융업,0,0,0,0,0,0,0,13.425,43.41
1289,(주)옵투스제약,131030,  기타금융업,0,0,0,0,0,0,0,13.425,43.41
1290,(주)와이즈버즈,273060,  기타금융업,0,0,0,0,0,0,0,13.425,43.41
1291,(주)우정바이오,215380,  기타금융업,0,0,0,0,0,0,0,13.425,43.41
1292,(주)원바이오젠,307280,  기타금융업,0,0,0,0,0,0,0,13.425,43.41
1293,(주)웨이버스,336060,  기타금융업,0,0,0,0,0,0,0,13.425,43.41
1294,(주)위메이드플레이,123420,  기타금융업,0,0,0,0,0,0,0,13.425,43.41
1295,(주)유에스티,263770,  기타금융업,0,0,0,0,0,0,0,13.425,43.41
1296,(주)이노인스트루먼트,215790,  기타금융업,0,0,0,0,0,0,0,13.425,43.41
1297,(주)이랜시스,264850,  기타금융업,0,0,0,0,0,0,0,13.425,43.41
1298,(주)인산가,277410,  기타금융업,0,0,0,0,0,0,0,13.425,43.41
1299,(주)일승,333430,  기타금융업,0,0,0,0,0,0,0,13.425,43.41
1300,(주)자비스,254120,  기타금융업,0,0,0,0,0,0,0,13.425,43.41
1301,(주)정다운,208140,  기타금융업,0,0,0,0,0,0,0,13.425,43.41
1302,(주)제이시스메디칼,287410,  기타금융업,0,0,0,0,0,0,0,13.425,43.41
1303,(주)지니틱스,303030,  기타금융업,0,0,0,0,0,0,0,13.425,43.41
1304,(주)지란지교시큐리티,208350,  기타금융업,0,0,0,0,0,0,0,13.425,43.41
1305,(주)카이노스메드,284620,  기타금융업,0,0,0,0,0,0,0,13.425,43.41
1306,(주)켐온,217600,  기타금융업,0,0,0,0,0,0,0,13.425,43.41
1307,(주)켐트로스,220260,  기타금융업,0,0,0,0,0,0,0,13.425,43.41
1308,(주)코퍼스코리아,322780,  기타금융업,0,0,0,0,0,0,0,13.425,43.41
1309,(주)큐브엔터테인먼트,182360,  기타금융업,0,0,0,0,0,0,0,13.425,43.41
1310,(주)클래시스,214150,  기타금융업,0,0,0,0,0,0,0,13.425,43.41
1311,(주)태성,323280,  기타금융업,0,0,0,0,0,0,0,13.425,43.41
1312,(주)토박스코리아,215480,  기타금융업,0,0,0,0,0,0,0,13.425,43.41
1313,(주)티에스트릴리온,317240,  기타금융업,0,0,0,0,0,0,0,13.425,43.41
1314,(주)포인트엔지니어링,256630,  기타금융업,0,0,0,0,0,0,0,13.425,43.41
1315,(주)포커스에이치엔에스,331380,  기타금융업,0,0,0,0,0,0,0,13.425,43.41
1316,(주)프로스테믹스,203690,  기타금융업,0,0,0,0,0,0,0,13.425,43.41
1317,(주)프로이천,321260,  기타금융업,0,0,0,0,0,0,0,13.425,43.41
1318,(주)하이비젼시스템,126700,  기타금융업,0,0,0,0,0,0,0,13.425,43.41
1319,(주)한국비엔씨,256840,  기타금융업,0,0,0,0,0,0,0,13.425,43.41
1320,(주)한송네오텍,226440,  기타금융업,0,0,0,0,0,0,0,13.425,43.41
1321,(주)한일진공,123840,  기타금융업,0,0,0,0,0,0,0,13.425,43.41
1322,(주)휴센텍,215090,  기타금융업,0,0,0,0,0,0,0,13.425,43.41
1323,글로벌텍스프리(주),204620,  기타금융업,0,0,0,0,0,0,0,13.425,43.41
1324,글로본(주),19660,  기타금융업,0,0,0,0,0,0,0,13.425,43.41
1325,나무기술(주),242040,  기타금융업,0,0,0,0,0,0,0,13.425,43.41
1326,디와이씨(주),310870,  기타금융업,0,0,0,0,0,0,0,13.425,43.41
1327,미스터블루(주),207760,  기타금융업,0,0,0,0,0,0,0,13.425,43.41
1328,바디텍메드(주),206640,  기타금융업,0,0,0,0,0,0,0,13.425,43.41
1329,소프트캠프(주),258790,  기타금융업,0,0,0,0,0,0,0,13.425,43.41
1330,씨아이에스(주),222080,  기타금융업,0,0,0,0,0,0,0,13.425,43.41
1331,알서포트(주),131370,  기타금융업,0,0,0,0,0,0,0,13.425,43.41
1332,알에프에이치아이씨(주),218410,  기타금융업,0,0,0,0,0,0,0,13.425,43.41
1333,에스지에이솔루션즈(주),184230,  기타금융업,0,0,0,0,0,0,0,13.425,43.41
1334,엠에프엠코리아(주),323230,  기타금융업,0,0,0,0,0,0,0,13.425,43.41
1335,와이아이케이(주),232140,  기타금융업,0,0,0,0,0,0,0,13.425,43.41
1336,원텍(주),336570,  기타금융업,0,0,0,0,0,0,0,13.425,43.41
1337,윈텍(주),320000,  기타금융업,0,0,0,0,0,0,0,13.425,43.41
1338,줌인터넷(주),239340,  기타금융업,0,0,0,0,0,0,0,13.425,43.41
1339,지엔원에너지(주),270520,  기타금융업,0,0,0,0,0,0,0,13.425,43.41
1340,지엘팜텍(주),204840,  기타금융업,0,0,0,0,0,0,0,13.425,43.41
1341,케이에이치건설(주),226360,  기타금융업,0,0,0,0,0,0,0,13.425,43.41
1342,케이엠제약(주),225430,  기타금융업,0,0,0,0,0,0,0,13.425,43.41
1343,코리아에프티(주),123410,  기타금융업,0,0,0,0,0,0,0,13.425,43.41
1344,콜마비앤에이치(주),200130,  기타금융업,0,0,0,0,0,0,0,13.425,43.41
1345,패션플랫폼(주),225590,  기타금융업,0,0,0,0,0,0,0,13.425,43.41
1346,현대무벡스(주),319400,  기타금융업,0,0,0,0,0,0,0,13.425,43.41
1347,휴마시스(주),205470,  기타금융업,0,0,0,0,0,0,0,13.425,43.41
1348,(주)골드앤에스,35290,  교육 서비스업,39.575,41.175,43.375,44.96,56.37,53.67,54.175,47.75,53.78
1349,(주)대교,19680,  교육 서비스업,39.575,41.175,43.375,44.96,56.37,53.67,54.175,47.75,53.78
1350,(주)웅진씽크빅,95720,  교육 서비스업,39.575,41.175,43.375,44.96,56.37,53.67,54.175,47.75,53.78
1351,(주)정상제이엘에스,40420,  교육 서비스업,39.575,41.175,43.375,44.96,56.37,53.67,54.175,47.75,53.78
1352,(주)크레버스,96240,  교육 서비스업,39.575,41.175,43.375,44.96,56.37,53.67,54.175,47.75,53.78
1353,메가스터디(주),72870,  교육 서비스업,39.575,41.175,43.375,44.96,56.37,53.67,54.175,47.75,53.78
1354,메가스터디교육(주),215200,  교육 서비스업,39.575,41.175,43.375,44.96,56.37,53.67,54.175,47.75,53.78
1355,메가엠디(주),133750,  교육 서비스업,39.575,41.175,43.375,44.96,56.37,53.67,54.175,47.75,53.78
1356,(주)광림,14200,  자동차 및 트레일러 제조업,86.155,87.3,87.315,87.805,86.72,87.335,88.505,89.65,89.98
1357,(주)구영테크,53270,  자동차 및 트레일러 제조업,86.155,87.3,87.315,87.805,86.72,87.335,88.505,89.65,89.98
1358,(주)금호에이치티,214330,  자동차 및 트레일러 제조업,86.155,87.3,87.315,87.805,86.72,87.335,88.505,89.65,89.98
1359,(주)네오오토,212560,  자동차 및 트레일러 제조업,86.155,87.3,87.315,87.805,86.72,87.335,88.505,89.65,89.98
1360,(주)대성파인텍,104040,  자동차 및 트레일러 제조업,86.155,87.3,87.315,87.805,86.72,87.335,88.505,89.65,89.98
1361,(주)대유에이텍,2880,  자동차 및 트레일러 제조업,86.155,87.3,87.315,87.805,86.72,87.335,88.505,89.65,89.98
1362,(주)대유에이피,290120,  자동차 및 트레일러 제조업,86.155,87.3,87.315,87.805,86.72,87.335,88.505,89.65,89.98
1363,(주)대유플러스,300,  자동차 및 트레일러 제조업,86.155,87.3,87.315,87.805,86.72,87.335,88.505,89.65,89.98
1364,(주)두올,16740,  자동차 및 트레일러 제조업,86.155,87.3,87.315,87.805,86.72,87.335,88.505,89.65,89.98
1365,(주)디아이씨,92200,  자동차 및 트레일러 제조업,86.155,87.3,87.315,87.805,86.72,87.335,88.505,89.65,89.98
1366,(주)디아크,78590,  자동차 및 트레일러 제조업,86.155,87.3,87.315,87.805,86.72,87.335,88.505,89.65,89.98
1367,(주)만도,204320,  자동차 및 트레일러 제조업,86.155,87.3,87.315,87.805,86.72,87.335,88.505,89.65,89.98
1368,(주)모베이스전자,12860,  자동차 및 트레일러 제조업,86.155,87.3,87.315,87.805,86.72,87.335,88.505,89.65,89.98
1369,(주)모토닉,9680,  자동차 및 트레일러 제조업,86.155,87.3,87.315,87.805,86.72,87.335,88.505,89.65,89.98
1370,(주)삼원강재,23000,  자동차 및 트레일러 제조업,86.155,87.3,87.315,87.805,86.72,87.335,88.505,89.65,89.98
1371,(주)서연,7860,  자동차 및 트레일러 제조업,86.155,87.3,87.315,87.805,86.72,87.335,88.505,89.65,89.98
1372,(주)서연이화,200880,  자동차 및 트레일러 제조업,86.155,87.3,87.315,87.805,86.72,87.335,88.505,89.65,89.98
1373,(주)성우하이텍,15750,  자동차 및 트레일러 제조업,86.155,87.3,87.315,87.805,86.72,87.335,88.505,89.65,89.98
1374,(주)성창오토텍,80470,  자동차 및 트레일러 제조업,86.155,87.3,87.315,87.805,86.72,87.335,88.505,89.65,89.98
1375,(주)세동,53060,  자동차 및 트레일러 제조업,86.155,87.3,87.315,87.805,86.72,87.335,88.505,89.65,89.98
1376,(주)세원물산,24830,  자동차 및 트레일러 제조업,86.155,87.3,87.315,87.805,86.72,87.335,88.505,89.65,89.98
1377,(주)세원정공,21820,  자동차 및 트레일러 제조업,86.155,87.3,87.315,87.805,86.72,87.335,88.505,89.65,89.98
1378,(주)센트랄모텍,308170,  자동차 및 트레일러 제조업,86.155,87.3,87.315,87.805,86.72,87.335,88.505,89.65,89.98
1379,(주)아이윈,90150,  자동차 및 트레일러 제조업,86.155,87.3,87.315,87.805,86.72,87.335,88.505,89.65,89.98
1380,(주)에스엠벡셀,10580,  자동차 및 트레일러 제조업,86.155,87.3,87.315,87.805,86.72,87.335,88.505,89.65,89.98
1381,(주)에스제이엠,123700,  자동차 및 트레일러 제조업,86.155,87.3,87.315,87.805,86.72,87.335,88.505,89.65,89.98
1382,(주)엠에스오토텍,123040,  자동차 및 트레일러 제조업,86.155,87.3,87.315,87.805,86.72,87.335,88.505,89.65,89.98
1383,(주)오리엔트정공,65500,  자동차 및 트레일러 제조업,86.155,87.3,87.315,87.805,86.72,87.335,88.505,89.65,89.98
1384,(주)오스템,31510,  자동차 및 트레일러 제조업,86.155,87.3,87.315,87.805,86.72,87.335,88.505,89.65,89.98
1385,(주)오텍,67170,  자동차 및 트레일러 제조업,86.155,87.3,87.315,87.805,86.72,87.335,88.505,89.65,89.98
1386,(주)유니크,11320,  자동차 및 트레일러 제조업,86.155,87.3,87.315,87.805,86.72,87.335,88.505,89.65,89.98
1387,(주)유니테크노,241690,  자동차 및 트레일러 제조업,86.155,87.3,87.315,87.805,86.72,87.335,88.505,89.65,89.98
1388,(주)인팩,23810,  자동차 및 트레일러 제조업,86.155,87.3,87.315,87.805,86.72,87.335,88.505,89.65,89.98
1389,(주)일지테크,19540,  자동차 및 트레일러 제조업,86.155,87.3,87.315,87.805,86.72,87.335,88.505,89.65,89.98
1390,(주)체시스,33250,  자동차 및 트레일러 제조업,86.155,87.3,87.315,87.805,86.72,87.335,88.505,89.65,89.98
1391,(주)캐스텍코리아,71850,  자동차 및 트레일러 제조업,86.155,87.3,87.315,87.805,86.72,87.335,88.505,89.65,89.98
1392,(주)코다코,46070,  자동차 및 트레일러 제조업,86.155,87.3,87.315,87.805,86.72,87.335,88.505,89.65,89.98
1393,(주)트루윈,105550,  자동차 및 트레일러 제조업,86.155,87.3,87.315,87.805,86.72,87.335,88.505,89.65,89.98
1394,(주)티피씨,130740,  자동차 및 트레일러 제조업,86.155,87.3,87.315,87.805,86.72,87.335,88.505,89.65,89.98
1395,(주)폴라리스세원,234100,  자동차 및 트레일러 제조업,86.155,87.3,87.315,87.805,86.72,87.335,88.505,89.65,89.98
1396,(주)한라홀딩스,60980,  자동차 및 트레일러 제조업,86.155,87.3,87.315,87.805,86.72,87.335,88.505,89.65,89.98
1397,(주)현대공업,170030,  자동차 및 트레일러 제조업,86.155,87.3,87.315,87.805,86.72,87.335,88.505,89.65,89.98
1398,(주)화승코퍼레이션,13520,  자동차 및 트레일러 제조업,86.155,87.3,87.315,87.805,86.72,87.335,88.505,89.65,89.98
1399,(주)화신,10690,  자동차 및 트레일러 제조업,86.155,87.3,87.315,87.805,86.72,87.335,88.505,89.65,89.98
1400,(주)화신정공,126640,  자동차 및 트레일러 제조업,86.155,87.3,87.315,87.805,86.72,87.335,88.505,89.65,89.98
1401,KB오토시스(주),24120,  자동차 및 트레일러 제조업,86.155,87.3,87.315,87.805,86.72,87.335,88.505,89.65,89.98
1402,SNT모티브(주),64960,  자동차 및 트레일러 제조업,86.155,87.3,87.315,87.805,86.72,87.335,88.505,89.65,89.98
1403,SNT중공업(주),3570,  자동차 및 트레일러 제조업,86.155,87.3,87.315,87.805,86.72,87.335,88.505,89.65,89.98
1404,경창산업(주),24910,  자동차 및 트레일러 제조업,86.155,87.3,87.315,87.805,86.72,87.335,88.505,89.65,89.98
1405,기아(주),270,  자동차 및 트레일러 제조업,86.155,87.3,87.315,87.805,86.72,87.335,88.505,89.65,89.98
1406,대원강업(주),430,  자동차 및 트레일러 제조업,86.155,87.3,87.315,87.805,86.72,87.335,88.505,89.65,89.98
1407,대원산업(주),5710,  자동차 및 트레일러 제조업,86.155,87.3,87.315,87.805,86.72,87.335,88.505,89.65,89.98
1408,대창단조(주),15230,  자동차 및 트레일러 제조업,86.155,87.3,87.315,87.805,86.72,87.335,88.505,89.65,89.98
1409,덕양산업(주),24900,  자동차 및 트레일러 제조업,86.155,87.3,87.315,87.805,86.72,87.335,88.505,89.65,89.98
1410,동양피스톤(주),92780,  자동차 및 트레일러 제조업,86.155,87.3,87.315,87.805,86.72,87.335,88.505,89.65,89.98
1411,동원금속(주),18500,  자동차 및 트레일러 제조업,86.155,87.3,87.315,87.805,86.72,87.335,88.505,89.65,89.98
1412,디와이(주),13570,  자동차 및 트레일러 제조업,86.155,87.3,87.315,87.805,86.72,87.335,88.505,89.65,89.98
1413,디젠스(주),113810,  자동차 및 트레일러 제조업,86.155,87.3,87.315,87.805,86.72,87.335,88.505,89.65,89.98
1414,로스웰인터내셔널유한회사,900260,  자동차 및 트레일러 제조업,86.155,87.3,87.315,87.805,86.72,87.335,88.505,89.65,89.98
1415,모트렉스(주),118990,  자동차 및 트레일러 제조업,86.155,87.3,87.315,87.805,86.72,87.335,88.505,89.65,89.98
1416,부산주공(주),5030,  자동차 및 트레일러 제조업,86.155,87.3,87.315,87.805,86.72,87.335,88.505,89.65,89.98
1417,삼보모터스(주),53700,  자동차 및 트레일러 제조업,86.155,87.3,87.315,87.805,86.72,87.335,88.505,89.65,89.98
1418,삼성공조(주),6660,  자동차 및 트레일러 제조업,86.155,87.3,87.315,87.805,86.72,87.335,88.505,89.65,89.98
1419,상신브레이크(주),41650,  자동차 및 트레일러 제조업,86.155,87.3,87.315,87.805,86.72,87.335,88.505,89.65,89.98
1420,새론오토모티브(주),75180,  자동차 및 트레일러 제조업,86.155,87.3,87.315,87.805,86.72,87.335,88.505,89.65,89.98
1421,세종공업(주),33530,  자동차 및 트레일러 제조업,86.155,87.3,87.315,87.805,86.72,87.335,88.505,89.65,89.98
1422,쌍용자동차(주),3620,  자동차 및 트레일러 제조업,86.155,87.3,87.315,87.805,86.72,87.335,88.505,89.65,89.98
1423,씨비아이(주),13720,  자동차 및 트레일러 제조업,86.155,87.3,87.315,87.805,86.72,87.335,88.505,89.65,89.98
1424,아진산업(주),13310,  자동차 및 트레일러 제조업,86.155,87.3,87.315,87.805,86.72,87.335,88.505,89.65,89.98
1425,에스엘(주),5850,  자동차 및 트레일러 제조업,86.155,87.3,87.315,87.805,86.72,87.335,88.505,89.65,89.98
1426,에코캡(주),128540,  자동차 및 트레일러 제조업,86.155,87.3,87.315,87.805,86.72,87.335,88.505,89.65,89.98
1427,에코플라스틱(주),38110,  자동차 및 트레일러 제조업,86.155,87.3,87.315,87.805,86.72,87.335,88.505,89.65,89.98
1428,엔브이에이치코리아(주),67570,  자동차 및 트레일러 제조업,86.155,87.3,87.315,87.805,86.72,87.335,88.505,89.65,89.98
1429,영화금속(주),12280,  자동차 및 트레일러 제조업,86.155,87.3,87.315,87.805,86.72,87.335,88.505,89.65,89.98
1430,영화테크(주),265560,  자동차 및 트레일러 제조업,86.155,87.3,87.315,87.805,86.72,87.335,88.505,89.65,89.98
1431,우리산업(주),215360,  자동차 및 트레일러 제조업,86.155,87.3,87.315,87.805,86.72,87.335,88.505,89.65,89.98
1432,우리산업홀딩스(주),72470,  자동차 및 트레일러 제조업,86.155,87.3,87.315,87.805,86.72,87.335,88.505,89.65,89.98
1433,우수AMS(주),66590,  자동차 및 트레일러 제조업,86.155,87.3,87.315,87.805,86.72,87.335,88.505,89.65,89.98
1434,유성기업(주),2920,  자동차 및 트레일러 제조업,86.155,87.3,87.315,87.805,86.72,87.335,88.505,89.65,89.98
1435,이원컴포텍(주),88290,  자동차 및 트레일러 제조업,86.155,87.3,87.315,87.805,86.72,87.335,88.505,89.65,89.98
1436,인지컨트롤스(주),23800,  자동차 및 트레일러 제조업,86.155,87.3,87.315,87.805,86.72,87.335,88.505,89.65,89.98
1437,지엠비코리아(주),13870,  자동차 및 트레일러 제조업,86.155,87.3,87.315,87.805,86.72,87.335,88.505,89.65,89.98
1438,케이비아이동국실업(주),1620,  자동차 및 트레일러 제조업,86.155,87.3,87.315,87.805,86.72,87.335,88.505,89.65,89.98
1439,태양금속공업(주),4100,  자동차 및 트레일러 제조업,86.155,87.3,87.315,87.805,86.72,87.335,88.505,89.65,89.98
1440,태원물산(주),1420,  자동차 및 트레일러 제조업,86.155,87.3,87.315,87.805,86.72,87.335,88.505,89.65,89.98
1441,평화산업(주),90080,  자동차 및 트레일러 제조업,86.155,87.3,87.315,87.805,86.72,87.335,88.505,89.65,89.98
1442,피에스텍(주),2230,  자동차 및 트레일러 제조업,86.155,87.3,87.315,87.805,86.72,87.335,88.505,89.65,89.98
1443,피에이치에이(주),43370,  자동차 및 트레일러 제조업,86.155,87.3,87.315,87.805,86.72,87.335,88.505,89.65,89.98
1444,한국프랜지공업(주),10100,  자동차 및 트레일러 제조업,86.155,87.3,87.315,87.805,86.72,87.335,88.505,89.65,89.98
1445,한일단조공업(주),24740,  자동차 및 트레일러 제조업,86.155,87.3,87.315,87.805,86.72,87.335,88.505,89.65,89.98
1446,핸즈코퍼레이션(주),143210,  자동차 및 트레일러 제조업,86.155,87.3,87.315,87.805,86.72,87.335,88.505,89.65,89.98
1447,현대모비스(주),12330,  자동차 및 트레일러 제조업,86.155,87.3,87.315,87.805,86.72,87.335,88.505,89.65,89.98
1448,현대위아(주),11210,  자동차 및 트레일러 제조업,86.155,87.3,87.315,87.805,86.72,87.335,88.505,89.65,89.98
1449,현대자동차(주),5380,  자동차 및 트레일러 제조업,86.155,87.3,87.315,87.805,86.72,87.335,88.505,89.65,89.98
1450,(주)광주신세계,37710,  소매업; 자동차 제외,45.165,41.78,38.49,44.815,44.245,46.28,49.505,47.625,44.52
1451,(주)까스텔바작,308100,  소매업; 자동차 제외,45.165,41.78,38.49,44.815,44.245,46.28,49.505,47.625,44.52
1452,(주)대구백화점,6370,  소매업; 자동차 제외,45.165,41.78,38.49,44.815,44.245,46.28,49.505,47.625,44.52
1453,(주)부방,14470,  소매업; 자동차 제외,45.165,41.78,38.49,44.815,44.245,46.28,49.505,47.625,44.52
