,회사명,거래소코드,회계년도,변화율여부
714,녹십자,6280,Dec-18,0
715,녹십자,6280,Dec-19,0
716,녹십자엠에스,142280,Dec-14,0
717,녹십자엠에스,142280,Dec-15,0
718,녹십자엠에스,142280,Dec-16,0
719,녹십자엠에스,142280,Dec-17,0
720,녹십자엠에스,142280,Dec-18,0
721,녹십자엠에스,142280,Dec-19,1
722,녹십자웰빙,234690,Dec-19,0
723,녹십자홀딩스,5250,Dec-10,0
724,녹십자홀딩스,5250,Dec-11,0
725,녹십자홀딩스,5250,Dec-12,0
726,녹십자홀딩스,5250,Dec-13,0
727,녹십자홀딩스,5250,Dec-14,0
728,녹십자홀딩스,5250,Dec-15,0
729,녹십자홀딩스,5250,Dec-16,0
730,녹십자홀딩스,5250,Dec-17,0
731,녹십자홀딩스,5250,Dec-18,0
732,녹십자홀딩스,5250,Dec-19,0
733,녹원씨엔아이,65560,Dec-10,0
734,녹원씨엔아이,65560,Dec-11,0
735,녹원씨엔아이,65560,Dec-12,0
736,녹원씨엔아이,65560,Dec-13,0
737,녹원씨엔아이,65560,Dec-14,0
738,녹원씨엔아이,65560,Dec-15,0
739,녹원씨엔아이,65560,Dec-16,0
740,녹원씨엔아이,65560,Dec-17,0
741,녹원씨엔아이,65560,Dec-18,0
742,녹원씨엔아이,65560,Dec-19,0
743,농심,4370,Dec-10,0
744,농심,4370,Dec-11,0
745,농심,4370,Dec-12,0
746,농심,4370,Dec-13,0
747,농심,4370,Dec-14,0
748,농심,4370,Dec-15,0
749,농심,4370,Dec-16,0
750,농심,4370,Dec-17,0
751,농심,4370,Dec-18,0
752,농심,4370,Dec-19,0
753,농심홀딩스,72710,Dec-10,0
754,농심홀딩스,72710,Dec-11,0
755,농심홀딩스,72710,Dec-12,0
756,농심홀딩스,72710,Dec-13,0
757,농심홀딩스,72710,Dec-14,0
758,농심홀딩스,72710,Dec-15,0
759,농심홀딩스,72710,Dec-16,0
760,농심홀딩스,72710,Dec-17,0
761,농심홀딩스,72710,Dec-18,0
762,농심홀딩스,72710,Dec-19,0
763,누리플랜,69140,Dec-10,0
764,누리플랜,69140,Dec-11,0
765,누리플랜,69140,Dec-12,0
766,누리플랜,69140,Dec-13,0
767,누리플랜,69140,Dec-14,0
768,누리플랜,69140,Dec-15,0
769,누리플랜,69140,Dec-16,0
770,누리플랜,69140,Dec-17,0
771,누리플랜,69140,Dec-18,0
772,누리플랜,69140,Dec-19,0
773,누리플렉스,40160,Dec-10,0
774,누리플렉스,40160,Dec-11,0
775,누리플렉스,40160,Dec-12,0
776,누리플렉스,40160,Dec-13,0
777,누리플렉스,40160,Dec-14,0
778,누리플렉스,40160,Dec-15,0
779,누리플렉스,40160,Dec-16,0
780,누리플렉스,40160,Dec-17,0
781,누리플렉스,40160,Dec-18,0
782,누리플렉스,40160,Dec-19,0
783,누보,332290,Dec-19,0
784,뉴로스,126870,Dec-12,0
785,뉴로스,126870,Dec-13,0
786,뉴로스,126870,Dec-14,0
787,뉴로스,126870,Dec-15,0
788,뉴로스,126870,Dec-16,0
789,뉴로스,126870,Dec-17,0
790,뉴로스,126870,Dec-18,0
791,뉴로스,126870,Dec-19,0
792,뉴보텍,60260,Dec-10,0
793,뉴보텍,60260,Dec-11,0
794,뉴보텍,60260,Dec-12,0
795,뉴보텍,60260,Dec-13,0
796,뉴보텍,60260,Dec-14,0
797,뉴보텍,60260,Dec-15,0
798,뉴보텍,60260,Dec-16,0
799,뉴보텍,60260,Dec-17,0
800,뉴보텍,60260,Dec-18,0
801,뉴보텍,60260,Dec-19,0
802,뉴인텍,12340,Dec-10,0
803,뉴인텍,12340,Dec-11,0
804,뉴인텍,12340,Dec-12,0
805,뉴인텍,12340,Dec-13,0
806,뉴인텍,12340,Dec-14,0
807,뉴인텍,12340,Dec-15,0
808,뉴인텍,12340,Dec-16,0
809,뉴인텍,12340,Dec-17,0
810,뉴인텍,12340,Dec-18,0
811,뉴인텍,12340,Dec-19,0
812,뉴트리,270870,Dec-18,0
813,뉴트리,270870,Dec-19,0
814,뉴파워프라즈마,144960,Dec-16,0
815,뉴파워프라즈마,144960,Dec-17,0
816,뉴파워프라즈마,144960,Dec-18,0
817,뉴파워프라즈마,144960,Dec-19,0
818,뉴프렉스,85670,Dec-10,0
819,뉴프렉스,85670,Dec-11,0
820,뉴프렉스,85670,Dec-12,0
821,뉴프렉스,85670,Dec-13,0
822,뉴프렉스,85670,Dec-14,0
823,뉴프렉스,85670,Dec-15,0
824,뉴프렉스,85670,Dec-16,0
825,뉴프렉스,85670,Dec-17,0
826,뉴프렉스,85670,Dec-18,0
827,뉴프렉스,85670,Dec-19,0
828,다나와,119860,Dec-11,0
829,다나와,119860,Dec-12,0
830,다나와,119860,Dec-13,0
831,다나와,119860,Dec-14,0
832,다나와,119860,Dec-15,0
833,다나와,119860,Dec-16,0
834,다나와,119860,Dec-17,0
835,다나와,119860,Dec-18,0
836,다나와,119860,Dec-19,0
837,다날,64260,Dec-10,0
838,다날,64260,Dec-11,0
839,다날,64260,Dec-12,0
840,다날,64260,Dec-13,0
841,다날,64260,Dec-14,0
842,다날,64260,Dec-15,0
843,다날,64260,Dec-16,0
844,다날,64260,Dec-17,0
845,다날,64260,Dec-18,0
846,다날,64260,Dec-19,0
847,다보링크,340360,Dec-19,0
848,다산네트웍스,39560,Dec-10,0
849,다산네트웍스,39560,Dec-11,0
850,다산네트웍스,39560,Dec-12,0
851,다산네트웍스,39560,Dec-13,0
852,다산네트웍스,39560,Dec-14,0
853,다산네트웍스,39560,Dec-15,0
854,다산네트웍스,39560,Dec-16,0
855,다산네트웍스,39560,Dec-17,0
856,다산네트웍스,39560,Dec-18,0
857,다산네트웍스,39560,Dec-19,0
858,다우기술,23590,Dec-10,0
859,다우기술,23590,Dec-11,0
860,다우기술,23590,Dec-12,0
861,다우기술,23590,Dec-13,0
862,다우기술,23590,Dec-14,0
863,다우기술,23590,Dec-15,0
864,다우기술,23590,Dec-16,0
865,다우기술,23590,Dec-17,0
866,다우기술,23590,Dec-18,0
867,다우기술,23590,Dec-19,0
868,다우데이타,32190,Dec-10,0
869,다우데이타,32190,Dec-11,0
870,다우데이타,32190,Dec-12,0
871,다우데이타,32190,Dec-13,0
872,다우데이타,32190,Dec-14,0
873,다우데이타,32190,Dec-15,0
874,다우데이타,32190,Dec-16,0
875,다우데이타,32190,Dec-17,0
876,다우데이타,32190,Dec-18,0
877,다우데이타,32190,Dec-19,0
878,다원시스,68240,Dec-10,0
879,다원시스,68240,Dec-11,0
880,다원시스,68240,Dec-12,0
881,다원시스,68240,Dec-13,0
882,다원시스,68240,Dec-14,0
883,다원시스,68240,Dec-15,0
884,다원시스,68240,Dec-16,0
885,다원시스,68240,Dec-17,0
886,다원시스,68240,Dec-18,0
887,다원시스,68240,Dec-19,0
888,다이나믹디자인,145210,Dec-15,0
889,다이나믹디자인,145210,Dec-16,0
890,다이나믹디자인,145210,Dec-17,0
891,다이나믹디자인,145210,Dec-18,0
892,다이나믹디자인,145210,Dec-19,0
893,대교,19680,Dec-10,0
894,대교,19680,Dec-11,0
895,대교,19680,Dec-12,0
896,대교,19680,Dec-13,0
897,대교,19680,Dec-14,0
898,대교,19680,Dec-15,0
899,대교,19680,Dec-16,0
900,대교,19680,Dec-17,0
901,대교,19680,Dec-18,0
902,대교,19680,Dec-19,1
903,대구백화점,6370,Mar-10,0
904,대구백화점,6370,Mar-11,0
905,대구백화점,6370,Mar-12,0
906,대구백화점,6370,Mar-13,0
907,대구백화점,6370,Mar-14,0
908,대구백화점,6370,Mar-15,0
909,대구백화점,6370,Mar-16,0
910,대구백화점,6370,Mar-17,0
911,대구백화점,6370,Dec-18,0
912,대구백화점,6370,Dec-19,0
913,대덕,8060,Dec-10,0
914,대덕,8060,Dec-11,0
915,대덕,8060,Dec-12,0
916,대덕,8060,Dec-13,0
917,대덕,8060,Dec-14,0
918,대덕,8060,Dec-15,0
919,대덕,8060,Dec-16,0
920,대덕,8060,Dec-17,0
921,대덕,8060,Dec-18,0
922,대덕,8060,Dec-19,0
923,대동,490,Dec-10,0
924,대동,490,Dec-11,0
925,대동,490,Dec-12,0
926,대동,490,Dec-13,0
927,대동,490,Dec-14,0
928,대동,490,Dec-15,0
929,대동,490,Dec-16,0
930,대동,490,Dec-17,0
931,대동,490,Dec-18,0
932,대동,490,Dec-19,0
933,대동스틸,48470,Dec-10,0
934,대동스틸,48470,Dec-11,0
935,대동스틸,48470,Dec-12,0
936,대동스틸,48470,Dec-13,0
937,대동스틸,48470,Dec-14,0
938,대동스틸,48470,Dec-15,0
939,대동스틸,48470,Dec-16,0
940,대동스틸,48470,Dec-17,0
941,대동스틸,48470,Dec-18,0
942,대동스틸,48470,Dec-19,0
943,대륙제관,4780,Dec-10,0
944,대륙제관,4780,Dec-11,0
945,대륙제관,4780,Dec-12,0
946,대륙제관,4780,Dec-13,0
947,대륙제관,4780,Dec-14,0
948,대륙제관,4780,Dec-15,0
949,대륙제관,4780,Dec-16,0
950,대륙제관,4780,Dec-17,0
951,대륙제관,4780,Dec-18,0
952,대륙제관,4780,Dec-19,0
953,대림제지,17650,Dec-10,0
954,대림제지,17650,Dec-11,0
955,대림제지,17650,Dec-12,0
956,대림제지,17650,Dec-13,0
957,대림제지,17650,Dec-14,0
958,대림제지,17650,Dec-15,0
959,대림제지,17650,Dec-16,0
960,대림제지,17650,Dec-17,0
961,대림제지,17650,Dec-18,0
962,대림제지,17650,Dec-19,0
963,대명소노시즌,7720,Dec-10,0
964,대명소노시즌,7720,Dec-11,0
965,대명소노시즌,7720,Dec-12,0
966,대명소노시즌,7720,Dec-13,0
967,대명소노시즌,7720,Dec-14,0
968,대명소노시즌,7720,Dec-15,0
969,대명소노시즌,7720,Dec-16,0
970,대명소노시즌,7720,Dec-17,0
971,대명소노시즌,7720,Dec-18,0
972,대명소노시즌,7720,Dec-19,0
973,대성미생물연구소,36480,Dec-10,0
974,대성미생물연구소,36480,Dec-11,0
975,대성미생물연구소,36480,Dec-12,0
976,대성미생물연구소,36480,Dec-13,0
977,대성미생물연구소,36480,Dec-14,0
978,대성미생물연구소,36480,Dec-15,0
979,대성미생물연구소,36480,Dec-16,0
980,대성미생물연구소,36480,Dec-17,0
981,대성미생물연구소,36480,Dec-18,0
982,대성미생물연구소,36480,Dec-19,0
983,대성엘텍,25440,Dec-10,0
984,대성엘텍,25440,Dec-11,0
985,대성엘텍,25440,Dec-12,0
986,대성엘텍,25440,Dec-13,0
987,대성엘텍,25440,Dec-14,0
988,대성엘텍,25440,Dec-15,0
989,대성엘텍,25440,Dec-16,0
990,대성엘텍,25440,Dec-17,0
991,대성엘텍,25440,Dec-18,0
992,대성엘텍,25440,Dec-19,0
993,대성파인텍,104040,Dec-10,0
994,대성파인텍,104040,Dec-11,0
995,대성파인텍,104040,Dec-12,0
996,대성파인텍,104040,Dec-13,0
997,대성파인텍,104040,Dec-14,0
998,대성파인텍,104040,Dec-15,0
999,대성파인텍,104040,Dec-16,0
1000,대성파인텍,104040,Dec-17,0
1001,대성파인텍,104040,Dec-18,0
1002,대성파인텍,104040,Dec-19,0
1003,대양금속,9190,Dec-10,0
1004,대양금속,9190,Dec-11,0
1005,대양금속,9190,Dec-12,0
1006,대양금속,9190,Dec-13,0
1007,대양금속,9190,Dec-14,0
1008,대양금속,9190,Dec-15,0
1009,대양금속,9190,Dec-16,0
1010,대양금속,9190,Dec-17,0
1011,대양금속,9190,Dec-18,0
1012,대양금속,9190,Dec-19,0
1013,대우건설,47040,Dec-10,0
1014,대우건설,47040,Dec-11,0
1015,대우건설,47040,Dec-12,0
1016,대우건설,47040,Dec-13,0
1017,대우건설,47040,Dec-14,0
1018,대우건설,47040,Dec-15,0
1019,대우건설,47040,Dec-16,0
1020,대우건설,47040,Dec-17,0
1021,대우건설,47040,Dec-18,0
1022,대우건설,47040,Dec-19,0
1023,대웅,3090,Mar-10,0
1024,대웅,3090,Dec-11,0
1025,대웅,3090,Dec-12,0
1026,대웅,3090,Dec-13,0
1027,대웅,3090,Dec-14,0
1028,대웅,3090,Dec-15,0
1029,대웅,3090,Dec-16,0
1030,대웅,3090,Dec-17,0
1031,대웅,3090,Dec-18,0
1032,대웅,3090,Dec-19,0
1033,대웅제약,69620,Mar-10,0
1034,대웅제약,69620,Dec-11,0
1035,대웅제약,69620,Dec-12,0
1036,대웅제약,69620,Dec-13,0
1037,대웅제약,69620,Dec-14,0
1038,대웅제약,69620,Dec-15,0
1039,대웅제약,69620,Dec-16,0
1040,대웅제약,69620,Dec-17,0
1041,대웅제약,69620,Dec-18,0
1042,대웅제약,69620,Dec-19,0
1043,대원,7680,Dec-17,0
1044,대원,7680,Dec-18,0
1045,대원,7680,Dec-19,0
1046,대유,290380,Dec-18,0
1047,대유,290380,Dec-19,0
1048,대유에이텍,2880,Dec-10,0
1049,대유에이텍,2880,Dec-11,0
1050,대유에이텍,2880,Dec-12,0
1051,대유에이텍,2880,Dec-13,0
1052,대유에이텍,2880,Dec-14,0
1053,대유에이텍,2880,Dec-15,0
1054,대유에이텍,2880,Dec-16,0
1055,대유에이텍,2880,Dec-17,0
1056,대유에이텍,2880,Dec-18,0
1057,대유에이텍,2880,Dec-19,0
1058,대유에이피,290120,Dec-18,0
1059,대유에이피,290120,Dec-19,0
1060,대유플러스,300,Dec-10,0
1061,대유플러스,300,Dec-11,0
1062,대유플러스,300,Dec-12,0
1063,대유플러스,300,Dec-13,0
1064,대유플러스,300,Dec-14,0
1065,대유플러스,300,Dec-15,0
1066,대유플러스,300,Dec-16,0
1067,대유플러스,300,Dec-17,0
1068,대유플러스,300,Dec-18,0
1069,대유플러스,300,Dec-19,0
1070,대창,12800,Dec-10,0
1071,대창,12800,Dec-11,0
1072,대창,12800,Dec-12,0
1073,대창,12800,Dec-13,0
1074,대창,12800,Dec-14,0
1075,대창,12800,Dec-15,0
1076,대창,12800,Dec-16,0
1077,대창,12800,Dec-17,0
1078,대창,12800,Dec-18,0
1079,대창,12800,Dec-19,0
1080,대창솔루션,96350,Dec-10,0
1081,대창솔루션,96350,Dec-11,0
1082,대창솔루션,96350,Dec-12,0
1083,대창솔루션,96350,Dec-13,0
1084,대창솔루션,96350,Dec-14,0
1085,대창솔루션,96350,Dec-15,0
1086,대창솔루션,96350,Dec-16,0
1087,대창솔루션,96350,Dec-17,0
1088,대창솔루션,96350,Dec-18,0
1089,대창솔루션,96350,Dec-19,0
1090,대창스틸,140520,Dec-14,0
1091,대창스틸,140520,Dec-15,0
1092,대창스틸,140520,Dec-16,0
1093,대창스틸,140520,Dec-17,0
1094,대창스틸,140520,Dec-18,0
1095,대창스틸,140520,Dec-19,0
1096,대한과학,131220,Dec-11,0
1097,대한과학,131220,Dec-12,0
1098,대한과학,131220,Dec-13,0
1099,대한과학,131220,Dec-14,0
1100,대한과학,131220,Dec-15,0
1101,대한과학,131220,Dec-16,0
1102,대한과학,131220,Dec-17,0
1103,대한과학,131220,Dec-18,0
1104,대한과학,131220,Dec-19,0
1105,대한항공,3490,Dec-10,0
1106,대한항공,3490,Dec-11,0
1107,대한항공,3490,Dec-12,0
1108,대한항공,3490,Dec-13,0
1109,대한항공,3490,Dec-14,0
1110,대한항공,3490,Dec-15,0
1111,대한항공,3490,Dec-16,0
1112,대한항공,3490,Dec-17,0
1113,대한항공,3490,Dec-18,0
1114,대한항공,3490,Dec-19,0
1115,대현,16090,Dec-10,0
1116,대현,16090,Dec-11,0
1117,대현,16090,Dec-12,0
1118,대현,16090,Dec-13,0
1119,대현,16090,Dec-14,0
1120,대현,16090,Dec-15,0
1121,대현,16090,Dec-16,0
1122,대현,16090,Dec-17,0
1123,대현,16090,Dec-18,0
1124,대현,16090,Dec-19,0
1125,대호에이엘,69460,Dec-10,0
1126,대호에이엘,69460,Dec-11,0
1127,대호에이엘,69460,Dec-12,0
1128,대호에이엘,69460,Dec-13,0
1129,대호에이엘,69460,Dec-14,0
1130,대호에이엘,69460,Dec-15,0
1131,대호에이엘,69460,Dec-16,0
1132,대호에이엘,69460,Dec-17,0
1133,대호에이엘,69460,Dec-18,0
1134,대호에이엘,69460,Dec-19,0
1135,대호특수강,21040,Dec-10,0
1136,대호특수강,21040,Dec-11,0
1137,대호특수강,21040,Dec-12,0
1138,대호특수강,21040,Dec-13,0
1139,대호특수강,21040,Dec-14,0
1140,대호특수강,21040,Dec-15,0
1141,대호특수강,21040,Dec-16,0
1142,대호특수강,21040,Dec-17,0
1143,대호특수강,21040,Dec-18,0
1144,대호특수강,21040,Dec-19,0
1145,더 미동,161570,Dec-13,0
1146,더 미동,161570,Dec-14,0
1147,더 미동,161570,Dec-15,0
1148,더 미동,161570,Dec-16,0
1149,더 미동,161570,Dec-17,0
1150,더 미동,161570,Dec-18,0
1151,더 미동,161570,Dec-19,0
1152,더블유게임즈,192080,Dec-19,0
1153,더블유아이,73570,Dec-10,0
1154,더블유아이,73570,Dec-11,0
1155,더블유아이,73570,Dec-12,0
1156,더블유아이,73570,Dec-13,0
1157,더블유아이,73570,Dec-14,0
1158,더블유아이,73570,Dec-15,0
1159,더블유아이,73570,Dec-16,0
1160,더블유아이,73570,Dec-17,0
1161,더블유아이,73570,Dec-18,0
1162,더블유아이,73570,Dec-19,0
1163,더블유에스아이,299170,Dec-18,0
1164,더블유에스아이,299170,Dec-19,0
1165,더존비즈온,12510,Dec-10,0
1166,더존비즈온,12510,Dec-11,1
1167,더존비즈온,12510,Dec-12,1
1168,더존비즈온,12510,Dec-13,0
1169,더존비즈온,12510,Dec-14,0
1170,더존비즈온,12510,Dec-15,0
1171,더존비즈온,12510,Dec-16,0
1172,더존비즈온,12510,Dec-17,0
1173,더존비즈온,12510,Dec-18,0
1174,더존비즈온,12510,Dec-19,0
1175,덕산테코피아,317330,Dec-19,0
1176,덕성,4830,Dec-10,0
1177,덕성,4830,Dec-11,0
1178,덕성,4830,Dec-12,0
1179,덕성,4830,Dec-13,0
1180,덕성,4830,Dec-14,0
1181,덕성,4830,Dec-15,0
1182,덕성,4830,Dec-16,0
1183,덕성,4830,Dec-17,0
1184,덕성,4830,Dec-18,0
1185,덕성,4830,Dec-19,0
1186,덕신하우징,90410,Dec-14,0
1187,덕신하우징,90410,Dec-15,0
1188,덕신하우징,90410,Dec-16,0
1189,덕신하우징,90410,Dec-17,0
1190,덕신하우징,90410,Dec-18,0
1191,덕신하우징,90410,Dec-19,0
1192,데이타솔루션,263800,Dec-17,0
1193,데이타솔루션,263800,Dec-18,0
1194,데이타솔루션,263800,Dec-19,0
1195,덱스터스튜디오,206560,Dec-15,0
1196,덱스터스튜디오,206560,Dec-16,0
1197,덱스터스튜디오,206560,Dec-17,0
1198,덱스터스튜디오,206560,Dec-18,0
1199,덱스터스튜디오,206560,Dec-19,0
1200,덴티스,261200,Dec-17,0
1201,덴티스,261200,Dec-18,0
1202,덴티스,261200,Dec-19,0
1203,덴티움,145720,Dec-17,0
1204,덴티움,145720,Dec-18,0
1205,덴티움,145720,Dec-19,0
1206,도화엔지니어링,2150,Dec-10,0
1207,도화엔지니어링,2150,Dec-11,0
1208,도화엔지니어링,2150,Dec-12,0
1209,도화엔지니어링,2150,Dec-13,0
1210,도화엔지니어링,2150,Dec-14,0
1211,도화엔지니어링,2150,Dec-15,0
1212,도화엔지니어링,2150,Dec-16,0
1213,도화엔지니어링,2150,Dec-17,0
1214,도화엔지니어링,2150,Dec-18,0
1215,도화엔지니어링,2150,Dec-19,0
1216,동구바이오제약,6620,Dec-18,0
1217,동구바이오제약,6620,Dec-19,0
1218,동국알앤에스,75970,Dec-10,0
1219,동국알앤에스,75970,Dec-11,0
1220,동국알앤에스,75970,Dec-12,0
1221,동국알앤에스,75970,Dec-13,0
1222,동국알앤에스,75970,Dec-14,0
1223,동국알앤에스,75970,Dec-15,0
1224,동국알앤에스,75970,Dec-16,0
1225,동국알앤에스,75970,Dec-17,0
1226,동국알앤에스,75970,Dec-18,0
1227,동국알앤에스,75970,Dec-19,0
1228,동국에스엔씨,100130,Dec-10,0
1229,동국에스엔씨,100130,Dec-11,0
1230,동국에스엔씨,100130,Dec-12,0
1231,동국에스엔씨,100130,Dec-13,0
1232,동국에스엔씨,100130,Dec-14,0
1233,동국에스엔씨,100130,Dec-15,0
1234,동국에스엔씨,100130,Dec-16,0
1235,동국에스엔씨,100130,Dec-17,0
1236,동국에스엔씨,100130,Dec-18,0
1237,동국에스엔씨,100130,Dec-19,0
1238,동남합성,23450,Dec-10,0
1239,동남합성,23450,Dec-11,0
1240,동남합성,23450,Dec-12,0
1241,동남합성,23450,Dec-13,0
1242,동남합성,23450,Dec-14,0
1243,동남합성,23450,Dec-15,0
1244,동남합성,23450,Dec-16,0
1245,동남합성,23450,Dec-17,0
1246,동남합성,23450,Dec-18,0
1247,동남합성,23450,Dec-19,0
1248,동방,4140,Dec-10,0
1249,동방,4140,Dec-11,0
1250,동방,4140,Dec-12,0
1251,동방,4140,Dec-13,0
1252,동방,4140,Dec-14,0
1253,동방,4140,Dec-15,0
1254,동방,4140,Dec-16,0
1255,동방,4140,Dec-17,0
1256,동방,4140,Dec-18,0
1257,동방,4140,Dec-19,0
1258,동방선기,99410,Dec-10,0
1259,동방선기,99410,Dec-11,0
1260,동방선기,99410,Dec-12,0
1261,동방선기,99410,Dec-13,0
1262,동방선기,99410,Dec-14,0
1263,동방선기,99410,Dec-15,0
1264,동방선기,99410,Dec-16,0
1265,동방선기,99410,Dec-17,0
1266,동방선기,99410,Dec-18,0
1267,동방선기,99410,Dec-19,0
1268,동방아그로,7590,Dec-10,0
1269,동방아그로,7590,Dec-11,0
1270,동방아그로,7590,Dec-12,0
1271,동방아그로,7590,Dec-13,0
1272,동방아그로,7590,Dec-14,0
1273,동방아그로,7590,Dec-15,0
1274,동방아그로,7590,Dec-16,0
1275,동방아그로,7590,Dec-17,0
1276,동방아그로,7590,Dec-18,0
1277,동방아그로,7590,Dec-19,0
1278,동서,26960,Dec-16,0
1279,동서,26960,Dec-17,0
1280,동서,26960,Dec-18,0
1281,동서,26960,Dec-19,0
1282,동성케미컬,102260,Dec-10,0
1283,동성케미컬,102260,Dec-11,0
1284,동성케미컬,102260,Dec-12,0
1285,동성케미컬,102260,Dec-13,0
1286,동성케미컬,102260,Dec-14,0
1287,동성케미컬,102260,Dec-15,0
1288,동성케미컬,102260,Dec-16,0
1289,동성케미컬,102260,Dec-17,0
1290,동성케미컬,102260,Dec-18,0
1291,동성케미컬,102260,Dec-19,0
1292,동성화인텍,33500,Dec-10,0
1293,동성화인텍,33500,Dec-11,0
1294,동성화인텍,33500,Dec-12,0
1295,동성화인텍,33500,Dec-13,0
1296,동성화인텍,33500,Dec-14,0
1297,동성화인텍,33500,Dec-15,0
1298,동성화인텍,33500,Dec-16,0
1299,동성화인텍,33500,Dec-17,0
1300,동성화인텍,33500,Dec-18,0
1301,동성화인텍,33500,Dec-19,0
1302,동아엘텍,88130,Dec-10,0
1303,동아엘텍,88130,Dec-11,0
1304,동아엘텍,88130,Dec-12,0
1305,동아엘텍,88130,Dec-13,0
1306,동아엘텍,88130,Dec-14,0
1307,동아엘텍,88130,Dec-15,0
1308,동아엘텍,88130,Dec-16,0
1309,동아엘텍,88130,Dec-17,0
1310,동아엘텍,88130,Dec-18,0
1311,동아엘텍,88130,Dec-19,0
1312,동아지질,28100,Dec-10,0
1313,동아지질,28100,Dec-11,0
1314,동아지질,28100,Dec-12,0
1315,동아지질,28100,Dec-13,0
1316,동아지질,28100,Dec-14,0
1317,동아지질,28100,Dec-15,0
1318,동아지질,28100,Dec-16,0
1319,동아지질,28100,Dec-17,0
1320,동아지질,28100,Dec-18,0
1321,동아지질,28100,Dec-19,0
1322,동양,1520,Dec-10,0
1323,동양,1520,Dec-11,0
1324,동양,1520,Dec-12,0
1325,동양,1520,Dec-13,0
1326,동양,1520,Dec-14,1
1327,동양,1520,Dec-15,1
1328,동양,1520,Dec-16,0
1329,동양,1520,Dec-17,0
1330,동양,1520,Dec-18,0
1331,동양,1520,Dec-19,0
1332,동양고속,84670,Dec-10,0
1333,동양고속,84670,Dec-11,0
1334,동양고속,84670,Dec-12,0
1335,동양고속,84670,Dec-13,0
1336,동양고속,84670,Dec-14,0
1337,동양고속,84670,Dec-15,0
1338,동양고속,84670,Dec-16,0
1339,동양고속,84670,Dec-17,0
1340,동양고속,84670,Dec-18,0
1341,동양고속,84670,Dec-19,0
1342,동양에스텍,60380,Dec-10,0
1343,동양에스텍,60380,Dec-11,0
1344,동양에스텍,60380,Dec-12,0
1345,동양에스텍,60380,Dec-13,0
1346,동양에스텍,60380,Dec-14,0
1347,동양에스텍,60380,Dec-15,0
1348,동양에스텍,60380,Dec-16,0
1349,동양에스텍,60380,Dec-17,0
1350,동양에스텍,60380,Dec-18,0
1351,동양에스텍,60380,Dec-19,0
1352,동우팜투테이블,88910,Dec-10,0
1353,동우팜투테이블,88910,Dec-11,0
1354,동우팜투테이블,88910,Dec-12,0
1355,동우팜투테이블,88910,Dec-13,0
1356,동우팜투테이블,88910,Dec-14,0
1357,동우팜투테이블,88910,Dec-15,0
