,회사명,회계년도,거래소코드_x,매출원가율,매출원가감소율,산업중간값,산업중간값여부,감소율여부,매출원가감소율여부
8532,한솔홈데코,13-Dec,25750,0.87,1.149425287,87.48,0,0,0
8533,한솔홈데코,14-Dec,25750,0.88,1.136363636,88.1,0,0,0
8534,한솔홈데코,15-Dec,25750,0.86,-2.325581395,88.59,0,0,0
8535,한솔홈데코,16-Dec,25750,0.83,-3.614457831,88.84,0,0,0
8536,한솔홈데코,17-Dec,25750,0.83,0,90.14,0,0,0
8537,한솔홈데코,18-Dec,25750,0.86,3.488372093,93.4,0,0,0
8538,한솔홈데코,19-Dec,25750,0.88,2.272727273,90.59,0,0,0
8539,한신공영,11-Dec,4960,0.91,-2.197802198,90.885,0,0,0
8540,한신공영,12-Dec,4960,0.9,-1.111111111,91.785,0,0,0
8541,한신공영,13-Dec,4960,0.92,2.173913043,93.005,0,0,0
8542,한신공영,14-Dec,4960,0.99,7.070707071,92.97,0,0,0
8543,한신공영,15-Dec,4960,0.92,-7.608695652,91.755,0,0,0
8544,한신공영,16-Dec,4960,0.93,1.075268817,90.575,0,0,0
8545,한신공영,17-Dec,4960,0.89,-4.494382022,90.275,0,0,0
8546,한신공영,18-Dec,4960,0.87,-2.298850575,89.78,0,0,0
8547,한신공영,19-Dec,4960,0.88,1.136363636,90.355,0,0,0
8548,한양디지텍,11-Dec,78350,0.93,4.301075269,78.63,0,0,0
8549,한양디지텍,12-Dec,78350,0.92,-1.086956522,79.75,0,0,0
8550,한양디지텍,13-Dec,78350,0.85,-8.235294118,81.65,0,0,0
8551,한양디지텍,14-Dec,78350,0.84,-1.19047619,81.58,0,0,0
8552,한양디지텍,15-Dec,78350,0.88,4.545454545,81.36,0,0,0
8553,한양디지텍,16-Dec,78350,0.9,2.222222222,82.3,0,0,0
8554,한양디지텍,17-Dec,78350,0.91,1.098901099,81.2,0,0,0
8555,한양디지텍,18-Dec,78350,0.87,-4.597701149,81.97,0,0,0
8556,한양디지텍,19-Dec,78350,0.95,8.421052632,81.8,0,0,0
8557,한올바이오파마,11-Dec,9420,0.49,4.081632653,41.73,0,0,0
8558,한올바이오파마,12-Dec,9420,0.53,7.547169811,41.84,0,0,0
8559,한올바이오파마,13-Dec,9420,0.57,7.01754386,43.25,0,0,0
8560,한올바이오파마,14-Dec,9420,0.5,-14,44.93,0,0,0
8561,한올바이오파마,15-Dec,9420,0.54,7.407407407,48.21,0,0,0
8562,한올바이오파마,16-Dec,9420,0.54,0,52.51,0,0,0
8563,한올바이오파마,17-Dec,9420,0.49,-10.20408163,52.32,0,0,0
8564,한올바이오파마,18-Dec,9420,0.47,-4.255319149,54.69,0,0,0
8565,한올바이오파마,19-Dec,9420,0.42,-11.9047619,57.6,0,0,0
8566,한일네트웍스,11-Dec,46110,0.94,-3.191489362,5.55,0,0,0
8567,한일네트웍스,12-Dec,46110,0.93,-1.075268817,9.16,0,0,0
8568,한일네트웍스,13-Dec,46110,0.94,1.063829787,9.26,0,0,0
8569,한일네트웍스,14-Dec,46110,0.97,3.092783505,9.49,0,0,0
8570,한일네트웍스,15-Dec,46110,0.92,-5.434782609,26.25,0,0,0
8571,한일네트웍스,16-Dec,46110,0.92,0,32.73,0,0,0
8572,한일네트웍스,17-Dec,46110,0.9,-2.222222222,35.91,0,0,0
8573,한일네트웍스,18-Dec,46110,0.91,1.098901099,40.29,0,0,0
8574,한일네트웍스,19-Dec,46110,0.87,-4.597701149,47.1,0,0,0
8575,한일단조공업,11-Dec,24740,0.88,4.545454545,86.155,0,0,0
8576,한일단조공업,12-Dec,24740,0.91,3.296703297,87.3,0,0,0
8577,한일단조공업,13-Dec,24740,0.9,-1.111111111,87.315,0,0,0
8578,한일단조공업,14-Dec,24740,0.9,0,87.805,0,0,0
8579,한일단조공업,15-Dec,24740,0.89,-1.123595506,86.72,0,0,0
8580,한일단조공업,16-Dec,24740,0.89,0,87.335,0,0,0
8581,한일단조공업,17-Dec,24740,0.92,3.260869565,88.505,0,0,0
8582,한일단조공업,18-Dec,24740,0.93,1.075268817,89.65,0,0,0
8583,한일단조공업,19-Dec,24740,0.88,-5.681818182,89.98,0,0,0
8584,한일사료,11-Dec,5860,0.88,0,72.41,0,0,0
8585,한일사료,12-Dec,5860,0.9,2.222222222,73.05,0,0,0
8586,한일사료,13-Dec,5860,0.91,1.098901099,72.785,0,0,0
8587,한일사료,14-Dec,5860,0.88,-3.409090909,72.72,0,0,0
8588,한일사료,15-Dec,5860,0.94,6.382978723,72.09,0,0,0
8589,한일사료,16-Dec,5860,0.89,-5.617977528,71.455,0,0,0
8590,한일사료,17-Dec,5860,0.91,2.197802198,72.655,0,0,0
8591,한일사료,18-Dec,5860,0.9,-1.111111111,74.955,0,0,0
8592,한일사료,19-Dec,5860,0.89,-1.123595506,79.39,0,0,0
8593,한일철강,11-Dec,2220,0.9,0,90.89,0,0,0
8594,한일철강,12-Dec,2220,0.91,1.098901099,91.46,0,0,0
8595,한일철강,13-Dec,2220,0.93,2.150537634,91.98,0,0,0
8596,한일철강,14-Dec,2220,0.95,2.105263158,91.175,0,0,0
8597,한일철강,15-Dec,2220,0.96,1.041666667,90.055,0,0,0
8598,한일철강,16-Dec,2220,0.87,-10.34482759,89.125,0,0,0
8599,한일철강,17-Dec,2220,0.91,4.395604396,90.23,0,0,0
8600,한일철강,18-Dec,2220,0.96,5.208333333,91.965,0,0,0
8601,한일철강,19-Dec,2220,0.98,2.040816327,92.405,0,0,0
8602,한일현대시멘트,11-Dec,6390,0.9,-13.33333333,83.085,0,0,0
8603,한일현대시멘트,12-Dec,6390,0.86,-4.651162791,80.49,0,0,0
8604,한일현대시멘트,13-Dec,6390,0.74,-16.21621622,79.905,0,0,0
8605,한일현대시멘트,14-Dec,6390,0.72,-2.777777778,80.78,0,0,0
8606,한일현대시멘트,15-Dec,6390,1,0,77.97,0,0,0
8607,한일현대시멘트,16-Dec,6390,1,0,79.26,0,0,0
8608,한일현대시멘트,17-Dec,6390,1,0,81.73,0,0,0
8609,한일현대시멘트,18-Dec,6390,1,0,82.22,0,0,0
8610,한일현대시멘트,19-Dec,6390,1,0,84.125,0,0,0
8611,한일홀딩스,11-Dec,3300,0.84,0,83.085,0,0,0
8612,한일홀딩스,12-Dec,3300,0.81,-3.703703704,80.49,0,0,0
8613,한일홀딩스,13-Dec,3300,0.78,-3.846153846,79.905,0,0,0
8614,한일홀딩스,14-Dec,3300,0.79,1.265822785,80.78,0,0,0
8615,한일홀딩스,15-Dec,3300,0.81,2.469135802,77.97,0,0,0
8616,한일홀딩스,16-Dec,3300,0.83,2.409638554,79.26,0,0,0
8617,한일홀딩스,17-Dec,3300,0.8,-3.75,81.73,0,0,0
8618,한일홀딩스,18-Dec,3300,0.85,5.882352941,82.22,0,0,0
8619,한일홀딩스,19-Dec,3300,0.83,-2.409638554,84.125,0,0,0
8620,한전케이피에스,11-Dec,51600,1,0,89.535,0,0,0
8621,한전케이피에스,12-Dec,51600,1,0,90.605,0,0,0
8622,한전케이피에스,13-Dec,51600,0.79,0,90.66,0,0,0
8623,한전케이피에스,14-Dec,51600,0.74,-6.756756757,91.65,0,0,0
8624,한전케이피에스,15-Dec,51600,0.79,6.329113924,90.545,0,0,0
8625,한전케이피에스,16-Dec,51600,0.84,5.952380952,89.99,0,0,0
8626,한전케이피에스,17-Dec,51600,0.8,-5,90.27,0,0,0
8627,한전케이피에스,18-Dec,51600,0.78,-2.564102564,88.535,0,0,0
8628,한전케이피에스,19-Dec,51600,0.78,0,90.84,0,0,0
8629,한진,11-Dec,2320,0.95,2.105263158,91.1,0,0,0
8630,한진,12-Dec,2320,0.94,-1.063829787,91.44,0,0,0
8631,한진,13-Dec,2320,0.94,0,92.89,0,0,0
8632,한진,14-Dec,2320,0.93,-1.075268817,91.51,0,0,0
8633,한진,15-Dec,2320,0.94,1.063829787,90.67,0,0,0
8634,한진,16-Dec,2320,0.95,1.052631579,90.72,0,0,0
8635,한진,17-Dec,2320,0.95,0,92.38,0,0,0
8636,한진,18-Dec,2320,0.94,-1.063829787,92.23,0,0,0
8637,한진,19-Dec,2320,0.92,-2.173913043,91.62,0,0,0
8638,한진중공업홀딩스,11-Dec,3480,0.89,0,0.0,1,0,0
8639,한진중공업홀딩스,12-Dec,3480,0.9,1.111111111,0.0,1,0,0
8640,한진중공업홀딩스,13-Dec,3480,0.91,1.098901099,0.0,1,0,0
8641,한진중공업홀딩스,14-Dec,3480,0.93,2.150537634,0.0,1,0,0
8642,한진중공업홀딩스,15-Dec,3480,0.92,-1.086956522,0.0,1,0,0
8643,한진중공업홀딩스,16-Dec,3480,0.86,-6.976744186,0.0,1,0,0
8644,한진중공업홀딩스,17-Dec,3480,0.89,3.370786517,0.0,1,0,0
8645,한진중공업홀딩스,18-Dec,3480,0.88,-1.136363636,0.0,1,0,0
8646,한진중공업홀딩스,19-Dec,3480,0.87,-1.149425287,0.0,1,0,0
8647,한진칼,13-Dec,180640,0.78,0,0.0,1,0,0
8648,한진칼,14-Dec,180640,0.77,-1.298701299,0.0,1,0,0
8649,한진칼,15-Dec,180640,0.78,1.282051282,0.0,1,0,0
8650,한진칼,16-Dec,180640,0.81,3.703703704,0.0,1,0,0
8651,한진칼,17-Dec,180640,0.81,0,0.0,1,0,0
8652,한진칼,18-Dec,180640,0.8,-1.25,0.0,1,0,0
8653,한진칼,19-Dec,180640,0.89,10.11235955,0.0,1,0,0
8654,한창,11-Dec,5110,0.77,-12.98701299,80.81,0,0,0
8655,한창,12-Dec,5110,0.66,-16.66666667,81.77,0,0,0
8656,한창,13-Dec,5110,0.51,-29.41176471,80.31,0,1,0
8657,한창,14-Dec,5110,0.38,-34.21052632,80.28,0,1,0
8658,한창,15-Dec,5110,0.6,36.66666667,81.66,0,0,0
8659,한창,16-Dec,5110,0.75,20,82.9,0,0,0
8660,한창,17-Dec,5110,0.83,9.638554217,82.45,0,0,0
8661,한창,18-Dec,5110,0.81,-2.469135802,83.32,0,0,0
8662,한창,19-Dec,5110,0.73,-10.95890411,83.47,0,0,0
8663,한창바이오텍,11-Dec,43090,0.85,-4.705882353,80.81,0,0,0
8664,한창바이오텍,12-Dec,43090,0.8,-6.25,81.77,0,0,0
8665,한창바이오텍,13-Dec,43090,0.81,1.234567901,80.31,0,0,0
8666,한창바이오텍,14-Dec,43090,0.81,0,80.28,0,0,0
8667,한창바이오텍,15-Dec,43090,1,0,81.66,0,0,0
8668,한창바이오텍,16-Dec,43090,1,0,82.9,0,0,0
8669,한창바이오텍,17-Dec,43090,1,0,82.45,0,0,0
8670,한창바이오텍,18-Dec,43090,1,0,83.32,0,0,0
8671,한창바이오텍,19-Dec,43090,1,0,83.47,0,0,0
8672,한창산업,11-Dec,79170,1,0,90.89,0,0,0
8673,한창산업,12-Dec,79170,1,0,91.46,0,0,0
8674,한창산업,13-Dec,79170,1,0,91.98,0,0,0
8675,한창산업,14-Dec,79170,1,0,91.175,0,0,0
8676,한창산업,15-Dec,79170,1,0,90.055,0,0,0
8677,한창산업,16-Dec,79170,1,0,89.125,0,0,0
8678,한창산업,17-Dec,79170,1,0,90.23,0,0,0
8679,한창산업,18-Dec,79170,1,0,91.965,0,0,0
8680,한창산업,19-Dec,79170,1,0,92.405,0,0,0
8681,한창제지,11-Dec,9460,1,0,87.015,0,0,0
8682,한창제지,12-Dec,9460,1,0,83.365,0,0,0
8683,한창제지,13-Dec,9460,1,0,84.915,0,0,0
8684,한창제지,14-Dec,9460,1,0,85.41,0,0,0
8685,한창제지,15-Dec,9460,1,0,85.895,0,0,0
8686,한창제지,16-Dec,9460,1,0,85.305,0,0,0
8687,한창제지,17-Dec,9460,1,0,88.34,0,0,0
8688,한창제지,18-Dec,9460,1,0,84.105,0,0,0
8689,한창제지,19-Dec,9460,1,0,84.59,0,0,0
8690,한컴위드,11-Dec,54920,0.63,1.587301587,5.55,0,0,0
8691,한컴위드,12-Dec,54920,0.54,-16.66666667,9.16,0,0,0
8692,한컴위드,13-Dec,54920,1,0,9.26,0,0,0
8693,한컴위드,14-Dec,54920,1,0,9.49,0,0,0
8694,한컴위드,15-Dec,54920,1,0,26.25,0,0,0
8695,한컴위드,16-Dec,54920,1,0,32.73,0,0,0
8696,한컴위드,17-Dec,54920,1,0,35.91,0,0,0
8697,한컴위드,18-Dec,54920,0.47,0,40.29,0,0,0
8698,한컴위드,19-Dec,54920,0.47,0,47.1,0,0,0
8699,한탑,11-Dec,2680,0.87,9.195402299,72.41,0,0,0
8700,한탑,12-Dec,2680,0.8,-8.75,73.05,0,0,0
8701,한탑,13-Dec,2680,0.88,9.090909091,72.785,0,0,0
8702,한탑,14-Dec,2680,0.88,0,72.72,0,0,0
8703,한탑,15-Dec,2680,0.86,-2.325581395,72.09,0,0,0
8704,한탑,16-Dec,2680,0.85,-1.176470588,71.455,0,0,0
8705,한탑,17-Dec,2680,0.86,1.162790698,72.655,0,0,0
8706,한탑,18-Dec,2680,0.85,-1.176470588,74.955,0,0,0
8707,한탑,19-Dec,2680,0.89,4.494382022,79.39,0,0,0
8708,한화솔루션,11-Dec,9830,0.83,7.228915663,77.91,0,0,0
8709,한화솔루션,12-Dec,9830,0.84,1.19047619,80.41,0,0,0
8710,한화솔루션,13-Dec,9830,0.84,0,80.36,0,0,0
8711,한화솔루션,14-Dec,9830,0.84,0,79.71,0,0,0
8712,한화솔루션,15-Dec,9830,0.81,-3.703703704,77.5,0,0,0
8713,한화솔루션,16-Dec,9830,0.78,-3.846153846,77.25,0,0,0
8714,한화솔루션,17-Dec,9830,0.79,1.265822785,78.45,0,0,0
8715,한화솔루션,18-Dec,9830,0.82,3.658536585,81.48,0,0,0
8716,한화솔루션,19-Dec,9830,0.81,-1.234567901,79.49,0,0,0
8717,한화에어로스페이스,11-Dec,12450,0.82,1.219512195,78.63,0,0,0
8718,한화에어로스페이스,12-Dec,12450,0.78,-5.128205128,79.75,0,0,0
8719,한화에어로스페이스,13-Dec,12450,0.77,-1.298701299,81.65,0,0,0
8720,한화에어로스페이스,14-Dec,12450,0.78,1.282051282,81.58,0,0,0
8721,한화에어로스페이스,15-Dec,12450,0.8,2.5,81.36,0,0,0
8722,한화에어로스페이스,16-Dec,12450,0.8,0,82.3,0,0,0
8723,한화에어로스페이스,17-Dec,12450,0.82,2.43902439,81.2,0,0,0
8724,한화에어로스페이스,18-Dec,12450,0.82,0,81.97,0,0,0
8725,한화에어로스페이스,19-Dec,12450,0.81,-1.234567901,81.8,0,0,0
8726,해성옵틱스,13-Dec,76610,0.83,0,48.57,0,0,0
8727,해성옵틱스,14-Dec,76610,0.93,10.75268817,50.39,0,0,0
8728,해성옵틱스,15-Dec,76610,0.93,0,49.29,0,0,0
8729,해성옵틱스,16-Dec,76610,0.96,3.125,56.81,0,0,0
8730,해성옵틱스,17-Dec,76610,0.98,2.040816327,64.32,0,0,0
8731,해성옵틱스,18-Dec,76610,0.98,0,63.41,0,0,0
8732,해성옵틱스,19-Dec,76610,0.93,-5.376344086,64.46,0,0,0
8733,핸디소프트,16-Dec,220180,0.69,0,32.73,0,0,0
8734,핸디소프트,17-Dec,220180,0.74,6.756756757,35.91,0,0,0
8735,핸디소프트,18-Dec,220180,0.8,7.5,40.29,0,0,0
8736,핸디소프트,19-Dec,220180,0.74,-8.108108108,47.1,0,0,0
8737,헬릭스미스,11-Dec,84990,0.19,-57.89473684,0.0,1,1,0
8738,헬릭스미스,12-Dec,84990,0.2,5,0.0,1,0,0
8739,헬릭스미스,13-Dec,84990,0.09,-122.2222222,0.0,1,1,0
8740,헬릭스미스,14-Dec,84990,1,0,0.0,1,0,0
8741,헬릭스미스,15-Dec,84990,1,0,0.0,1,0,0
8742,헬릭스미스,16-Dec,84990,1,0,3.42,0,0,0
8743,헬릭스미스,17-Dec,84990,1,0,27.81,0,0,0
8744,헬릭스미스,18-Dec,84990,0.39,0,50.99,0,0,0
8745,헬릭스미스,19-Dec,84990,0.99,60.60606061,50.43,0,0,0
8746,현대공업,13-Dec,170030,0.85,0,87.315,0,0,0
8747,현대공업,14-Dec,170030,0.87,2.298850575,87.805,0,0,0
8748,현대공업,15-Dec,170030,0.87,0,86.72,0,0,0
8749,현대공업,16-Dec,170030,0.85,-2.352941176,87.335,0,0,0
8750,현대공업,17-Dec,170030,0.89,4.494382022,88.505,0,0,0
8751,현대공업,18-Dec,170030,0.95,6.315789474,89.65,0,0,0
8752,현대공업,19-Dec,170030,0.92,-3.260869565,89.98,0,0,0
8753,현대두산인프라코어,11-Dec,42670,0.78,2.564102564,73.85,0,0,0
8754,현대두산인프라코어,12-Dec,42670,0.79,1.265822785,75.13,0,0,0
8755,현대두산인프라코어,13-Dec,42670,0.79,0,74.77,0,0,0
8756,현대두산인프라코어,14-Dec,42670,0.78,-1.282051282,76.93,0,0,0
8757,현대두산인프라코어,15-Dec,42670,0.79,1.265822785,77.48,0,0,0
8758,현대두산인프라코어,16-Dec,42670,0.77,-2.597402597,78.73,0,0,0
8759,현대두산인프라코어,17-Dec,42670,0.77,0,80.02,0,0,0
8760,현대두산인프라코어,18-Dec,42670,0.77,0,81.15,0,0,0
8761,현대두산인프라코어,19-Dec,42670,0.77,0,80.98,0,0,0
8762,현대로템,13-Dec,64350,0.9,0,88.0,0,0,0
8763,현대로템,14-Dec,64350,0.93,3.225806452,91.475,0,0,0
8764,현대로템,15-Dec,64350,1,7,88.85,0,0,0
8765,현대로템,16-Dec,64350,0.9,-11.11111111,87.545,0,0,0
8766,현대로템,17-Dec,64350,0.93,3.225806452,88.54,0,0,0
8767,현대로템,18-Dec,64350,1.01,7.920792079,91.865,0,0,0
8768,현대로템,19-Dec,64350,1.04,2.884615385,90.035,0,0,0
8769,현대미포조선,11-Dec,10620,0.86,10.46511628,82.98,0,0,0
8770,현대미포조선,12-Dec,10620,0.92,6.52173913,82.985,0,0,0
8771,현대미포조선,13-Dec,10620,1,8,88.0,0,0,0
8772,현대미포조선,14-Dec,10620,1.13,11.50442478,91.475,0,0,0
8773,현대미포조선,15-Dec,10620,0.91,-24.17582418,88.85,0,1,0
8774,현대미포조선,16-Dec,10620,0.87,-4.597701149,87.545,0,0,0
8775,현대미포조선,17-Dec,10620,0.91,4.395604396,88.54,0,0,0
8776,현대미포조선,18-Dec,10620,0.93,2.150537634,91.865,0,0,0
8777,현대미포조선,19-Dec,10620,0.94,1.063829787,90.035,0,0,0
8778,현대바이오사이언스,11-Dec,48410,0.82,3.658536585,78.63,0,0,0
8779,현대바이오사이언스,12-Dec,48410,0.75,-9.333333333,79.75,0,0,0
8780,현대바이오사이언스,13-Dec,48410,0.78,3.846153846,81.65,0,0,0
8781,현대바이오사이언스,14-Dec,48410,0.7,-11.42857143,81.58,0,0,0
8782,현대바이오사이언스,15-Dec,48410,0.7,0,81.36,0,0,0
8783,현대바이오사이언스,16-Dec,48410,0.67,-4.47761194,82.3,0,0,0
8784,현대바이오사이언스,17-Dec,48410,0.54,-24.07407407,81.2,0,1,0
8785,현대바이오사이언스,18-Dec,48410,0.54,0,81.97,0,0,0
8786,현대바이오사이언스,19-Dec,48410,0.53,-1.886792453,81.8,0,0,0
8787,현대에이치티,11-Dec,39010,0.9,1.111111111,78.63,0,0,0
8788,현대에이치티,12-Dec,39010,0.85,-5.882352941,79.75,0,0,0
8789,현대에이치티,13-Dec,39010,0.84,-1.19047619,81.65,0,0,0
8790,현대에이치티,14-Dec,39010,0.81,-3.703703704,81.58,0,0,0
8791,현대에이치티,15-Dec,39010,0.79,-2.53164557,81.36,0,0,0
8792,현대에이치티,16-Dec,39010,0.78,-1.282051282,82.3,0,0,0
8793,현대에이치티,17-Dec,39010,0.77,-1.298701299,81.2,0,0,0
8794,현대에이치티,18-Dec,39010,0.76,-1.315789474,81.97,0,0,0
8795,현대에이치티,19-Dec,39010,1,0,81.8,0,0,0
8796,현대위아,11-Dec,11210,0.91,0,86.155,0,0,0
8797,현대위아,12-Dec,11210,0.88,-3.409090909,87.3,0,0,0
8798,현대위아,13-Dec,11210,0.88,0,87.315,0,0,0
8799,현대위아,14-Dec,11210,0.89,1.123595506,87.805,0,0,0
8800,현대위아,15-Dec,11210,0.89,0,86.72,0,0,0
8801,현대위아,16-Dec,11210,0.92,3.260869565,87.335,0,0,0
8802,현대위아,17-Dec,11210,0.96,4.166666667,88.505,0,0,0
8803,현대위아,18-Dec,11210,0.96,0,89.65,0,0,0
8804,현대위아,19-Dec,11210,0.95,-1.052631579,89.98,0,0,0
8805,현대일렉트릭앤에너지시스템,17-Dec,267260,0.87,0,83.595,0,0,0
8806,현대일렉트릭앤에너지시스템,18-Dec,267260,0.92,5.434782609,84.085,0,0,0
8807,현대일렉트릭앤에너지시스템,19-Dec,267260,0.91,-1.098901099,86.18,0,0,0
8808,현우산업,11-Dec,92300,1,0,78.63,0,0,0
8809,현우산업,12-Dec,92300,1,0,79.75,0,0,0
8810,현우산업,13-Dec,92300,1,0,81.65,0,0,0
8811,현우산업,14-Dec,92300,1,0,81.58,0,0,0
8812,현우산업,15-Dec,92300,1,0,81.36,0,0,0
8813,현우산업,16-Dec,92300,1,0,82.3,0,0,0
8814,현우산업,17-Dec,92300,1,0,81.2,0,0,0
8815,현우산업,18-Dec,92300,0.92,0,81.97,0,0,0
8816,현우산업,19-Dec,92300,0.92,0,81.8,0,0,0
8817,협진,13-Dec,138360,1,0,80.36,0,0,0
8818,협진,14-Dec,138360,0.66,0,79.71,0,0,0
8819,협진,15-Dec,138360,0.79,16.4556962,77.5,0,0,0
8820,협진,16-Dec,138360,0.83,4.819277108,77.25,0,0,0
8821,협진,17-Dec,138360,0.86,3.488372093,78.45,0,0,0
8822,협진,18-Dec,138360,1.01,14.85148515,81.48,0,0,0
8823,협진,19-Dec,138360,0.77,-31.16883117,79.49,0,1,0
8824,형지아이앤씨,11-Dec,11080,1,0,40.48,0,0,0
8825,형지아이앤씨,12-Dec,11080,1,0,42.2,0,0,0
8826,형지아이앤씨,13-Dec,11080,1,0,41.28,0,0,0
8827,형지아이앤씨,14-Dec,11080,0.36,0,44.43,0,0,0
8828,형지아이앤씨,15-Dec,11080,0.34,-5.882352941,44.29,0,0,0
8829,형지아이앤씨,16-Dec,11080,0.38,10.52631579,43.36,0,0,0
8830,형지아이앤씨,17-Dec,11080,0.45,15.55555556,45.09,0,0,0
8831,형지아이앤씨,18-Dec,11080,1,0,44.83,0,0,0
8832,형지아이앤씨,19-Dec,11080,0.41,0,43.36,0,0,0
8833,혜인,11-Dec,3010,0.82,0,80.81,0,0,0
8834,혜인,12-Dec,3010,0.87,5.747126437,81.77,0,0,0
8835,혜인,13-Dec,3010,0.86,-1.162790698,80.31,0,0,0
8836,혜인,14-Dec,3010,0.83,-3.614457831,80.28,0,0,0
8837,혜인,15-Dec,3010,0.85,2.352941176,81.66,0,0,0
8838,혜인,16-Dec,3010,0.84,-1.19047619,82.9,0,0,0
8839,혜인,17-Dec,3010,0.86,2.325581395,82.45,0,0,0
8840,혜인,18-Dec,3010,0.84,-2.380952381,83.32,0,0,0
8841,혜인,19-Dec,3010,0.85,1.176470588,83.47,0,0,0
8842,홈센타홀딩스,11-Dec,60560,0.9,5.555555556,80.81,0,0,0
8843,홈센타홀딩스,12-Dec,60560,0.91,1.098901099,81.77,0,0,0
8844,홈센타홀딩스,13-Dec,60560,0.9,-1.111111111,80.31,0,0,0
8845,홈센타홀딩스,14-Dec,60560,0.94,4.255319149,80.28,0,0,0
8846,홈센타홀딩스,15-Dec,60560,0.91,-3.296703297,81.66,0,0,0
8847,홈센타홀딩스,16-Dec,60560,0.92,1.086956522,82.9,0,0,0
8848,홈센타홀딩스,17-Dec,60560,0.91,-1.098901099,82.45,0,0,0
8849,홈센타홀딩스,18-Dec,60560,0.93,2.150537634,83.32,0,0,0
8850,홈센타홀딩스,19-Dec,60560,0.9,-3.333333333,83.47,0,0,0
8851,홈캐스트,11-Dec,64240,0.78,-5.128205128,78.63,0,0,0
8852,홈캐스트,12-Dec,64240,0.79,1.265822785,79.75,0,0,0
8853,홈캐스트,13-Dec,64240,0.74,-6.756756757,81.65,0,0,0
8854,홈캐스트,14-Dec,64240,0.7,-5.714285714,81.58,0,0,0
8855,홈캐스트,15-Dec,64240,0.66,-6.060606061,81.36,0,0,0
8856,홈캐스트,16-Dec,64240,0.67,1.492537313,82.3,0,0,0
8857,홈캐스트,17-Dec,64240,0.71,5.633802817,81.2,0,0,0
8858,홈캐스트,18-Dec,64240,0.83,14.45783133,81.97,0,0,0
8859,홈캐스트,19-Dec,64240,0.78,-6.41025641,81.8,0,0,0
8860,화성산업,11-Dec,2460,0.97,-2.06185567,90.885,0,0,0
8861,화성산업,12-Dec,2460,0.91,-6.593406593,91.785,0,0,0
8862,화성산업,13-Dec,2460,0.92,1.086956522,93.005,0,0,0
8863,화성산업,14-Dec,2460,0.91,-1.098901099,92.97,0,0,0
8864,화성산업,15-Dec,2460,1,0,91.755,0,0,0
8865,화성산업,16-Dec,2460,1,0,90.575,0,0,0
8866,화성산업,17-Dec,2460,1,0,90.275,0,0,0
8867,화성산업,18-Dec,2460,1,0,89.78,0,0,0
8868,화성산업,19-Dec,2460,1,0,90.355,0,0,0
8869,화승인더스트리,11-Dec,6060,0.9,-1.111111111,82.36,0,0,0
8870,화승인더스트리,12-Dec,6060,0.89,-1.123595506,81.89,0,0,0
8871,화승인더스트리,13-Dec,6060,0.9,1.111111111,80.455,0,0,0
8872,화승인더스트리,14-Dec,6060,0.89,-1.123595506,81.39,0,0,0
8873,화승인더스트리,15-Dec,6060,0.85,-4.705882353,80.885,0,0,0
8874,화승인더스트리,16-Dec,6060,0.84,-1.19047619,79.14,0,0,0
8875,화승인더스트리,17-Dec,6060,0.82,-2.43902439,82.615,0,0,0
8876,화승인더스트리,18-Dec,6060,0.85,3.529411765,83.27,0,0,0
8877,화승인더스트리,19-Dec,6060,0.83,-2.409638554,81.665,0,0,0
8878,화신,11-Dec,10690,0.91,2.197802198,86.155,0,0,0
8879,화신,12-Dec,10690,0.9,-1.111111111,87.3,0,0,0
8880,화신,13-Dec,10690,0.89,-1.123595506,87.315,0,0,0
8881,화신,14-Dec,10690,0.9,1.111111111,87.805,0,0,0
8882,화신,15-Dec,10690,0.91,1.098901099,86.72,0,0,0
8883,화신,16-Dec,10690,0.89,-2.247191011,87.335,0,0,0
8884,화신,17-Dec,10690,0.94,5.319148936,88.505,0,0,0
8885,화신,18-Dec,10690,0.96,2.083333333,89.65,0,0,0
8886,화신,19-Dec,10690,0.94,-2.127659574,89.98,0,0,0
8887,화인베스틸,14-Dec,133820,1,0,91.175,0,0,0
8888,화인베스틸,15-Dec,133820,1,0,90.055,0,0,0
8889,화인베스틸,16-Dec,133820,1,0,89.125,0,0,0
8890,화인베스틸,17-Dec,133820,1,0,90.23,0,0,0
8891,화인베스틸,18-Dec,133820,1,0,91.965,0,0,0
8892,화인베스틸,19-Dec,133820,1,0,92.405,0,0,0
8893,화천기계,11-Dec,10660,1,0,73.85,0,0,0
8894,화천기계,12-Dec,10660,1,0,75.13,0,0,0
8895,화천기계,13-Dec,10660,1,0,74.77,0,0,0
8896,화천기계,14-Dec,10660,1,0,76.93,0,0,0
8897,화천기계,15-Dec,10660,1,0,77.48,0,0,0
8898,화천기계,16-Dec,10660,1,0,78.73,0,0,0
8899,화천기계,17-Dec,10660,1,0,80.02,0,0,0
8900,화천기계,18-Dec,10660,1,0,81.15,0,0,0
8901,화천기계,19-Dec,10660,1,0,80.98,0,0,0
8902,효성,11-Dec,4800,0.9,5.555555556,77.91,0,0,0
8903,효성,12-Dec,4800,0.91,1.098901099,80.41,0,0,0
8904,효성,13-Dec,4800,0.88,-3.409090909,80.36,0,0,0
8905,효성,14-Dec,4800,0.87,-1.149425287,79.71,0,0,0
