,회사명,거래소코드,회계년도,기업수명,기업수명(연결)
9405,계룡건설산업(주),13580,12-Dec,쇄신기,도입기
9406,계룡건설산업(주),13580,13-Dec,성숙기,성숙기
9407,계룡건설산업(주),13580,14-Dec,쇄신기,쇠퇴기
9408,계룡건설산업(주),13580,15-Dec,성숙기,성숙기
9409,계룡건설산업(주),13580,16-Dec,성장기,성숙기
9410,계룡건설산업(주),13580,17-Dec,도입기,도입기
9411,계룡건설산업(주),13580,18-Dec,성숙기,성장기
9412,계룡건설산업(주),13580,19-Dec,도입기,성장기
9413,계양전기(주),12200,11-Dec,쇄신기,쇄신기
9414,계양전기(주),12200,12-Dec,성장기,성장기
9415,계양전기(주),12200,13-Dec,성숙기,성숙기
9416,계양전기(주),12200,14-Dec,성숙기,성숙기
9417,계양전기(주),12200,15-Dec,성숙기,성숙기
9418,계양전기(주),12200,16-Dec,성숙기,성숙기
9419,계양전기(주),12200,17-Dec,성숙기,성숙기
9420,계양전기(주),12200,18-Dec,도입기,도입기
9421,계양전기(주),12200,19-Dec,도입기,도입기
9422,고려산업(주),2140,11-Dec,성숙기,성숙기
9423,고려산업(주),2140,12-Dec,도입기,도입기
9424,고려산업(주),2140,13-Dec,성숙기,성숙기
9425,고려산업(주),2140,14-Dec,성숙기,성숙기
9426,고려산업(주),2140,15-Dec,성숙기,성숙기
9427,고려산업(주),2140,16-Dec,성숙기,성숙기
9428,고려산업(주),2140,17-Dec,성장기,성장기
9429,고려산업(주),2140,18-Dec,도입기,도입기
9430,고려산업(주),2140,19-Dec,쇄신기,쇄신기
9431,고려신용정보(주),49720,11-Dec,성숙기,성숙기
9432,고려신용정보(주),49720,12-Dec,쇄신기,쇄신기
9433,고려신용정보(주),49720,13-Dec,성숙기,성숙기
9434,고려신용정보(주),49720,14-Dec,성숙기,성숙기
9435,고려신용정보(주),49720,15-Dec,성숙기,성숙기
9436,고려신용정보(주),49720,16-Dec,성숙기,성숙기
9437,고려신용정보(주),49720,17-Dec,성숙기,성숙기
9438,고려신용정보(주),49720,18-Dec,성숙기,성숙기
9439,고려신용정보(주),49720,19-Dec,성숙기,성숙기
9440,고려아연(주),10130,11-Dec,성숙기,성숙기
9441,고려아연(주),10130,12-Dec,성숙기,성숙기
9442,고려아연(주),10130,13-Dec,성숙기,성숙기
9443,고려아연(주),10130,14-Dec,성숙기,성숙기
9444,고려아연(주),10130,15-Dec,성숙기,성숙기
9445,고려아연(주),10130,16-Dec,성숙기,성숙기
9446,고려아연(주),10130,17-Dec,성숙기,성숙기
9447,고려아연(주),10130,18-Dec,성숙기,성숙기
9448,고려아연(주),10130,19-Dec,성숙기,성숙기
9449,고려제강(주),2240,11-Dec,성장기,성장기
9450,고려제강(주),2240,12-Dec,성장기,성장기
9451,고려제강(주),2240,13-Dec,성장기,성장기
9452,고려제강(주),2240,14-Dec,성장기,성장기
9453,고려제강(주),2240,15-Dec,성숙기,성숙기
9454,고려제강(주),2240,16-Dec,성장기,성숙기
9455,고려제강(주),2240,17-Dec,성숙기,성숙기
9456,고려제강(주),2240,18-Dec,성숙기,성숙기
9457,고려제강(주),2240,19-Dec,성장기,성숙기
9458,고려제약(주),14570,11-Dec,성숙기,성숙기
9459,고려제약(주),14570,12-Dec,성숙기,성숙기
9460,고려제약(주),14570,13-Dec,성숙기,성숙기
9461,고려제약(주),14570,14-Dec,성숙기,성숙기
9462,고려제약(주),14570,15-Dec,성숙기,성숙기
9463,고려제약(주),14570,16-Dec,성숙기,성숙기
9464,고려제약(주),14570,17-Dec,성숙기,성숙기
9465,고려제약(주),14570,18-Dec,성숙기,성숙기
9466,고려제약(주),14570,19-Dec,성숙기,성숙기
9467,광동제약(주),9290,11-Dec,성숙기,성숙기
9468,광동제약(주),9290,12-Dec,성장기,성장기
9469,광동제약(주),9290,13-Dec,성숙기,성숙기
9470,광동제약(주),9290,14-Dec,성숙기,성숙기
9471,광동제약(주),9290,15-Dec,성장기,성장기
9472,광동제약(주),9290,16-Dec,성숙기,성숙기
9473,광동제약(주),9290,17-Dec,성장기,성장기
9474,광동제약(주),9290,18-Dec,성숙기,성숙기
9475,광동제약(주),9290,19-Dec,성숙기,성숙기
9476,광전자(주),17900,11-Dec,성숙기,성숙기
9477,광전자(주),17900,12-Dec,성숙기,성숙기
9478,광전자(주),17900,13-Dec,성숙기,성숙기
9479,광전자(주),17900,14-Dec,성장기,성장기
9480,광전자(주),17900,15-Dec,쇄신기,쇄신기
9481,광전자(주),17900,16-Dec,성장기,성장기
9482,광전자(주),17900,17-Dec,성숙기,성숙기
9483,광전자(주),17900,18-Dec,성장기,성장기
9484,광전자(주),17900,19-Dec,쇄신기,쇄신기
9485,광진실업(주),26910,11-Dec,성장기,성장기
9486,광진실업(주),26910,12-Dec,성숙기,성숙기
9487,광진실업(주),26910,13-Dec,성숙기,성숙기
9488,광진실업(주),26910,14-Dec,성숙기,성숙기
9489,광진실업(주),26910,15-Dec,성숙기,성숙기
9490,광진실업(주),26910,16-Dec,성숙기,성숙기
9491,광진실업(주),26910,17-Dec,성숙기,성숙기
9492,광진실업(주),26910,18-Dec,성숙기,성숙기
9493,광진실업(주),26910,19-Dec,성숙기,성숙기
9494,국도화학(주),7690,11-Dec,성숙기,성숙기
9495,국도화학(주),7690,12-Dec,성숙기,성숙기
9496,국도화학(주),7690,13-Dec,성숙기,성장기
9497,국도화학(주),7690,14-Dec,성장기,성장기
9498,국도화학(주),7690,15-Dec,성숙기,성숙기
9499,국도화학(주),7690,16-Dec,성장기,성숙기
9500,국도화학(주),7690,17-Dec,성장기,성장기
9501,국도화학(주),7690,18-Dec,쇠퇴기,도입기
9502,국도화학(주),7690,19-Dec,성숙기,성숙기
9503,국일신동(주),60480,14-Dec,도입기,도입기
9504,국일신동(주),60480,15-Dec,성숙기,성숙기
9505,국일신동(주),60480,16-Dec,성숙기,성숙기
9506,국일신동(주),60480,17-Dec,성숙기,성숙기
9507,국일신동(주),60480,18-Dec,도입기,도입기
9508,국일신동(주),60480,19-Dec,성장기,성장기
9509,국일제지(주),78130,11-Dec,쇄신기,성숙기
9510,국일제지(주),78130,12-Dec,성장기,쇄신기
9511,국일제지(주),78130,13-Dec,쇄신기,쇄신기
9512,국일제지(주),78130,14-Dec,성숙기,성숙기
9513,국일제지(주),78130,15-Dec,도입기,도입기
9514,국일제지(주),78130,16-Dec,도입기,도입기
9515,국일제지(주),78130,17-Dec,도입기,도입기
9516,국일제지(주),78130,18-Dec,도입기,도입기
9517,국일제지(주),78130,19-Dec,도입기,도입기
9518,국제약품(주),2720,11-Mar,도입기,도입기
9519,국제약품(주),2720,12-Dec,성숙기,성숙기
9520,국제약품(주),2720,13-Dec,쇄신기,도입기
9521,국제약품(주),2720,14-Dec,도입기,도입기
9522,국제약품(주),2720,15-Dec,쇠퇴기,도입기
9523,국제약품(주),2720,16-Dec,성숙기,성숙기
9524,국제약품(주),2720,17-Dec,성장기,성장기
9525,국제약품(주),2720,18-Dec,성숙기,성숙기
9526,국제약품(주),2720,19-Dec,성장기,성장기
9527,그랜드코리아레저(주),114090,11-Dec,성숙기,성숙기
9528,그랜드코리아레저(주),114090,12-Dec,성숙기,성숙기
9529,그랜드코리아레저(주),114090,13-Dec,성숙기,성숙기
9530,그랜드코리아레저(주),114090,14-Dec,성숙기,성숙기
9531,그랜드코리아레저(주),114090,15-Dec,성숙기,성숙기
9532,그랜드코리아레저(주),114090,16-Dec,성숙기,성숙기
9533,그랜드코리아레저(주),114090,17-Dec,성숙기,성숙기
9534,그랜드코리아레저(주),114090,18-Dec,성숙기,성숙기
9535,그랜드코리아레저(주),114090,19-Dec,성숙기,성숙기
9536,그레이트리치과기유한공사,900290,16-Jun,8,성장기
9537,그레이트리치과기유한공사,900290,17-Jun,8,성장기
9538,그레이트리치과기유한공사,900290,18-Jun,8,성숙기
9539,그레이트리치과기유한공사,900290,19-Jun,8,성장기
9540,그린케미칼(주),83420,11-Dec,성장기,성장기
9541,그린케미칼(주),83420,12-Dec,성장기,성장기
9542,그린케미칼(주),83420,13-Dec,성숙기,성숙기
9543,그린케미칼(주),83420,14-Dec,성장기,성장기
9544,그린케미칼(주),83420,15-Dec,성장기,성장기
9545,그린케미칼(주),83420,16-Dec,성숙기,성숙기
9546,그린케미칼(주),83420,17-Dec,쇄신기,쇄신기
9547,그린케미칼(주),83420,18-Dec,성숙기,성숙기
9548,그린케미칼(주),83420,19-Dec,성숙기,성숙기
9549,극동유화(주),14530,11-Dec,도입기,도입기
9550,극동유화(주),14530,12-Dec,쇄신기,쇄신기
9551,극동유화(주),14530,13-Dec,성숙기,성숙기
9552,극동유화(주),14530,14-Dec,성숙기,성숙기
9553,극동유화(주),14530,15-Dec,성숙기,성숙기
9554,극동유화(주),14530,16-Dec,성숙기,성숙기
9555,극동유화(주),14530,17-Dec,성장기,성장기
9556,극동유화(주),14530,18-Dec,성숙기,성숙기
9557,극동유화(주),14530,19-Dec,성숙기,성숙기
9558,글로벌에스엠테크리미티드,900070,11-Dec,8,성숙기
9559,글로벌에스엠테크리미티드,900070,12-Dec,8,성숙기
9560,글로벌에스엠테크리미티드,900070,13-Dec,8,성장기
9561,글로벌에스엠테크리미티드,900070,14-Dec,8,성장기
9562,글로벌에스엠테크리미티드,900070,15-Dec,8,성장기
9563,글로벌에스엠테크리미티드,900070,16-Dec,8,성장기
9564,글로벌에스엠테크리미티드,900070,17-Dec,8,성숙기
9565,글로벌에스엠테크리미티드,900070,18-Dec,8,성숙기
9566,글로벌에스엠테크리미티드,900070,19-Dec,8,성숙기
9567,글로벌텍스프리(주),204620,14-Dec,8,8
9568,글로벌텍스프리(주),204620,15-Dec,8,8
9569,글로벌텍스프리(주),204620,16-Dec,8,8
9570,글로벌텍스프리(주),204620,17-Dec,쇄신기,쇄신기
9571,글로벌텍스프리(주),204620,18-Dec,성장기,쇄신기
9572,글로벌텍스프리(주),204620,19-Dec,성숙기,성숙기
9573,글로본(주),19660,11-Mar,8,8
9574,글로본(주),19660,12-Mar,8,8
9575,글로본(주),19660,13-Mar,8,8
9576,글로본(주),19660,14-Mar,8,8
9577,글로본(주),19660,15-Mar,8,8
9578,글로본(주),19660,16-Mar,8,8
9579,글로본(주),19660,17-Dec,쇠퇴기,쇠퇴기
9580,글로본(주),19660,18-Dec,쇄신기,쇄신기
9581,글로본(주),19660,19-Dec,쇄신기,쇄신기
9582,금강공업(주),14280,11-Dec,성장기,성장기
9583,금강공업(주),14280,12-Dec,성숙기,성숙기
9584,금강공업(주),14280,13-Dec,성장기,성장기
9585,금강공업(주),14280,14-Dec,성장기,성장기
9586,금강공업(주),14280,15-Dec,성장기,성장기
9587,금강공업(주),14280,16-Dec,성숙기,성숙기
9588,금강공업(주),14280,17-Dec,성장기,성장기
9589,금강공업(주),14280,18-Dec,성장기,성장기
9590,금강공업(주),14280,19-Dec,쇄신기,쇄신기
9591,금강철강(주),53260,11-Dec,성숙기,성숙기
9592,금강철강(주),53260,12-Dec,성숙기,성숙기
9593,금강철강(주),53260,13-Dec,성숙기,성숙기
9594,금강철강(주),53260,14-Dec,성숙기,성숙기
9595,금강철강(주),53260,15-Dec,성숙기,성숙기
9596,금강철강(주),53260,16-Dec,성숙기,성숙기
9597,금강철강(주),53260,17-Dec,쇠퇴기,쇠퇴기
9598,금강철강(주),53260,18-Dec,성숙기,성숙기
9599,금강철강(주),53260,19-Dec,쇄신기,쇄신기
9600,금호건설(주),2990,11-Dec,쇄신기,쇄신기
9601,금호건설(주),2990,12-Dec,쇠퇴기,쇠퇴기
9602,금호건설(주),2990,13-Dec,쇄신기,쇄신기
9603,금호건설(주),2990,14-Dec,쇠퇴기,쇠퇴기
9604,금호건설(주),2990,15-Dec,쇄신기,쇄신기
9605,금호건설(주),2990,16-Dec,쇄신기,쇄신기
9606,금호건설(주),2990,17-Dec,성숙기,성숙기
9607,금호건설(주),2990,18-Dec,성숙기,성숙기
9608,금호건설(주),2990,19-Dec,쇄신기,쇄신기
9609,금호석유화학(주),11780,11-Dec,성숙기,성숙기
9610,금호석유화학(주),11780,12-Dec,성숙기,성숙기
9611,금호석유화학(주),11780,13-Dec,성숙기,성숙기
9612,금호석유화학(주),11780,14-Dec,성장기,성장기
9613,금호석유화학(주),11780,15-Dec,성숙기,성숙기
9614,금호석유화학(주),11780,16-Dec,성장기,성장기
9615,금호석유화학(주),11780,17-Dec,성숙기,성숙기
9616,금호석유화학(주),11780,18-Dec,성숙기,성숙기
9617,금호석유화학(주),11780,19-Dec,성숙기,성숙기
9618,금호전기(주),1210,11-Dec,도입기,도입기
9619,금호전기(주),1210,12-Dec,성장기,성장기
9620,금호전기(주),1210,13-Dec,도입기,도입기
9621,금호전기(주),1210,14-Dec,쇄신기,쇄신기
9622,금호전기(주),1210,15-Dec,쇠퇴기,도입기
9623,금호전기(주),1210,16-Dec,쇄신기,성숙기
9624,금호전기(주),1210,17-Dec,성장기,성숙기
9625,금호전기(주),1210,18-Dec,쇄신기,쇠퇴기
9626,금호전기(주),1210,19-Dec,쇠퇴기,쇠퇴기
9627,금호타이어(주),73240,11-Dec,성장기,성숙기
9628,금호타이어(주),73240,12-Dec,성장기,성장기
9629,금호타이어(주),73240,13-Dec,성숙기,성숙기
9630,금호타이어(주),73240,14-Dec,성숙기,성숙기
9631,금호타이어(주),73240,15-Dec,성숙기,성장기
9632,금호타이어(주),73240,16-Dec,성숙기,성장기
9633,금호타이어(주),73240,17-Dec,쇠퇴기,성장기
9634,금호타이어(주),73240,18-Dec,성장기,성장기
9635,금호타이어(주),73240,19-Dec,성숙기,성숙기
9636,기신정기(주),92440,11-Mar,성숙기,성숙기
9637,기신정기(주),92440,12-Mar,성숙기,성숙기
9638,기신정기(주),92440,13-Mar,성숙기,성숙기
9639,기신정기(주),92440,14-Mar,성숙기,성숙기
9640,기신정기(주),92440,15-Mar,성숙기,성숙기
9641,기신정기(주),92440,16-Mar,성숙기,쇄신기
9642,기신정기(주),92440,17-Mar,성숙기,성숙기
9643,기신정기(주),92440,18-Mar,성숙기,성숙기
9644,기신정기(주),92440,19-Mar,성장기,성숙기
9645,기아(주),270,11-Dec,성숙기,성숙기
9646,기아(주),270,12-Dec,성숙기,성숙기
9647,기아(주),270,13-Dec,성숙기,성숙기
9648,기아(주),270,14-Dec,성장기,성장기
9649,기아(주),270,15-Dec,성장기,성장기
9650,기아(주),270,16-Dec,성장기,성장기
9651,기아(주),270,17-Dec,성장기,성장기
9652,기아(주),270,18-Dec,성숙기,성숙기
9653,기아(주),270,19-Dec,성숙기,성숙기
9654,깨끗한나라(주),4540,11-Dec,성숙기,성숙기
9655,깨끗한나라(주),4540,12-Dec,성숙기,성숙기
9656,깨끗한나라(주),4540,13-Dec,성숙기,성숙기
9657,깨끗한나라(주),4540,14-Dec,성장기,성장기
9658,깨끗한나라(주),4540,15-Dec,성장기,성장기
9659,깨끗한나라(주),4540,16-Dec,성숙기,성숙기
9660,깨끗한나라(주),4540,17-Dec,도입기,도입기
9661,깨끗한나라(주),4540,18-Dec,도입기,도입기
9662,깨끗한나라(주),4540,19-Dec,성숙기,성숙기
9663,나노캠텍(주),91970,11-Dec,성장기,성장기
9664,나노캠텍(주),91970,12-Dec,도입기,도입기
9665,나노캠텍(주),91970,13-Dec,성장기,성장기
9666,나노캠텍(주),91970,14-Dec,성숙기,성숙기
9667,나노캠텍(주),91970,15-Dec,성숙기,성장기
9668,나노캠텍(주),91970,16-Dec,성장기,성장기
9669,나노캠텍(주),91970,17-Dec,도입기,쇠퇴기
9670,나노캠텍(주),91970,18-Dec,도입기,성장기
9671,나노캠텍(주),91970,19-Dec,쇄신기,쇄신기
9672,나라엠앤디(주),51490,11-Dec,성숙기,성장기
9673,나라엠앤디(주),51490,12-Dec,도입기,도입기
9674,나라엠앤디(주),51490,13-Dec,성숙기,성장기
9675,나라엠앤디(주),51490,14-Dec,성장기,성장기
9676,나라엠앤디(주),51490,15-Dec,성장기,성장기
9677,나라엠앤디(주),51490,16-Dec,성숙기,성숙기
9678,나라엠앤디(주),51490,17-Dec,성장기,성장기
9679,나라엠앤디(주),51490,18-Dec,성장기,성장기
9680,나라엠앤디(주),51490,19-Dec,성숙기,성장기
9681,나무기술(주),242040,16-Dec,8,8
9682,나무기술(주),242040,17-Dec,8,8
9683,나무기술(주),242040,18-Dec,쇠퇴기,쇠퇴기
9684,나무기술(주),242040,19-Dec,도입기,도입기
9685,나이스정보통신(주),36800,11-Dec,성숙기,성숙기
9686,나이스정보통신(주),36800,12-Dec,성숙기,성숙기
9687,나이스정보통신(주),36800,13-Dec,성숙기,성숙기
9688,나이스정보통신(주),36800,14-Dec,쇄신기,쇄신기
9689,나이스정보통신(주),36800,15-Dec,성장기,성장기
9690,나이스정보통신(주),36800,16-Dec,성숙기,성숙기
9691,나이스정보통신(주),36800,17-Dec,성숙기,쇄신기
9692,나이스정보통신(주),36800,18-Dec,성숙기,성숙기
9693,나이스정보통신(주),36800,19-Dec,성숙기,성숙기
9694,나이스평가정보(주),30190,11-Dec,성숙기,성숙기
9695,나이스평가정보(주),30190,12-Dec,성숙기,성숙기
9696,나이스평가정보(주),30190,13-Dec,성숙기,성숙기
9697,나이스평가정보(주),30190,14-Dec,성숙기,성숙기
9698,나이스평가정보(주),30190,15-Dec,성숙기,성숙기
9699,나이스평가정보(주),30190,16-Dec,성숙기,성숙기
9700,나이스평가정보(주),30190,17-Dec,성숙기,성숙기
9701,나이스평가정보(주),30190,18-Dec,성숙기,성숙기
9702,나이스평가정보(주),30190,19-Dec,성숙기,성숙기
9703,남광토건(주),1260,11-Dec,쇄신기,쇄신기
9704,남광토건(주),1260,12-Dec,쇠퇴기,쇠퇴기
9705,남광토건(주),1260,13-Dec,쇄신기,쇄신기
9706,남광토건(주),1260,14-Dec,쇄신기,쇄신기
9707,남광토건(주),1260,15-Dec,성장기,성장기
9708,남광토건(주),1260,16-Dec,쇠퇴기,쇠퇴기
9709,남광토건(주),1260,17-Dec,쇄신기,쇄신기
9710,남광토건(주),1260,18-Dec,쇄신기,쇄신기
9711,남광토건(주),1260,19-Dec,도입기,도입기
9712,남양유업(주),3920,11-Dec,성숙기,쇄신기
9713,남양유업(주),3920,12-Dec,쇄신기,쇠퇴기
9714,남양유업(주),3920,13-Dec,쇄신기,쇄신기
9715,남양유업(주),3920,14-Dec,쇠퇴기,쇠퇴기
9716,남양유업(주),3920,15-Dec,성장기,성장기
9717,남양유업(주),3920,16-Dec,성숙기,성숙기
9718,남양유업(주),3920,17-Dec,성숙기,성숙기
9719,남양유업(주),3920,18-Dec,성숙기,성숙기
9720,남양유업(주),3920,19-Dec,쇠퇴기,쇠퇴기
9721,남해화학(주),25860,11-Dec,도입기,도입기
9722,남해화학(주),25860,12-Dec,도입기,도입기
9723,남해화학(주),25860,13-Dec,성숙기,성숙기
9724,남해화학(주),25860,14-Dec,성숙기,성숙기
9725,남해화학(주),25860,15-Dec,성숙기,성숙기
9726,남해화학(주),25860,16-Dec,성숙기,성숙기
9727,남해화학(주),25860,17-Dec,성장기,성장기
9728,남해화학(주),25860,18-Dec,성숙기,성숙기
9729,남해화학(주),25860,19-Dec,성숙기,성숙기
9730,남화산업(주),111710,18-Dec,성장기,성장기
9731,남화산업(주),111710,19-Dec,성숙기,성숙기
9732,남화토건(주),91590,12-Dec,성장기,성장기
9733,남화토건(주),91590,13-Dec,쇠퇴기,쇠퇴기
9734,남화토건(주),91590,14-Dec,성숙기,성숙기
9735,남화토건(주),91590,15-Dec,성숙기,성숙기
9736,남화토건(주),91590,16-Dec,성숙기,성숙기
9737,남화토건(주),91590,17-Dec,쇠퇴기,쇠퇴기
9738,남화토건(주),91590,18-Dec,성숙기,쇄신기
9739,남화토건(주),91590,19-Dec,쇠퇴기,쇠퇴기
9740,네이버(주),35420,11-Dec,성숙기,성숙기
9741,네이버(주),35420,12-Dec,성장기,성장기
9742,네이버(주),35420,13-Dec,성숙기,성숙기
9743,네이버(주),35420,14-Dec,성숙기,성숙기
9744,네이버(주),35420,15-Dec,성숙기,성장기
9745,네이버(주),35420,16-Dec,성숙기,성장기
9746,네이버(주),35420,17-Dec,성장기,성장기
9747,네이버(주),35420,18-Dec,성숙기,성장기
