회사명,거래소코드,회계년도,산업코드,산업명
(주)양지사,030960,2019/06,031801,  인쇄 및 기록매체 복제업
(주)어스앤에어로스페이스,263540,2017/12,033103,  기타 운송장비 제조업
(주)어스앤에어로스페이스,263540,2018/12,033103,  기타 운송장비 제조업
(주)어스앤에어로스페이스,263540,2019/12,033103,  기타 운송장비 제조업
(주)얼라인드제네틱스,238120,2016/12,032703,"  의료, 정밀, 광학기기 및 시계 제조업"
(주)얼라인드제네틱스,238120,2017/12,032703,"  의료, 정밀, 광학기기 및 시계 제조업"
(주)얼라인드제네틱스,238120,2018/12,032703,"  의료, 정밀, 광학기기 및 시계 제조업"
(주)얼라인드제네틱스,238120,2019/12,032703,"  의료, 정밀, 광학기기 및 시계 제조업"
(주)에너토크,019990,2011/12,032901,  기타 기계 및 장비 제조업
(주)에너토크,019990,2012/12,032901,  기타 기계 및 장비 제조업
(주)에너토크,019990,2013/12,032901,  기타 기계 및 장비 제조업
(주)에너토크,019990,2014/12,032901,  기타 기계 및 장비 제조업
(주)에너토크,019990,2015/12,032901,  기타 기계 및 장비 제조업
(주)에너토크,019990,2016/12,032901,  기타 기계 및 장비 제조업
(주)에너토크,019990,2017/12,032901,  기타 기계 및 장비 제조업
(주)에너토크,019990,2018/12,032901,  기타 기계 및 장비 제조업
(주)에너토크,019990,2019/12,032901,  기타 기계 및 장비 제조업
(주)에넥스,011090,2011/12,033201,  가구 제조업
(주)에넥스,011090,2012/12,033201,  가구 제조업
(주)에넥스,011090,2013/12,033201,  가구 제조업
(주)에넥스,011090,2014/12,033201,  가구 제조업
(주)에넥스,011090,2015/12,033201,  가구 제조업
(주)에넥스,011090,2016/12,033201,  가구 제조업
(주)에넥스,011090,2017/12,033201,  가구 제조업
(주)에넥스,011090,2018/12,033201,  가구 제조업
(주)에넥스,011090,2019/12,033201,  가구 제조업
(주)에스디생명공학,217480,2017/12,032004,  화학물질 및 화학제품 제조업; 의약품 제외
(주)에스디생명공학,217480,2018/12,032004,  화학물질 및 화학제품 제조업; 의약품 제외
(주)에스디생명공학,217480,2019/12,032004,  화학물질 및 화학제품 제조업; 의약품 제외
(주)에스디시스템,121890,2011/12,032602,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
(주)에스디시스템,121890,2012/12,032602,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
(주)에스디시스템,121890,2013/12,032602,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
(주)에스디시스템,121890,2014/12,032602,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
(주)에스디시스템,121890,2015/12,032602,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
(주)에스디시스템,121890,2016/12,032602,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
(주)에스디시스템,121890,2017/12,032602,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
(주)에스디시스템,121890,2018/12,032602,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
(주)에스디시스템,121890,2019/12,032602,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
(주)에스비에스,034120,2011/12,106002,  방송업
(주)에스비에스,034120,2012/12,106002,  방송업
(주)에스비에스,034120,2013/12,106002,  방송업
(주)에스비에스,034120,2014/12,106002,  방송업
(주)에스비에스,034120,2015/12,106002,  방송업
(주)에스비에스,034120,2016/12,106002,  방송업
(주)에스비에스,034120,2017/12,106002,  방송업
(주)에스비에스,034120,2018/12,106002,  방송업
(주)에스비에스,034120,2019/12,106002,  방송업
(주)에스비에스콘텐츠허브,046140,2011/12,106301,  정보서비스업
(주)에스비에스콘텐츠허브,046140,2012/12,105901,  영상ㆍ오디오 기록물 제작 및 배급업
(주)에스비에스콘텐츠허브,046140,2013/12,105901,  영상ㆍ오디오 기록물 제작 및 배급업
(주)에스비에스콘텐츠허브,046140,2014/12,105901,  영상ㆍ오디오 기록물 제작 및 배급업
(주)에스비에스콘텐츠허브,046140,2015/12,105901,  영상ㆍ오디오 기록물 제작 및 배급업
(주)에스비에스콘텐츠허브,046140,2016/12,105901,  영상ㆍ오디오 기록물 제작 및 배급업
(주)에스비에스콘텐츠허브,046140,2017/12,105901,  영상ㆍ오디오 기록물 제작 및 배급업
(주)에스비에스콘텐츠허브,046140,2018/12,105901,  영상ㆍ오디오 기록물 제작 및 배급업
(주)에스비에스콘텐츠허브,046140,2019/12,105901,  영상ㆍ오디오 기록물 제작 및 배급업
(주)에스씨디,042110,2011/12,032805,  전기장비 제조업
(주)에스씨디,042110,2012/12,032805,  전기장비 제조업
(주)에스씨디,042110,2013/12,032805,  전기장비 제조업
(주)에스씨디,042110,2014/12,032805,  전기장비 제조업
(주)에스씨디,042110,2015/12,032805,  전기장비 제조업
(주)에스씨디,042110,2016/12,032805,  전기장비 제조업
(주)에스씨디,042110,2017/12,032805,  전기장비 제조업
(주)에스씨디,042110,2018/12,032805,  전기장비 제조업
(주)에스씨디,042110,2019/12,032805,  전기장비 제조업
(주)에스아이리소스,065420,2011/12,031302,  섬유제품 제조업; 의복제외
(주)에스아이리소스,065420,2012/12,031302,  섬유제품 제조업; 의복제외
(주)에스아이리소스,065420,2013/12,074607,  도매 및 상품 중개업
(주)에스아이리소스,065420,2014/12,074607,  도매 및 상품 중개업
(주)에스아이리소스,065420,2015/12,074607,  도매 및 상품 중개업
(주)에스아이리소스,065420,2016/12,074607,  도매 및 상품 중개업
(주)에스아이리소스,065420,2017/12,020501,"  석탄, 원유 및 천연가스 광업"
(주)에스아이리소스,065420,2018/12,020501,"  석탄, 원유 및 천연가스 광업"
(주)에스아이리소스,065420,2019/12,020501,"  석탄, 원유 및 천연가스 광업"
(주)에스앤더블류,103230,2011/12,032901,  기타 기계 및 장비 제조업
(주)에스앤더블류,103230,2012/12,032901,  기타 기계 및 장비 제조업
(주)에스앤더블류,103230,2013/12,032901,  기타 기계 및 장비 제조업
(주)에스앤더블류,103230,2014/12,032901,  기타 기계 및 장비 제조업
(주)에스앤더블류,103230,2015/12,032901,  기타 기계 및 장비 제조업
(주)에스앤더블류,103230,2016/12,032901,  기타 기계 및 장비 제조업
(주)에스앤더블류,103230,2017/12,032901,  기타 기계 및 장비 제조업
(주)에스앤더블류,103230,2018/12,032901,  기타 기계 및 장비 제조업
(주)에스앤더블류,103230,2019/12,032901,  기타 기계 및 장비 제조업
(주)에스앤에스텍,101490,2011/12,032602,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
(주)에스앤에스텍,101490,2012/12,032602,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
(주)에스앤에스텍,101490,2013/12,032602,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
(주)에스앤에스텍,101490,2014/12,032602,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
(주)에스앤에스텍,101490,2015/12,032602,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
(주)에스앤에스텍,101490,2016/12,032602,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
(주)에스앤에스텍,101490,2017/12,032602,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
(주)에스앤에스텍,101490,2018/12,032602,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
(주)에스앤에스텍,101490,2019/12,032602,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
(주)에스에너지,095910,2011/12,032801,  전기장비 제조업
(주)에스에너지,095910,2012/12,032801,  전기장비 제조업
(주)에스에너지,095910,2013/12,032801,  전기장비 제조업
(주)에스에너지,095910,2014/12,032801,  전기장비 제조업
(주)에스에너지,095910,2015/12,032801,  전기장비 제조업
(주)에스에너지,095910,2016/12,032801,  전기장비 제조업
(주)에스에너지,095910,2017/12,032801,  전기장비 제조업
(주)에스에너지,095910,2018/12,032801,  전기장비 제조업
(주)에스에너지,095910,2019/12,032801,  전기장비 제조업
(주)에스에스알,275630,2018/12,105802,  출판업
(주)에스에스알,275630,2019/12,105802,  출판업
(주)에스에이엠티,031330,2011/12,074605,  도매 및 상품 중개업
(주)에스에이엠티,031330,2012/12,074605,  도매 및 상품 중개업
(주)에스에이엠티,031330,2013/12,074605,  도매 및 상품 중개업
(주)에스에이엠티,031330,2014/12,074605,  도매 및 상품 중개업
(주)에스에이엠티,031330,2015/12,074605,  도매 및 상품 중개업
(주)에스에이엠티,031330,2016/12,074605,  도매 및 상품 중개업
(주)에스에이엠티,031330,2017/12,074605,  도매 및 상품 중개업
(주)에스에이엠티,031330,2018/12,074605,  도매 및 상품 중개업
(주)에스에이엠티,031330,2019/12,074605,  도매 및 상품 중개업
(주)에스에이티,060540,2011/12,032702,"  의료, 정밀, 광학기기 및 시계 제조업"
(주)에스에이티,060540,2012/12,032702,"  의료, 정밀, 광학기기 및 시계 제조업"
(주)에스에이티,060540,2013/12,032702,"  의료, 정밀, 광학기기 및 시계 제조업"
(주)에스에이티,060540,2014/12,032702,"  의료, 정밀, 광학기기 및 시계 제조업"
(주)에스에이티,060540,2015/12,032702,"  의료, 정밀, 광학기기 및 시계 제조업"
(주)에스에이티,060540,2016/12,032702,"  의료, 정밀, 광학기기 및 시계 제조업"
(주)에스에이티,060540,2017/12,032702,"  의료, 정밀, 광학기기 및 시계 제조업"
(주)에스에이티,060540,2018/12,032702,"  의료, 정밀, 광학기기 및 시계 제조업"
(주)에스에이티,060540,2019/12,032702,"  의료, 정밀, 광학기기 및 시계 제조업"
(주)에스에프에이,056190,2011/12,032902,  기타 기계 및 장비 제조업
(주)에스에프에이,056190,2012/12,032902,  기타 기계 및 장비 제조업
(주)에스에프에이,056190,2013/12,032902,  기타 기계 및 장비 제조업
(주)에스에프에이,056190,2014/12,032902,  기타 기계 및 장비 제조업
(주)에스에프에이,056190,2015/12,032902,  기타 기계 및 장비 제조업
(주)에스에프에이,056190,2016/12,032902,  기타 기계 및 장비 제조업
(주)에스에프에이,056190,2017/12,032902,  기타 기계 및 장비 제조업
(주)에스에프에이,056190,2018/12,032902,  기타 기계 및 장비 제조업
(주)에스에프에이,056190,2019/12,032902,  기타 기계 및 장비 제조업
(주)에스에프에이반도체,036540,2011/12,032601,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
(주)에스에프에이반도체,036540,2012/12,032601,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
(주)에스에프에이반도체,036540,2013/12,032601,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
(주)에스에프에이반도체,036540,2014/12,032601,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
(주)에스에프에이반도체,036540,2015/12,032601,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
(주)에스에프에이반도체,036540,2016/12,032601,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
(주)에스에프에이반도체,036540,2017/12,032601,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
(주)에스에프에이반도체,036540,2018/12,032601,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
(주)에스에프에이반도체,036540,2019/12,032601,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
(주)에스엘바이오닉스,214310,2015/12,032601,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
(주)에스엘바이오닉스,214310,2016/12,032601,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
(주)에스엘바이오닉스,214310,2017/12,032601,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
(주)에스엘바이오닉스,214310,2018/12,032601,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
(주)에스엘바이오닉스,214310,2019/12,032601,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
(주)에스엠라이프디자인그룹,063440,2011/12,031802,  인쇄 및 기록매체 복제업
(주)에스엠라이프디자인그룹,063440,2012/12,031802,  인쇄 및 기록매체 복제업
(주)에스엠라이프디자인그룹,063440,2013/12,031802,  인쇄 및 기록매체 복제업
(주)에스엠라이프디자인그룹,063440,2014/12,031802,  인쇄 및 기록매체 복제업
(주)에스엠라이프디자인그룹,063440,2015/12,031802,  인쇄 및 기록매체 복제업
(주)에스엠라이프디자인그룹,063440,2016/12,031802,  인쇄 및 기록매체 복제업
(주)에스엠라이프디자인그룹,063440,2017/12,031802,  인쇄 및 기록매체 복제업
(주)에스엠라이프디자인그룹,063440,2018/12,031802,  인쇄 및 기록매체 복제업
(주)에스엠라이프디자인그룹,063440,2019/12,031802,  인쇄 및 기록매체 복제업
(주)에스엠벡셀,010580,2011/12,033003,  자동차 및 트레일러 제조업
(주)에스엠벡셀,010580,2012/12,033003,  자동차 및 트레일러 제조업
(주)에스엠벡셀,010580,2013/12,033003,  자동차 및 트레일러 제조업
(주)에스엠벡셀,010580,2014/12,033003,  자동차 및 트레일러 제조업
(주)에스엠벡셀,010580,2015/12,033003,  자동차 및 트레일러 제조업
(주)에스엠벡셀,010580,2016/12,033003,  자동차 및 트레일러 제조업
(주)에스엠벡셀,010580,2017/12,033003,  자동차 및 트레일러 제조업
(주)에스엠벡셀,010580,2018/12,033003,  자동차 및 트레일러 제조업
(주)에스엠벡셀,010580,2019/12,033003,  자동차 및 트레일러 제조업
(주)에스엠엔터테인먼트,041510,2011/12,031802,  인쇄 및 기록매체 복제업
(주)에스엠엔터테인먼트,041510,2012/12,105902,  영상ㆍ오디오 기록물 제작 및 배급업
(주)에스엠엔터테인먼트,041510,2013/12,105902,  영상ㆍ오디오 기록물 제작 및 배급업
(주)에스엠엔터테인먼트,041510,2014/12,105902,  영상ㆍ오디오 기록물 제작 및 배급업
(주)에스엠엔터테인먼트,041510,2015/12,105902,  영상ㆍ오디오 기록물 제작 및 배급업
(주)에스엠엔터테인먼트,041510,2016/12,105902,  영상ㆍ오디오 기록물 제작 및 배급업
(주)에스엠엔터테인먼트,041510,2017/12,105902,  영상ㆍ오디오 기록물 제작 및 배급업
(주)에스엠엔터테인먼트,041510,2018/12,105902,  영상ㆍ오디오 기록물 제작 및 배급업
(주)에스엠엔터테인먼트,041510,2019/12,105902,  영상ㆍ오디오 기록물 제작 및 배급업
(주)에스엠컬처앤콘텐츠,048550,2011/12,147502,  사업지원 서비스업
(주)에스엠컬처앤콘텐츠,048550,2012/12,147502,  사업지원 서비스업
(주)에스엠컬처앤콘텐츠,048550,2013/12,147502,  사업지원 서비스업
(주)에스엠컬처앤콘텐츠,048550,2014/12,147502,  사업지원 서비스업
(주)에스엠컬처앤콘텐츠,048550,2015/12,147502,  사업지원 서비스업
(주)에스엠컬처앤콘텐츠,048550,2016/12,105901,  영상ㆍ오디오 기록물 제작 및 배급업
