회사명,거래소코드,회계년도,차입금비율(IFRS),차입금비율(IFRS연결),당좌자산구성비율(IFRS),당좌자산구성비율(IFRS연결),유동자산구성비율(IFRS),유동자산구성비율(IFRS연결),매출채권 대 매입채무비율(IFRS),매출채권 대 매입채무비율(IFRS연결),단기차입금 대 총차입금비율(IFRS),단기차입금 대 총차입금비율(IFRS연결),유동부채비율(IFRS),유동부채비율(IFRS연결),타인자본구성비율(IFRS),타인자본구성비율(IFRS연결),자기자본구성비율(IFRS),자기자본구성비율(IFRS연결),재고자산 대 유동자산비율(IFRS),재고자산 대 유동자산비율(IFRS연결),재고자산 대 순운전자본비율(IFRS),재고자산 대 순운전자본비율(IFRS연결),순운전자본비율(IFRS),순운전자본비율(IFRS연결)
오가닉티코스메틱스홀딩스컴퍼니리미티드,900300,Dec-17,,2.77,,75.02,,76.77,,921.89,,0,,13.43,,11.96,,88.04,,2.28,,2.7,,64.94
오가닉티코스메틱스홀딩스컴퍼니리미티드,900300,Dec-18,,1.33,,74.94,,76.86,,648.04,,0,,11.02,,9.97,,90.03,,2.5,,2.87,,66.94
오가닉티코스메틱스홀딩스컴퍼니리미티드,900300,Dec-19,,1.53,,71.62,,73.78,,1024.1,,0,,8.67,,8.43,,91.57,,2.94,,3.29,,65.84
오로라월드(주),39830,Dec-11,70.1,120.01,32.65,21.11,34.93,37.34,750.13,361.38,88.37,68,72.11,96.68,48.54,60.18,51.46,39.82,6.51,43.48,0,0,-2.18,-1.16
오로라월드(주),39830,Dec-12,51.93,107.48,25.95,17.25,28.86,34.2,664.66,274.8,88.45,70.78,54.16,91.9,43.2,58.5,56.8,41.5,10.08,49.58,0,0,-1.91,-3.93
오로라월드(주),39830,Dec-13,56.12,107.68,32.75,20.35,35.82,38.78,640.19,250.35,94.04,89.1,63.3,120.52,45.38,60.11,54.62,39.89,8.59,47.52,246.35,0,1.25,-9.3
오로라월드(주),39830,Dec-14,56.24,100.26,35.79,21.96,38.95,41.93,984.97,366.02,97.93,64.91,63.62,84.76,44.66,57.7,55.34,42.3,8.11,47.64,84.42,328.33,3.74,6.09
오로라월드(주),39830,Dec-15,56.65,99.13,35.73,21.72,40.62,44.36,897.16,270.94,89.93,75.56,60.08,94.6,44.5,57.19,55.5,42.81,12.05,51.04,67.23,586.41,7.28,3.86
오로라월드(주),39830,Dec-16,62.04,99.15,34.97,22.89,40.5,44.17,886.89,374.46,83.32,72.92,62.42,92.01,46.59,56.99,53.41,43.01,13.64,48.18,77.22,463.51,7.15,4.59
오로라월드(주),39830,Dec-17,63.44,98.67,29.63,22.39,34.9,41.73,754.14,335.07,88.35,79.4,67.55,95.62,47.44,56.62,52.56,43.38,15.1,46.34,0,7942.29,-0.6,0.24
오로라월드(주),39830,Dec-18,62.18,94.83,23.97,18.73,28.39,38.76,851.62,420.22,88.88,68.77,63.13,82.06,45.53,55.41,54.47,44.59,15.57,51.69,0,924.78,-6,2.17
오로라월드(주),39830,Dec-19,72.17,103.76,21.01,17.27,25.18,35.02,640.43,364.72,82.67,76.31,79.77,104.96,49.82,57.67,50.18,42.33,16.57,50.69,0,0,-14.85,-9.41
오상자이엘(주),53980,Dec-11,11.1,24.7,28.36,27.67,36.47,36.38,121.85,151.64,0,0,52,61.71,35.81,39.76,64.19,60.24,22.23,23.96,262.2,0,3.09,-0.79
오상자이엘(주),53980,Dec-12,31.99,40.08,22.02,22.06,28.26,28.73,89.46,147.3,43.28,30.77,54.76,40.24,43.52,42.56,56.48,57.44,22.08,23.23,0,118.77,-2.67,5.62
오상자이엘(주),53980,Dec-13,24.19,28.55,23.08,22.41,30.57,30.2,70.96,129.08,46.87,54.75,54.24,39.84,40.57,35.02,59.43,64.98,24.5,25.8,0,180.75,-1.66,4.31
오상자이엘(주),53980,Dec-14,24.29,27.32,20.62,19.82,28.14,28.32,70.85,126.7,79.93,75.31,60.39,43.48,39.88,33.83,60.12,66.17,26.71,30.02,0,0,-8.17,-0.46
오상자이엘(주),53980,Dec-15,13.93,19.54,33.96,31.62,45.21,43.8,58.17,106.86,85.01,75.37,68.66,43.39,41.56,32.66,58.44,67.34,24.89,27.82,221.16,83.56,5.09,14.58
오상자이엘(주),53980,Dec-16,33.53,35.47,27.69,27.65,37.39,38.19,45.66,84.03,0,93.16,101.51,70.18,50.41,42.11,49.59,57.89,25.93,27.59,0,0,-12.94,-2.44
오상자이엘(주),53980,Dec-17,27.11,27.97,28,30.03,41.67,44.11,59.68,96.69,0,96.26,82.73,62.09,45.31,38.74,54.69,61.26,32.8,31.93,0,231.9,-3.57,6.07
오상자이엘(주),53980,Dec-18,30.16,32.02,28.48,32.43,43.03,46.7,52.22,87.09,0,0,86.27,68.92,46.38,40.87,53.62,59.13,33.82,30.56,0,240.18,-3.22,5.94
오상자이엘(주),53980,Dec-19,47.38,41.77,34.81,38.44,50.5,52.84,64.28,98.58,99.91,99.92,137.84,95.3,57.96,48.8,42.04,51.2,31.08,27.24,0,355.43,-7.44,4.05
오성첨단소재(주),52420,Dec-11,119.58,93.36,18.62,22.41,23.57,26.47,205.01,190.58,19.54,49.65,39.04,62.7,60.86,58.28,39.14,41.72,20.99,15.36,59.67,1301.85,8.29,0.31
오성첨단소재(주),52420,Dec-12,471.78,560.21,19.59,17.99,29.7,28.33,212.39,212.09,55.43,55.43,385.25,457.61,85.87,87.83,14.13,12.17,34.05,36.5,0,0,-24.74,-27.36
오성첨단소재(주),52420,Dec-13,0,0,14.16,14.39,20.07,20.32,226.18,226.65,1.18,1.18,0,0,133.29,133.62,0,0,29.43,29.15,0,0,-76.34,-76.36
오성첨단소재(주),52420,Dec-14,22.3,22.54,12.51,12.79,21.44,21.79,114.73,115.19,0,0,16.87,17.17,30.4,30.69,69.6,69.31,41.65,41.29,92.07,90.99,9.7,9.89
오성첨단소재(주),52420,Dec-15,19.26,19.23,53.88,53.94,56.93,56.98,606.54,585.81,0,0,37.82,37.87,39.12,39.12,60.88,60.88,5.35,5.34,8.98,8.97,33.9,33.92
오성첨단소재(주),52420,Dec-16,18.96,18.93,37.95,38.1,41.33,41.47,325.58,312.11,0,0,21.93,22.13,34.39,34.45,65.61,65.55,8.18,8.13,12.54,12.5,26.94,26.97
오성첨단소재(주),52420,Dec-17,38.84,38.87,40.66,43.72,43.14,46.2,889.36,828.19,74.75,74.75,33.04,33.22,31.53,31.61,68.47,68.39,5.75,5.37,12.09,10.56,20.52,23.49
오성첨단소재(주),52420,Dec-18,6.08,6.1,35.79,35.99,39.21,39.42,179.17,179.17,18.05,18.05,4.81,4.83,10.36,10.39,89.64,89.61,8.71,8.69,9.79,9.76,34.89,35.09
오성첨단소재(주),52420,Dec-19,14.46,27.65,50.81,45.79,52.78,47.56,557.7,557.7,25.82,13.87,5.45,5.59,14.31,23.59,85.69,76.41,3.74,3.72,4.1,4.09,48.11,43.29
오션브릿지(주),241790,Dec-16,0,,85.76,,88.23,,175.2,,0,,15.75,,13.61,,86.39,,2.79,,3.3,,74.62,
오션브릿지(주),241790,Dec-17,18.07,22.47,41.15,50.93,43.77,54.65,435.08,325.98,0,89.52,36.13,43.38,26.55,32.27,73.45,67.73,5.98,6.81,15.2,14.73,17.23,25.27
오션브릿지(주),241790,Dec-18,15.02,14.04,38.5,42.44,41.05,48.44,58.01,45.99,0,0,38.35,48.32,27.72,32.58,72.28,67.42,6.23,12.38,19.19,37.82,13.33,15.86
오션브릿지(주),241790,Dec-19,0.27,2.45,35.71,40.38,43.01,49.97,103.79,135.5,70.43,96.62,12.29,19.16,11.01,16.14,88.99,83.86,16.96,19.2,22.75,28.31,32.06,33.9
오스템임플란트(주),48260,Dec-11,64.02,106.15,57.9,44.86,75.63,68.71,1364.01,1476.83,95.71,95.01,182.41,245.98,65.5,71.95,34.5,28.05,23.44,34.71,139.62,0,12.7,-0.3
오스템임플란트(주),48260,Dec-12,65.44,139.17,59.15,50.15,73.48,70.94,2187.47,1262.86,85.29,89.66,153.93,272.73,62.79,74.61,37.21,25.39,19.51,29.31,88.5,1219.53,16.2,1.7
오스템임플란트(주),48260,Dec-13,55.78,124.02,55.92,48.84,68.92,68.4,1340.54,913.37,66.47,77.71,135.56,259.84,61.47,74.69,38.53,25.31,18.87,28.59,77.88,744.67,16.7,2.63
오스템임플란트(주),48260,Dec-14,56.06,112.11,60.09,53.74,71.16,70.14,1586.26,1219.66,80.29,85.32,147.16,280.45,61.97,75.22,38.03,24.78,15.55,23.37,72.81,2552.85,15.2,0.64
오스템임플란트(주),48260,Dec-15,35.94,72.89,55.06,54.75,64.57,70.38,1170.97,946.23,91.27,65.4,117.74,217.67,55.78,71.49,44.22,28.51,14.74,22.21,76.1,187.83,12.5,8.32
오스템임플란트(주),48260,Dec-16,89.77,118.56,46.22,41.69,56.87,58.43,1164.7,935.74,74.33,77.85,190.77,290.76,69.78,76.49,30.22,23.51,18.71,28.64,0,0,-0.79,-9.93
오스템임플란트(주),48260,Dec-17,115.5,139.86,43.83,41.12,54.06,57.27,1042.05,734.35,59.51,53.6,206.37,292.59,72.79,78.33,27.21,21.67,18.91,28.21,0,0,-2.1,-6.12
오스템임플란트(주),48260,Dec-18,122.26,160.02,44.71,41.89,54.11,56.85,918.28,645.85,79.92,80.78,255.5,420.76,74.88,82.13,25.12,17.87,17.37,26.33,0,0,-10.08,-18.33
오스템임플란트(주),48260,Dec-19,224.05,341.63,34.62,36.72,44.06,49.79,773.13,552.93,43.01,39.02,356.46,645.56,83.67,89.67,16.33,10.33,21.42,26.24,0,0,-14.14,-16.87
올리패스(주),244460,Dec-19,87.86,154.58,73.72,75.69,73.72,76.42,0,3843.48,53.7,58.19,53.69,115.19,50.56,65.67,49.44,34.33,0,0.96,0,1.99,47.18,36.88
올릭스(주),226950,Dec-18,0,0,80.35,86.39,81.49,87.53,0,0,0,0,0.57,0.57,1.25,1.26,98.75,98.74,1.4,1.3,1.41,1.31,80.93,86.96
올릭스(주),226950,Dec-19,0.14,0.53,77,82.01,77.77,82.82,0,0,26.47,7.04,7.84,6.59,8.22,7.52,91.78,92.48,0.99,0.98,1.09,1.05,70.57,76.72
옴니시스템(주),57540,Dec-11,42.47,60.19,30.69,35.12,39.1,51.03,261.36,0,81.39,84.81,48.5,87.07,38.07,50.6,61.93,49.4,21.52,31.19,92.8,198.41,9.07,8.02
옴니시스템(주),57540,Dec-12,17.82,31.93,57.97,52.01,65.44,65.04,278.23,182.02,97.73,98.59,29.09,62.42,26.18,41.49,73.82,58.51,11.41,20.03,16.99,45.69,43.97,28.51
옴니시스템(주),57540,Dec-13,5.49,11.38,36.25,39.13,43.14,49.18,220.76,176.49,0,0,18.31,33.12,16.82,26.21,83.18,73.79,15.98,20.43,24.71,40.61,27.91,24.74
옴니시스템(주),57540,Dec-14,11.96,13.77,20.46,24.94,31.33,39.23,130.39,116.94,54.89,61.44,23.29,32.68,23.73,28.78,76.27,71.22,34.69,36.43,80.12,89.55,13.57,15.96
옴니시스템(주),57540,Dec-15,24.95,25.6,21.33,28.83,31.5,40.69,160.93,129.49,56.67,61.76,27.53,32.09,29.34,30.9,70.66,69.1,32.27,29.16,84.39,64.09,12.05,18.51
옴니시스템(주),57540,Dec-16,30.4,27.04,21.62,26.81,34.12,41.09,185.63,162.39,70.27,70.27,36.05,37.8,32.19,32.66,67.81,67.34,36.63,34.74,129.15,91.27,9.68,15.64
옴니시스템(주),57540,Dec-17,28.21,26.14,28.25,26.73,45.37,45.46,56.09,49.19,80,72.05,68.8,60.72,43.4,41.31,56.6,58.69,37.75,41.21,266.36,190.67,6.43,9.83
옴니시스템(주),57540,Dec-18,40.08,35.87,31.02,30.47,39.75,40.83,244.79,216.32,40.54,38.06,39.97,36.72,39.83,37.98,60.17,62.02,21.94,25.38,55.56,57.4,15.7,18.06
옴니시스템(주),57540,Dec-19,18.58,19.54,43.47,43.58,52.05,53.72,244.84,229.67,90.5,82.95,36.55,36.66,28.74,29.79,71.26,70.21,16.49,18.87,33.01,36.22,26.01,27.98
옵티시스(주),109080,Dec-11,9.99,,55.65,,66.07,,205.52,,34.86,,14.21,,18.52,,81.48,,15.77,,19.12,,54.49,
옵티시스(주),109080,Dec-12,18.61,,56.58,,67.28,,251.33,,9.2,,8.79,,21.5,,78.5,,15.91,,17.73,,60.38,
옵티시스(주),109080,Dec-13,20.52,,57.2,,70.88,,347.5,,78.42,,21.58,,21.47,,78.53,,19.31,,25.38,,53.94,
옵티시스(주),109080,Dec-14,14.68,,59.97,,70.94,,321.8,,71.41,,17.16,,18.67,,81.33,,15.46,,19.25,,56.99,
옵티시스(주),109080,Dec-15,13.93,,61.46,,71.84,,279.19,,70.4,,16.27,,17.95,,82.05,,14.46,,17.76,,58.49,
옵티시스(주),109080,Dec-16,10.4,,62.12,,72.91,,171.17,,0,,19.08,,16.18,,83.82,,14.8,,18.95,,56.92,
옵티시스(주),109080,Dec-17,4.55,,60.43,,71.7,,181.7,,0,,11.59,,10.68,,89.32,,15.72,,18.37,,61.35,
옵티시스(주),109080,Dec-18,4.23,,60.22,,71.9,,418.93,,0,,9.3,,8.71,,91.29,,16.25,,18.42,,63.41,
옵티시스(주),109080,Dec-19,4.96,,64.38,,77.19,,317.46,,90.02,,10.23,,10.03,,89.97,,16.6,,18.85,,67.99,
와이더블유(주),51390,Dec-11,0,0.02,77.63,78.16,81.79,82.31,152.24,173.37,0,0,6.07,6.45,7.37,7.69,92.63,92.31,5.09,5.04,5.47,5.43,76.17,76.36
와이더블유(주),51390,Dec-12,14.34,14.4,60.66,61.33,64.58,65.23,248.1,181.77,40,40.06,11.82,12.97,18.96,19.73,81.04,80.27,6.06,5.98,7.11,7.12,55,54.82
와이더블유(주),51390,Dec-13,13.58,13.65,30.1,30.36,32.35,32.62,309.26,268.23,40,40,11.05,11.22,18.01,18.14,81.99,81.86,6.96,6.93,9.67,9.65,23.29,23.44
와이더블유(주),51390,Dec-14,13.58,13.64,50.96,49.76,52.07,52.09,205.81,140.11,0,0,18.98,19.11,17.51,17.61,82.49,82.39,2.13,4.47,3.05,6.41,36.42,36.35
와이더블유(주),51390,Dec-15,27.25,27.47,34.58,34.34,35.03,34.79,284.29,172.56,52.63,52.63,16.05,16.2,23.82,23.97,76.18,76.03,1.28,1.3,1.97,2.01,22.8,22.48
와이더블유(주),51390,Dec-16,26.43,26.73,57.68,57.59,58.58,58.49,521.12,248.38,21.47,21.47,7.34,7.58,26.04,26.34,73.96,73.66,1.53,1.55,1.69,1.71,53.15,52.9
와이더블유(주),51390,Dec-17,28.97,29.19,49.06,49.02,53.46,53.44,653.02,496.59,89.57,89.57,27.83,28.12,30.55,30.75,69.45,69.25,8.23,8.27,12.89,13.02,34.13,33.97
와이더블유(주),51390,Dec-18,28.8,28.91,54.49,54.58,55.6,55.69,848.77,664.37,54.89,54.89,18.02,18.17,34.57,34.7,65.43,65.3,1.99,1.99,2.52,2.53,43.81,43.83
와이더블유(주),51390,Dec-19,28.37,28.39,58.69,58.88,59.99,60.17,766.59,762.5,55.48,55.48,24.51,24.59,36.61,36.65,63.39,63.35,2.16,2.16,2.92,2.91,44.45,44.6
와이아이케이(주),232140,Dec-15,,,,,,,,,,,,,,,,,,,,,,
와이아이케이(주),232140,Dec-16,,,,,,,,,,,,,,,,,,,,,,
와이아이케이(주),232140,Dec-17,11.88,11.79,13.04,14.1,66.46,67.13,10.6,9.98,20.95,20.95,49.92,51.52,38.52,39.12,61.48,60.88,80.37,79,149.32,148.26,35.77,35.77
와이아이케이(주),232140,Dec-18,31.73,36.15,47.9,43.01,70.36,63.41,59.06,148.38,0,13.88,3.76,19.89,31.23,37.77,68.77,62.23,31.91,32.17,33.13,39.98,67.77,51.03
와이아이케이(주),232140,Dec-19,45.08,50.88,41.72,37.68,66.49,60.97,40.62,60.6,79.13,77.74,54.45,71.82,39.12,45.73,60.88,54.27,37.25,38.2,74.29,105.91,33.34,21.99
와이엠씨(주),155650,Dec-12,16.33,,41.83,,60.68,,100.49,,11.11,,19.01,,25.11,,74.89,,31.06,,40.58,,46.45,
와이엠씨(주),155650,Dec-13,12.6,12.71,34.56,43.44,51.07,60.09,116.63,116.63,15.71,15.71,15.18,15.01,20.52,20.47,79.48,79.53,32.33,27.71,42.32,34.58,39,48.16
와이엠씨(주),155650,Dec-14,10.46,17.56,34.37,36.42,50.49,52.55,113.02,120.22,24.83,33.07,14.19,17.95,18.07,22.9,81.93,77.1,31.93,30.69,41.48,41.67,38.86,38.71
와이엠씨(주),155650,Dec-15,6.25,19.12,40.92,43.19,53.87,56.07,135.11,155.86,22.17,53.86,14.92,25.23,16.52,25.4,83.48,74.6,24.03,22.98,31.26,34.59,41.41,37.25
와이엠씨(주),155650,Dec-16,8.9,19.16,53.58,55.56,61.39,63.45,282.18,341.47,7.85,39.93,73.62,84.74,45.01,49.05,54.99,50.95,12.71,12.44,37.33,38.92,20.91,20.28
와이엠씨(주),155650,Dec-17,1.08,5.5,74.47,76.44,79.32,81.45,115.01,153.39,44.44,69.75,191.2,188.91,65.75,65.61,34.25,34.39,6.11,6.15,34.99,30.39,13.84,16.49
와이엠씨(주),155650,Dec-18,0,4.56,65.92,68.88,70.82,74.33,129,209.71,0,53.46,99.54,98.5,49.92,50.22,50.08,49.78,6.92,7.34,23.36,21.56,20.97,25.31
와이엠씨(주),155650,Dec-19,0.2,1.94,55.13,56.24,64.58,65.55,126.24,135.68,60.19,8.47,55.45,51.79,35.77,35.09,64.23,64.91,14.63,14.21,32.62,29.16,28.97,31.94
와이엠티(주),251370,Dec-17,57.61,52.13,42.49,42.82,46.98,50.1,725.32,606.11,50.88,41.85,42.72,36.41,43.4,41.65,56.6,58.35,9.54,14.53,19.66,25.23,22.8,28.86
와이엠티(주),251370,Dec-18,66.23,53.59,33.93,42.03,38.24,48.06,739.91,546.17,42.61,44.26,38.41,34.91,45.66,41.44,54.34,58.56,11.28,12.55,24.83,21.83,17.37,27.62
와이엠티(주),251370,Dec-19,76.53,54.9,45.72,46.91,50.62,55.27,1410.79,802.21,62.41,69.17,58.68,50.27,51.93,44.83,48.07,55.17,9.67,15.12,21.83,30.35,22.41,27.54
와토스코리아(주),79000,Dec-11,0,,74.25,,76.87,,738.12,,0,,7.18,,10.29,,89.71,,3.42,,3.73,,70.43,
와토스코리아(주),79000,Dec-12,0,,61.15,,63.71,,667.64,,0,,3.97,,6.11,,93.89,,4.01,,4.26,,59.98,
와토스코리아(주),79000,Dec-13,0,,40.65,,45.1,,1137.06,,0,,4.24,,5.8,,94.2,,9.87,,10.82,,41.12,
와토스코리아(주),79000,Dec-14,0,,56.17,,60.57,,2240.62,,0,,3.75,,5.08,,94.92,,7.27,,7.72,,57.01,
와토스코리아(주),79000,Dec-15,0,,64.08,,68.22,,3686.6,,0,,2.36,,3.74,,96.26,,6.07,,6.28,,65.95,
와토스코리아(주),79000,Dec-16,0,,64.78,,68.9,,1649.53,,0,,2.22,,3.62,,96.38,,5.99,,6.18,,66.76,
와토스코리아(주),79000,Dec-17,0,,66.98,,70,,1951.07,,0,,2.4,,4.05,,95.95,,4.31,,4.46,,67.69,
와토스코리아(주),79000,Dec-18,0,,67.25,,71.11,,1067.09,,0,,2.63,,4.12,,95.88,,5.43,,5.62,,68.59,
와토스코리아(주),79000,Dec-19,0.84,,67.25,,70.98,,1410.56,,3.02,,1.99,,4.05,,95.95,,5.27,,5.41,,69.08,
우리바이오(주),82850,Dec-11,2.42,55.1,43.34,39.53,45.64,53.84,126.04,165.39,0,43.23,26.35,50.4,20.93,45.41,79.07,54.59,5.06,26.59,9.3,54.37,24.81,26.33
우리바이오(주),82850,Dec-12,0,68.11,36.85,46.21,37.31,58.58,287.27,184.2,0,67.34,2,78.26,2.09,50.27,97.91,49.73,1.24,21.11,1.31,62.9,35.35,19.66
